layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,16,16.0,1,15764,1,337.622
attention,16,16.0,1,16384,1,351.713
attention,16,16.0,2,16,1,8.45867
attention,16,16.0,2,24,1,8.49067
attention,16,16.0,2,36,1,8.51167
attention,16,16.0,2,54,1,8.512
attention,16,16.0,2,81,1,8.554
attention,16,16.0,2,122,1,8.608
attention,16,16.0,2,182,1,10.6027
attention,16,16.0,2,273,1,13.3017
attention,16,16.0,2,410,1,15.9253
attention,16,16.0,2,615,1,19.0187
attention,16,16.0,2,923,1,26.7093
attention,16,16.0,2,1384,1,35.3817
attention,16,16.0,2,2076,1,51.5627
attention,16,16.0,2,3114,1,73.2273
attention,16,16.0,2,4671,1,105.664
attention,16,16.0,2,7006,1,155.393
attention,16,16.0,2,10509,1,231.574
attention,16,16.0,2,15764,1,344.108
attention,16,16.0,2,16384,1,358.083
attention,16,16.0,4,16,1,8.544
attention,16,16.0,4,24,1,8.608
attention,16,16.0,4,36,1,8.576
attention,16,16.0,4,54,1,8.789
attention,16,16.0,4,81,1,8.917
attention,16,16.0,4,122,1,8.98133
attention,16,16.0,4,182,1,10.8903
attention,16,16.0,4,273,1,13.4827
attention,16,16.0,4,410,1,16.223
attention,16,16.0,4,615,1,19.488
attention,16,16.0,4,923,1,27.5303
attention,16,16.0,4,1384,1,36.4167
attention,16,16.0,4,2076,1,53.1417
attention,16,16.0,4,3114,1,75.2213
attention,16,16.0,4,4671,1,107.99
attention,16,16.0,4,7006,1,158.593
attention,16,16.0,4,10509,1,236.215
attention,16,16.0,4,15764,1,355.361
attention,16,16.0,4,16384,1,368.493
attention,16,16.0,8,16,1,13.2053
attention,16,16.0,8,24,1,13.4077
attention,16,16.0,8,36,1,13.5147
attention,16,16.0,8,54,1,13.6853
attention,16,16.0,8,81,1,13.792
attention,16,16.0,8,122,1,14.1333
attention,16,16.0,8,182,1,18.368
attention,16,16.0,8,273,1,23.6267
attention,16,16.0,8,410,1,29.323
attention,16,16.0,8,615,1,36.0963
attention,16,16.0,8,923,1,52.5437
attention,16,16.0,8,1384,1,70.6023
attention,16,16.0,8,2076,1,103.019
attention,16,16.0,8,3114,1,147.872
attention,16,16.0,8,4671,1,214.241
attention,16,16.0,8,7006,1,319.02
attention,16,16.0,8,10509,1,488.727
attention,16,16.0,8,15764,1,732.846
attention,16,16.0,8,16384,1,759.662
attention,16,16.0,16,16,1,17.7173
attention,16,16.0,16,24,1,17.8777
attention,16,16.0,16,36,1,18.1973
attention,16,16.0,16,54,1,18.3367
attention,16,16.0,16,81,1,18.9013
attention,16,16.0,16,122,1,19.616
attention,16,16.0,16,182,1,26.24
attention,16,16.0,16,273,1,34.496
attention,16,16.0,16,410,1,43.104
attention,16,16.0,16,615,1,53.579
attention,16,16.0,16,923,1,78.251
attention,16,16.0,16,1384,1,104.971
attention,16,16.0,16,2076,1,153.941
attention,16,16.0,16,3114,1,220.769
attention,16,16.0,16,4671,1,322.241
attention,16,16.0,16,7006,1,492.513
attention,16,16.0,16,10509,1,733.795
attention,16,16.0,16,15764,1,1102.04
attention,16,16.0,16,16384,1,1128.12
attention,16,16.0,32,16,1,30.6557
attention,16,16.0,32,24,1,30.8693
attention,16,16.0,32,36,1,31.0723
attention,16,16.0,32,54,1,31.4133
attention,16,16.0,32,81,1,32.288
attention,16,16.0,32,122,1,34.293
attention,16,16.0,32,182,1,48.8003
attention,16,16.0,32,273,1,65.269
attention,16,16.0,32,410,1,82.902
attention,16,16.0,32,615,1,102.529
attention,16,16.0,32,923,1,150.187
attention,16,16.0,32,1384,1,202.625
attention,16,16.0,32,2076,1,300.204
attention,16,16.0,32,3114,1,435.127
attention,16,16.0,32,4671,1,670.328
attention,16,16.0,32,7006,1,1015.31
attention,16,16.0,32,10509,1,1529.85
attention,16,16.0,32,15764,1,2236.47
attention,16,16.0,32,16384,1,2356.44
attention,16,16.0,64,16,1,55.979
attention,16,16.0,64,24,1,56.278
attention,16,16.0,64,36,1,56.715
attention,16,16.0,64,54,1,57.3227
attention,16,16.0,64,81,1,58.005
attention,16,16.0,64,122,1,61.2167
attention,16,16.0,64,182,1,90.368
attention,16,16.0,64,273,1,120.747
attention,16,16.0,64,410,1,152.321
attention,16,16.0,64,615,1,186.55
attention,16,16.0,64,923,1,276.193
attention,16,16.0,64,1384,1,373.239
attention,16,16.0,64,2076,1,558.306
attention,16,16.0,64,3114,1,967.375
attention,16,16.0,64,4671,1,1665.81
attention,16,16.0,64,7006,1,2488.78
attention,16,16.0,64,10509,1,3743.8
attention,16,16.0,64,15764,1,5781.82
attention,16,16.0,64,16384,1,5843.5
attention,16,16.0,128,16,1,96.9607
attention,16,16.0,128,24,1,97.8033
attention,16,16.0,128,36,1,98.8697
attention,16,16.0,128,54,1,104.854
attention,16,16.0,128,81,1,103.829
attention,16,16.0,128,122,1,112.587
attention,16,16.0,128,182,1,169.484
attention,16,16.0,128,273,1,234.891
attention,16,16.0,128,410,1,306.796
attention,16,16.0,128,615,1,393.474
attention,16,16.0,128,923,1,583.725
attention,16,16.0,128,1384,1,836.206
attention,16,16.0,128,2076,1,1557.65
attention,16,16.0,128,3114,1,3140.07
attention,16,16.0,128,4671,1,4869.25
attention,16,16.0,128,7006,1,7319.56
attention,16,16.0,128,10509,1,11314.9
attention,16,16.0,128,15764,1,18600.7
attention,16,16.0,128,16384,1,21509.8
attention,16,24.0,0,0,1,8.58667
attention,16,24.0,1,16,1,8.437
attention,16,24.0,1,24,1,8.50133
attention,16,24.0,1,36,1,8.41667
attention,16,24.0,1,54,1,8.34133
attention,16,24.0,1,81,1,8.57567
attention,16,24.0,1,122,1,8.385
attention,16,24.0,1,182,1,10.3257
attention,16,24.0,1,273,1,12.7893
attention,16,24.0,1,410,1,15.3167
attention,16,24.0,1,615,1,18.155
attention,16,24.0,1,923,1,25.696
attention,16,24.0,1,1384,1,33.6747
attention,16,24.0,1,2076,1,49.067
attention,16,24.0,1,3114,1,69.8563
attention,16,24.0,1,4671,1,101.163
attention,16,24.0,1,7006,1,147.531
attention,16,24.0,1,10509,1,219.841
attention,16,24.0,1,15764,1,326.935
attention,16,24.0,1,16384,1,338.081
attention,16,24.0,2,16,1,8.27733
attention,16,24.0,2,24,1,8.27767
attention,16,24.0,2,36,1,8.256
attention,16,24.0,2,54,1,8.24533
attention,16,24.0,2,81,1,8.45867
attention,16,24.0,2,122,1,8.363
attention,16,24.0,2,182,1,10.2503
attention,16,24.0,2,273,1,12.8213
attention,16,24.0,2,410,1,15.477
attention,16,24.0,2,615,1,18.293
attention,16,24.0,2,923,1,25.8237
attention,16,24.0,2,1384,1,33.8027
attention,16,24.0,2,2076,1,49.2057
attention,16,24.0,2,3114,1,69.9423
attention,16,24.0,2,4671,1,101.195
attention,16,24.0,2,7006,1,148.63
attention,16,24.0,2,10509,1,230.966
attention,16,24.0,2,15764,1,342.999
attention,16,24.0,2,16384,1,361.048
attention,16,24.0,4,16,1,8.57667
attention,16,24.0,4,24,1,8.64033
attention,16,24.0,4,36,1,8.608
attention,16,24.0,4,54,1,8.69333
attention,16,24.0,4,81,1,8.896
attention,16,24.0,4,122,1,8.93867
attention,16,24.0,4,182,1,10.88
attention,16,24.0,4,273,1,13.504
attention,16,24.0,4,410,1,16.2563
attention,16,24.0,4,615,1,19.4773
attention,16,24.0,4,923,1,27.541
attention,16,24.0,4,1384,1,36.5013
attention,16,24.0,4,2076,1,52.971
attention,16,24.0,4,3114,1,75.819
attention,16,24.0,4,4671,1,108.811
attention,16,24.0,4,7006,1,157.803
attention,16,24.0,4,10509,1,235.617
attention,16,24.0,4,15764,1,357.474
attention,16,24.0,4,16384,1,371.703
attention,16,24.0,8,16,1,13.4613
attention,16,24.0,8,24,1,13.1093
attention,16,24.0,8,36,1,13.12
attention,16,24.0,8,54,1,13.664
attention,16,24.0,8,81,1,13.8663
attention,16,24.0,8,122,1,14.1763
attention,16,24.0,8,182,1,18.1763
attention,16,24.0,8,273,1,23.723
attention,16,24.0,8,410,1,29.0347
attention,16,24.0,8,615,1,36.0957
attention,16,24.0,8,923,1,52.4693
attention,16,24.0,8,1384,1,70.5923
attention,16,24.0,8,2076,1,103.126
attention,16,24.0,8,3114,1,147.584
attention,16,24.0,8,4671,1,214.475
attention,16,24.0,8,7006,1,318.39
attention,16,24.0,8,10509,1,475.298
attention,16,24.0,8,15764,1,731.321
attention,16,24.0,8,16384,1,762.712
attention,16,24.0,16,16,1,17.8137
attention,16,24.0,16,24,1,17.7923
attention,16,24.0,16,36,1,17.9947
attention,16,24.0,16,54,1,18.3897
attention,16,24.0,16,81,1,18.7627
attention,16,24.0,16,122,1,19.7333
attention,16,24.0,16,182,1,26.229
attention,16,24.0,16,273,1,34.421
attention,16,24.0,16,410,1,43.499
attention,16,24.0,16,615,1,53.8773
attention,16,24.0,16,923,1,78.4323
attention,16,24.0,16,1384,1,105.259
attention,16,24.0,16,2076,1,154.124
attention,16,24.0,16,3114,1,221.238
attention,16,24.0,16,4671,1,322.519
attention,16,24.0,16,7006,1,491.117
attention,16,24.0,16,10509,1,720.291
attention,16,24.0,16,15764,1,1050.91
attention,16,24.0,16,16384,1,1095.93
attention,16,24.0,32,16,1,29.6213
attention,16,24.0,32,24,1,29.9737
attention,16,24.0,32,36,1,29.9843
attention,16,24.0,32,54,1,30.293
attention,16,24.0,32,81,1,31.2537
attention,16,24.0,32,122,1,33.0453
attention,16,24.0,32,182,1,46.8907
attention,16,24.0,32,273,1,62.9873
attention,16,24.0,32,410,1,79.3923
attention,16,24.0,32,615,1,98.5387
attention,16,24.0,32,923,1,144.779
attention,16,24.0,32,1384,1,195.105
attention,16,24.0,32,2076,1,289.175
attention,16,24.0,32,3114,1,417.996
attention,16,24.0,32,4671,1,649.326
attention,16,24.0,32,7006,1,992.474
attention,16,24.0,32,10509,1,1490.34
attention,16,24.0,32,15764,1,2215.9
attention,16,24.0,32,16384,1,2322.66
attention,16,24.0,64,16,1,53.5793
attention,16,24.0,64,24,1,53.824
attention,16,24.0,64,36,1,54.4853
attention,16,24.0,64,54,1,55.232
attention,16,24.0,64,81,1,56.4267
attention,16,24.0,64,122,1,58.955
attention,16,24.0,64,182,1,86.8907
attention,16,24.0,64,273,1,116.331
attention,16,24.0,64,410,1,146.358
attention,16,24.0,64,615,1,179.777
attention,16,24.0,64,923,1,266.252
attention,16,24.0,64,1384,1,358.295
attention,16,24.0,64,2076,1,536.514
attention,16,24.0,64,3114,1,942.66
attention,16,24.0,64,4671,1,1644.36
attention,16,24.0,64,7006,1,2469.56
attention,16,24.0,64,10509,1,3736.04
attention,16,24.0,64,15764,1,5726.67
attention,16,24.0,64,16384,1,5874.06
attention,16,24.0,128,16,1,97.2057
attention,16,24.0,128,24,1,97.739
attention,16,24.0,128,36,1,98.571
attention,16,24.0,128,54,1,100.523
attention,16,24.0,128,81,1,107.606
attention,16,24.0,128,122,1,112.982
attention,16,24.0,128,182,1,168.704
attention,16,24.0,128,273,1,235.34
attention,16,24.0,128,410,1,307.319
attention,16,24.0,128,615,1,393.356
attention,16,24.0,128,923,1,583.576
attention,16,24.0,128,1384,1,810.179
attention,16,24.0,128,2076,1,1529.95
attention,16,24.0,128,3114,1,3128.8
attention,16,24.0,128,4671,1,4868.96
attention,16,24.0,128,7006,1,7326.35
attention,16,24.0,128,10509,1,11112.1
attention,16,24.0,128,15764,1,18577.7
attention,16,24.0,128,16384,1,20964.4
attention,16,36.0,0,0,1,8.501
attention,16,36.0,1,16,1,8.406
attention,16,36.0,1,24,1,8.44833
attention,16,36.0,1,36,1,8.30967
attention,16,36.0,1,54,1,8.44833
attention,16,36.0,1,81,1,8.52233
attention,16,36.0,1,122,1,8.405
attention,16,36.0,1,182,1,10.2723
attention,16,36.0,1,273,1,12.864
attention,16,36.0,1,410,1,15.4343
attention,16,36.0,1,615,1,18.1233
attention,16,36.0,1,923,1,25.7283
attention,16,36.0,1,1384,1,33.6537
attention,16,36.0,1,2076,1,49.1203
attention,16,36.0,1,3114,1,69.761
attention,16,36.0,1,4671,1,101.302
attention,16,36.0,1,7006,1,147.542
attention,16,36.0,1,10509,1,219.254
attention,16,36.0,1,15764,1,326.049
attention,16,36.0,1,16384,1,338.615
attention,16,36.0,2,16,1,8.22433
attention,16,36.0,2,24,1,8.224
attention,16,36.0,2,36,1,8.27767
attention,16,36.0,2,54,1,8.384
attention,16,36.0,2,81,1,8.39467
attention,16,36.0,2,122,1,8.501
attention,16,36.0,2,182,1,10.347
attention,16,36.0,2,273,1,12.8207
attention,16,36.0,2,410,1,15.254
attention,16,36.0,2,615,1,18.218
attention,16,36.0,2,923,1,25.664
attention,16,36.0,2,1384,1,33.9307
attention,16,36.0,2,2076,1,49.2693
attention,16,36.0,2,3114,1,70.3253
attention,16,36.0,2,4671,1,101.44
attention,16,36.0,2,7006,1,148.992
attention,16,36.0,2,10509,1,220.545
attention,16,36.0,2,15764,1,330.337
attention,16,36.0,2,16384,1,344.94
attention,16,36.0,4,16,1,8.32033
attention,16,36.0,4,24,1,8.26667
attention,16,36.0,4,36,1,8.55467
attention,16,36.0,4,54,1,8.49033
attention,16,36.0,4,81,1,8.576
attention,16,36.0,4,122,1,8.58667
attention,16,36.0,4,182,1,10.5397
attention,16,36.0,4,273,1,13.1413
attention,16,36.0,4,410,1,15.8933
attention,16,36.0,4,615,1,18.8383
attention,16,36.0,4,923,1,26.3573
attention,16,36.0,4,1384,1,35.0833
attention,16,36.0,4,2076,1,50.87
attention,16,36.0,4,3114,1,72.3733
attention,16,36.0,4,4671,1,103.627
attention,16,36.0,4,7006,1,151.979
attention,16,36.0,4,10509,1,226.412
attention,16,36.0,4,15764,1,342.263
attention,16,36.0,4,16384,1,356.353
attention,16,36.0,8,16,1,12.982
attention,16,36.0,8,24,1,13.0667
attention,16,36.0,8,36,1,13.2057
attention,16,36.0,8,54,1,13.3017
attention,16,36.0,8,81,1,13.6637
attention,16,36.0,8,122,1,13.834
attention,16,36.0,8,182,1,17.728
attention,16,36.0,8,273,1,22.8477
attention,16,36.0,8,410,1,28.224
attention,16,36.0,8,615,1,34.6773
attention,16,36.0,8,923,1,50.2073
attention,16,36.0,8,1384,1,67.872
attention,16,36.0,8,2076,1,99.0723
attention,16,36.0,8,3114,1,141.825
attention,16,36.0,8,4671,1,205.131
attention,16,36.0,8,7006,1,303.297
attention,16,36.0,8,10509,1,467.81
attention,16,36.0,8,15764,1,699.907
attention,16,36.0,8,16384,1,731.47
attention,16,36.0,16,16,1,17.3113
attention,16,36.0,16,24,1,17.2803
attention,16,36.0,16,36,1,17.6
attention,16,36.0,16,54,1,17.7283
attention,16,36.0,16,81,1,18.5173
attention,16,36.0,16,122,1,19.157
attention,16,36.0,16,182,1,25.3547
attention,16,36.0,16,273,1,33.4083
attention,16,36.0,16,410,1,41.7913
attention,16,36.0,16,615,1,51.5737
attention,16,36.0,16,923,1,74.976
attention,16,36.0,16,1384,1,101.409
attention,16,36.0,16,2076,1,147.456
attention,16,36.0,16,3114,1,211.649
attention,16,36.0,16,4671,1,306.721
attention,16,36.0,16,7006,1,468.92
attention,16,36.0,16,10509,1,704.44
attention,16,36.0,16,15764,1,1048.75
attention,16,36.0,16,16384,1,1097.1
attention,16,36.0,32,16,1,29.76
attention,16,36.0,32,24,1,29.814
attention,16,36.0,32,36,1,30.059
attention,16,36.0,32,54,1,30.3573
attention,16,36.0,32,81,1,31.435
attention,16,36.0,32,122,1,33.0247
attention,16,36.0,32,182,1,46.8803
attention,16,36.0,32,273,1,62.8587
attention,16,36.0,32,410,1,79.51
attention,16,36.0,32,615,1,98.5497
attention,16,36.0,32,923,1,144.684
attention,16,36.0,32,1384,1,195.585
attention,16,36.0,32,2076,1,289.015
attention,16,36.0,32,3114,1,418.157
attention,16,36.0,32,4671,1,650.221
attention,16,36.0,32,7006,1,989.348
attention,16,36.0,32,10509,1,1487.74
attention,16,36.0,32,15764,1,2218.34
attention,16,36.0,32,16384,1,2294.19
attention,16,36.0,64,16,1,53.771
attention,16,36.0,64,24,1,53.9523
attention,16,36.0,64,36,1,54.2827
attention,16,36.0,64,54,1,55.2323
attention,16,36.0,64,81,1,56.5757
attention,16,36.0,64,122,1,59.2213
attention,16,36.0,64,182,1,87.2
attention,16,36.0,64,273,1,116.214
attention,16,36.0,64,410,1,146.497
attention,16,36.0,64,615,1,179.542
attention,16,36.0,64,923,1,267.255
attention,16,36.0,64,1384,1,359.767
attention,16,36.0,64,2076,1,536.599
attention,16,36.0,64,3114,1,947.438
attention,16,36.0,64,4671,1,1649.67
attention,16,36.0,64,7006,1,2477.15
attention,16,36.0,64,10509,1,3750.67
attention,16,36.0,64,15764,1,5686.89
attention,16,36.0,64,16384,1,5904.38
attention,16,36.0,128,16,1,97.5263
attention,16,36.0,128,24,1,101.792
attention,16,36.0,128,36,1,102.529
attention,16,36.0,128,54,1,104.694
attention,16,36.0,128,81,1,107.041
attention,16,36.0,128,122,1,112.833
attention,16,36.0,128,182,1,169.281
attention,16,36.0,128,273,1,235.915
attention,16,36.0,128,410,1,310.54
attention,16,36.0,128,615,1,405.72
attention,16,36.0,128,923,1,584.183
attention,16,36.0,128,1384,1,810.073
attention,16,36.0,128,2076,1,1568.75
attention,16,36.0,128,3114,1,3148.83
attention,16,36.0,128,4671,1,4860.76
attention,16,36.0,128,7006,1,7336.16
attention,16,36.0,128,10509,1,12359
attention,16,36.0,128,15764,1,19639.5
attention,16,36.0,128,16384,1,20811.1
attention,16,54.0,0,0,1,8.53333
attention,16,54.0,1,16,1,8.50167
attention,16,54.0,1,24,1,8.42667
attention,16,54.0,1,36,1,8.37367
attention,16,54.0,1,54,1,8.42667
attention,16,54.0,1,81,1,8.54433
attention,16,54.0,1,122,1,8.416
attention,16,54.0,1,182,1,10.3363
attention,16,54.0,1,273,1,13.3117
attention,16,54.0,1,410,1,15.9897
attention,16,54.0,1,615,1,18.7947
attention,16,54.0,1,923,1,26.837
attention,16,54.0,1,1384,1,35.083
attention,16,54.0,1,2076,1,51.211
attention,16,54.0,1,3114,1,72.6937
attention,16,54.0,1,4671,1,104.31
attention,16,54.0,1,7006,1,147.788
attention,16,54.0,1,10509,1,219.66
attention,16,54.0,1,15764,1,325.569
attention,16,54.0,1,16384,1,339.053
attention,16,54.0,2,16,1,8.22433
attention,16,54.0,2,24,1,8.34133
attention,16,54.0,2,36,1,8.288
attention,16,54.0,2,54,1,8.512
attention,16,54.0,2,81,1,8.42733
attention,16,54.0,2,122,1,8.544
attention,16,54.0,2,182,1,10.2293
attention,16,54.0,2,273,1,12.9283
attention,16,54.0,2,410,1,15.2747
attention,16,54.0,2,615,1,18.2613
attention,16,54.0,2,923,1,25.814
attention,16,54.0,2,1384,1,33.8453
attention,16,54.0,2,2076,1,49.3763
attention,16,54.0,2,3114,1,70.005
attention,16,54.0,2,4671,1,101.686
attention,16,54.0,2,7006,1,148.182
attention,16,54.0,2,10509,1,220.257
attention,16,54.0,2,15764,1,330.945
attention,16,54.0,2,16384,1,345.176
attention,16,54.0,4,16,1,8.299
attention,16,54.0,4,24,1,8.22433
attention,16,54.0,4,36,1,8.448
attention,16,54.0,4,54,1,8.52267
attention,16,54.0,4,81,1,8.77867
attention,16,54.0,4,122,1,8.62967
attention,16,54.0,4,182,1,10.517
attention,16,54.0,4,273,1,13.1313
attention,16,54.0,4,410,1,15.5943
attention,16,54.0,4,615,1,19.1463
attention,16,54.0,4,923,1,26.453
attention,16,54.0,4,1384,1,35.221
attention,16,54.0,4,2076,1,51.2323
attention,16,54.0,4,3114,1,72.7253
attention,16,54.0,4,4671,1,104.203
attention,16,54.0,4,7006,1,152.022
attention,16,54.0,4,10509,1,226.359
attention,16,54.0,4,15764,1,343.084
attention,16,54.0,4,16384,1,356.439
attention,16,54.0,8,16,1,13.0447
attention,16,54.0,8,24,1,13.0463
attention,16,54.0,8,36,1,13.3863
attention,16,54.0,8,54,1,13.2907
attention,16,54.0,8,81,1,13.749
attention,16,54.0,8,122,1,13.835
attention,16,54.0,8,182,1,17.8667
attention,16,54.0,8,273,1,23.0293
attention,16,54.0,8,410,1,28.3733
attention,16,54.0,8,615,1,34.8587
