layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,0,0.0,8,2076,1,28.0437
attention,0,0.0,8,3114,1,36.0003
attention,0,0.0,8,4671,1,42.8813
attention,0,0.0,8,7006,1,54.5397
attention,0,0.0,8,10509,1,73.4727
attention,0,0.0,8,15764,1,103.916
attention,0,0.0,8,16384,1,107.307
attention,0,0.0,16,16,1,11.713
attention,0,0.0,16,24,1,11.7227
attention,0,0.0,16,36,1,11.84
attention,0,0.0,16,54,1,11.9353
attention,0,0.0,16,81,1,13.216
attention,0,0.0,16,122,1,13.5037
attention,0,0.0,16,182,1,15.7017
attention,0,0.0,16,273,1,16.502
attention,0,0.0,16,410,1,18.2297
attention,0,0.0,16,615,1,20.6087
attention,0,0.0,16,923,1,24.9177
attention,0,0.0,16,1384,1,29.8983
attention,0,0.0,16,2076,1,37.878
attention,0,0.0,16,3114,1,49.1413
attention,0,0.0,16,4671,1,66.0583
attention,0,0.0,16,7006,1,92.726
attention,0,0.0,16,10509,1,135.969
attention,0,0.0,16,15764,1,192.278
attention,0,0.0,16,16384,1,198.507
attention,0,0.0,32,16,1,11.627
attention,0,0.0,32,24,1,11.6383
attention,0,0.0,32,36,1,11.8507
attention,0,0.0,32,54,1,12.3193
attention,0,0.0,32,81,1,13.579
attention,0,0.0,32,122,1,13.8147
attention,0,0.0,32,182,1,17.3873
attention,0,0.0,32,273,1,21.2367
attention,0,0.0,32,410,1,23.2963
attention,0,0.0,32,615,1,27.659
attention,0,0.0,32,923,1,34.23
attention,0,0.0,32,1384,1,45.322
attention,0,0.0,32,2076,1,59.6053
attention,0,0.0,32,3114,1,82.8587
attention,0,0.0,32,4671,1,126.134
attention,0,0.0,32,7006,1,178.497
attention,0,0.0,32,10509,1,259.766
attention,0,0.0,32,15764,1,371.713
attention,0,0.0,32,16384,1,387.437
attention,0,0.0,64,16,1,12.0637
attention,0,0.0,64,24,1,12.0107
attention,0,0.0,64,36,1,12.459
attention,0,0.0,64,54,1,13.205
attention,0,0.0,64,81,1,14.827
attention,0,0.0,64,122,1,16.0313
attention,0,0.0,64,182,1,22.8267
attention,0,0.0,64,273,1,26.699
attention,0,0.0,64,410,1,32.3633
attention,0,0.0,64,615,1,41.088
attention,0,0.0,64,923,1,54.645
attention,0,0.0,64,1384,1,77.3227
attention,0,0.0,64,2076,1,119.446
attention,0,0.0,64,3114,1,172.811
attention,0,0.0,64,4671,1,244.588
attention,0,0.0,64,7006,1,342.145
attention,0,0.0,64,10509,1,495.843
attention,0,0.0,64,15764,1,720.707
attention,0,0.0,64,16384,1,747.769
attention,0,0.0,128,16,1,13.5893
attention,0,0.0,128,24,1,14.0603
attention,0,0.0,128,36,1,15.3497
attention,0,0.0,128,54,1,16.8423
attention,0,0.0,128,81,1,19.082
attention,0,0.0,128,122,1,22.3577
attention,0,0.0,128,182,1,27.5623
attention,0,0.0,128,273,1,35.499
attention,0,0.0,128,410,1,53.6957
attention,0,0.0,128,615,1,77.9627
attention,0,0.0,128,923,1,113.899
attention,0,0.0,128,1384,1,169.685
attention,0,0.0,128,2076,1,234.944
attention,0,0.0,128,3114,1,328.652
attention,0,0.0,128,4671,1,466.145
attention,0,0.0,128,7006,1,663.587
attention,0,0.0,128,10509,1,965.808
attention,0,0.0,128,15764,1,1417.09
attention,0,0.0,128,16384,1,1468.85
attention,0,0.0,256,16,1,18.464
attention,0,0.0,256,24,1,19.3503
attention,0,0.0,256,36,1,20.672
attention,0,0.0,256,54,1,22.6243
attention,0,0.0,256,81,1,27.509
attention,0,0.0,256,122,1,34.475
attention,0,0.0,256,182,1,47.4993
attention,0,0.0,256,273,1,69.035
attention,0,0.0,256,410,1,102.667
attention,0,0.0,256,615,1,151.83
attention,0,0.0,256,923,1,211.286
attention,0,0.0,256,1384,1,288.588
attention,0,0.0,256,2076,1,410.765
attention,0,0.0,256,3114,1,591.118
attention,0,0.0,256,4671,1,858.434
attention,0,0.0,256,7006,1,1256.24
attention,0,0.0,256,10509,1,1859.61
attention,0,0.0,256,15764,1,2761.02
attention,0,0.0,256,16384,1,2870.35
attention,16,16.0,0,0,1,7.33833
attention,16,16.0,1,16,1,8.22367
attention,16,16.0,1,24,1,8.25567
attention,16,16.0,1,36,1,8.27667
attention,16,16.0,1,54,1,8.23467
attention,16,16.0,1,81,1,8.19167
attention,16,16.0,1,122,1,8.363
attention,16,16.0,1,182,1,10.048
attention,16,16.0,1,273,1,12.6613
attention,16,16.0,1,410,1,15.0507
attention,16,16.0,1,615,1,18.4963
attention,16,16.0,1,923,1,26.0587
attention,16,16.0,1,1384,1,34.7947
attention,16,16.0,1,2076,1,51.7763
attention,16,16.0,1,3114,1,73.9313
attention,16,16.0,1,4671,1,107.179
attention,16,16.0,1,7006,1,156.673
attention,16,16.0,1,10509,1,234.209
attention,16,16.0,1,15764,1,348.043
attention,16,16.0,1,16384,1,362.113
attention,16,16.0,2,16,1,8.192
attention,16,16.0,2,24,1,8.182
attention,16,16.0,2,36,1,8.22433
attention,16,16.0,2,54,1,8.213
attention,16,16.0,2,81,1,8.18133
attention,16,16.0,2,122,1,8.25567
attention,16,16.0,2,182,1,10.133
attention,16,16.0,2,273,1,12.6617
attention,16,16.0,2,410,1,15.1043
attention,16,16.0,2,615,1,18.5603
attention,16,16.0,2,923,1,26.198
attention,16,16.0,2,1384,1,34.912
attention,16,16.0,2,2076,1,51.712
attention,16,16.0,2,3114,1,74.037
attention,16,16.0,2,4671,1,107.179
attention,16,16.0,2,7006,1,156.928
attention,16,16.0,2,10509,1,234.177
attention,16,16.0,2,15764,1,347.394
attention,16,16.0,2,16384,1,361.474
attention,16,16.0,4,16,1,8.10667
attention,16,16.0,4,24,1,8.011
attention,16,16.0,4,36,1,8.064
attention,16,16.0,4,54,1,8.09633
attention,16,16.0,4,81,1,8.192
attention,16,16.0,4,122,1,8.203
attention,16,16.0,4,182,1,10.0047
attention,16,16.0,4,273,1,12.64
attention,16,16.0,4,410,1,14.976
attention,16,16.0,4,615,1,18.4747
attention,16,16.0,4,923,1,26.155
attention,16,16.0,4,1384,1,35.0723
attention,16,16.0,4,2076,1,51.819
attention,16,16.0,4,3114,1,74.1657
attention,16,16.0,4,4671,1,107.488
attention,16,16.0,4,7006,1,156.726
attention,16,16.0,4,10509,1,234.678
attention,16,16.0,4,15764,1,349.143
attention,16,16.0,4,16384,1,363.457
attention,16,16.0,8,16,1,8.07533
attention,16,16.0,8,24,1,8.06367
attention,16,16.0,8,36,1,8.117
attention,16,16.0,8,54,1,8.23467
attention,16,16.0,8,81,1,8.24533
attention,16,16.0,8,122,1,8.27733
attention,16,16.0,8,182,1,10.347
attention,16,16.0,8,273,1,12.768
attention,16,16.0,8,410,1,15.2117
attention,16,16.0,8,615,1,18.9547
attention,16,16.0,8,923,1,26.5177
attention,16,16.0,8,1384,1,35.6057
attention,16,16.0,8,2076,1,52.9607
attention,16,16.0,8,3114,1,75.0293
attention,16,16.0,8,4671,1,109.066
attention,16,16.0,8,7006,1,158.838
attention,16,16.0,8,10509,1,235.809
attention,16,16.0,8,15764,1,349.708
attention,16,16.0,8,16384,1,364.599
attention,16,16.0,16,16,1,12.3307
attention,16,16.0,16,24,1,12.299
attention,16,16.0,16,36,1,12.384
attention,16,16.0,16,54,1,12.458
attention,16,16.0,16,81,1,12.778
attention,16,16.0,16,122,1,12.9493
attention,16,16.0,16,182,1,17.3553
attention,16,16.0,16,273,1,22.496
attention,16,16.0,16,410,1,27.8613
attention,16,16.0,16,615,1,34.7947
attention,16,16.0,16,923,1,50.2187
attention,16,16.0,16,1384,1,67.5837
attention,16,16.0,16,2076,1,99.6373
attention,16,16.0,16,3114,1,143.445
attention,16,16.0,16,4671,1,208.46
attention,16,16.0,16,7006,1,306.561
attention,16,16.0,16,10509,1,464.066
attention,16,16.0,16,15764,1,699.684
attention,16,16.0,16,16384,1,728.718
attention,16,16.0,32,16,1,16.8853
attention,16,16.0,32,24,1,16.8537
attention,16,16.0,32,36,1,16.8853
attention,16,16.0,32,54,1,17.152
attention,16,16.0,32,81,1,17.664
attention,16,16.0,32,122,1,18.8163
attention,16,16.0,32,182,1,25.0453
attention,16,16.0,32,273,1,32.982
attention,16,16.0,32,410,1,41.28
attention,16,16.0,32,615,1,51.563
attention,16,16.0,32,923,1,74.656
attention,16,16.0,32,1384,1,100.939
attention,16,16.0,32,2076,1,148.406
attention,16,16.0,32,3114,1,213.292
attention,16,16.0,32,4671,1,312.055
attention,16,16.0,32,7006,1,474.05
attention,16,16.0,32,10509,1,719.385
attention,16,16.0,32,15764,1,1068.28
attention,16,16.0,32,16384,1,1111.27
attention,16,16.0,64,16,1,28.7357
attention,16,16.0,64,24,1,28.7683
attention,16,16.0,64,36,1,29.2053
attention,16,16.0,64,54,1,29.7497
attention,16,16.0,64,81,1,30.3787
attention,16,16.0,64,122,1,32.1387
attention,16,16.0,64,182,1,46.379
attention,16,16.0,64,273,1,61.9843
attention,16,16.0,64,410,1,78.3153
attention,16,16.0,64,615,1,98.0277
attention,16,16.0,64,923,1,143.286
attention,16,16.0,64,1384,1,194.412
attention,16,16.0,64,2076,1,289.922
attention,16,16.0,64,3114,1,458.114
attention,16,16.0,64,4671,1,741.551
attention,16,16.0,64,7006,1,1105.21
attention,16,16.0,64,10509,1,1645.7
attention,16,16.0,64,15764,1,2485.05
attention,16,16.0,64,16384,1,2552.31
attention,16,16.0,128,16,1,50.805
attention,16,16.0,128,24,1,51.0833
attention,16,16.0,128,36,1,51.969
attention,16,16.0,128,54,1,54.8697
attention,16,16.0,128,81,1,57.1953
attention,16,16.0,128,122,1,61.963
attention,16,16.0,128,182,1,91.7233
attention,16,16.0,128,273,1,125.206
attention,16,16.0,128,410,1,160.608
attention,16,16.0,128,615,1,207.201
attention,16,16.0,128,923,1,313.9
attention,16,16.0,128,1384,1,445.719
attention,16,16.0,128,2076,1,712.942
attention,16,16.0,128,3114,1,1540.21
attention,16,16.0,128,4671,1,2338.53
attention,16,16.0,128,7006,1,3479.08
attention,16,16.0,128,10509,1,5331.98
attention,16,16.0,128,15764,1,8830.8
attention,16,16.0,128,16384,1,9916.15
attention,16,24.0,0,0,1,7.41333
attention,16,24.0,1,16,1,8.25667
attention,16,24.0,1,24,1,8.26667
attention,16,24.0,1,36,1,8.224
attention,16,24.0,1,54,1,8.20267
attention,16,24.0,1,81,1,8.22367
attention,16,24.0,1,122,1,8.35233
attention,16,24.0,1,182,1,10.0167
attention,16,24.0,1,273,1,12.6393
attention,16,24.0,1,410,1,15.1037
attention,16,24.0,1,615,1,18.5497
attention,16,24.0,1,923,1,25.9953
attention,16,24.0,1,1384,1,34.8693
attention,16,24.0,1,2076,1,51.6907
attention,16,24.0,1,3114,1,73.931
attention,16,24.0,1,4671,1,107.244
attention,16,24.0,1,7006,1,156.513
attention,16,24.0,1,10509,1,234.434
attention,16,24.0,1,15764,1,347.949
attention,16,24.0,1,16384,1,361.304
attention,16,24.0,2,16,1,8.25633
attention,16,24.0,2,24,1,8.288
attention,16,24.0,2,36,1,8.30967
attention,16,24.0,2,54,1,8.32
attention,16,24.0,2,81,1,8.29867
attention,16,24.0,2,122,1,8.33033
attention,16,24.0,2,182,1,10.069
attention,16,24.0,2,273,1,12.5973
attention,16,24.0,2,410,1,15.1467
attention,16,24.0,2,615,1,18.5607
attention,16,24.0,2,923,1,26.037
attention,16,24.0,2,1384,1,34.9547
attention,16,24.0,2,2076,1,51.6277
attention,16,24.0,2,3114,1,73.9743
attention,16,24.0,2,4671,1,107.179
attention,16,24.0,2,7006,1,156.544
attention,16,24.0,2,10509,1,234.198
attention,16,24.0,2,15764,1,347.32
attention,16,24.0,2,16384,1,361.453
attention,16,24.0,4,16,1,8.04333
attention,16,24.0,4,24,1,8.064
attention,16,24.0,4,36,1,8.01067
attention,16,24.0,4,54,1,8.171
attention,16,24.0,4,81,1,8.22367
attention,16,24.0,4,122,1,8.224
attention,16,24.0,4,182,1,10.0157
attention,16,24.0,4,273,1,12.576
attention,16,24.0,4,410,1,15.072
attention,16,24.0,4,615,1,18.475
attention,16,24.0,4,923,1,25.9417
attention,16,24.0,4,1384,1,34.8803
attention,16,24.0,4,2076,1,51.8937
attention,16,24.0,4,3114,1,73.9847
attention,16,24.0,4,4671,1,107.605
attention,16,24.0,4,7006,1,157.217
attention,16,24.0,4,10509,1,235.009
attention,16,24.0,4,15764,1,349.207
attention,16,24.0,4,16384,1,363.937
attention,16,24.0,8,16,1,8.15967
attention,16,24.0,8,24,1,8.04233
attention,16,24.0,8,36,1,8.224
attention,16,24.0,8,54,1,8.21333
attention,16,24.0,8,81,1,8.30867
attention,16,24.0,8,122,1,8.26733
attention,16,24.0,8,182,1,10.3467
attention,16,24.0,8,273,1,12.7363
attention,16,24.0,8,410,1,15.2213
attention,16,24.0,8,615,1,19.104
attention,16,24.0,8,923,1,26.176
attention,16,24.0,8,1384,1,35.5303
attention,16,24.0,8,2076,1,52.7363
attention,16,24.0,8,3114,1,75.168
attention,16,24.0,8,4671,1,108.981
attention,16,24.0,8,7006,1,158.379
attention,16,24.0,8,10509,1,236.267
attention,16,24.0,8,15764,1,351.276
attention,16,24.0,8,16384,1,364.93
attention,16,24.0,16,16,1,12.3207
attention,16,24.0,16,24,1,12.2557
attention,16,24.0,16,36,1,12.32
attention,16,24.0,16,54,1,12.6613
attention,16,24.0,16,81,1,12.672
attention,16,24.0,16,122,1,13.003
attention,16,24.0,16,182,1,17.387
attention,16,24.0,16,273,1,22.368
attention,16,24.0,16,410,1,27.669
attention,16,24.0,16,615,1,34.5493
attention,16,24.0,16,923,1,50.272
attention,16,24.0,16,1384,1,67.8933
attention,16,24.0,16,2076,1,100.438
attention,16,24.0,16,3114,1,143.617
attention,16,24.0,16,4671,1,208.95
attention,16,24.0,16,7006,1,306.465
attention,16,24.0,16,10509,1,463.981
attention,16,24.0,16,15764,1,699.502
attention,16,24.0,16,16384,1,729.528
attention,16,24.0,32,16,1,16.6503
attention,16,24.0,32,24,1,16.7363
attention,16,24.0,32,36,1,16.811
attention,16,24.0,32,54,1,17.2267
attention,16,24.0,32,81,1,17.7923
attention,16,24.0,32,122,1,18.667
attention,16,24.0,32,182,1,25.163
attention,16,24.0,32,273,1,32.8
attention,16,24.0,32,410,1,41.206
attention,16,24.0,32,615,1,51.68
attention,16,24.0,32,923,1,74.8487
attention,16,24.0,32,1384,1,100.993
attention,16,24.0,32,2076,1,148.395
attention,16,24.0,32,3114,1,213.783
attention,16,24.0,32,4671,1,312.449
attention,16,24.0,32,7006,1,473.762
attention,16,24.0,32,10509,1,718.659
attention,16,24.0,32,15764,1,1068.98
attention,16,24.0,32,16384,1,1111.09
attention,16,24.0,64,16,1,28.7147
attention,16,24.0,64,24,1,28.9497
attention,16,24.0,64,36,1,29.2803
attention,16,24.0,64,54,1,29.793
attention,16,24.0,64,81,1,30.4
attention,16,24.0,64,122,1,32.1493
attention,16,24.0,64,182,1,46.3147
attention,16,24.0,64,273,1,62.1123
attention,16,24.0,64,410,1,78.3477
attention,16,24.0,64,615,1,97.7823
attention,16,24.0,64,923,1,143.158
attention,16,24.0,64,1384,1,194.22
attention,16,24.0,64,2076,1,289.59
attention,16,24.0,64,3114,1,458.424
attention,16,24.0,64,4671,1,741.955
attention,16,24.0,64,7006,1,1104.9
attention,16,24.0,64,10509,1,1646.65
attention,16,24.0,64,15764,1,2497.66
attention,16,24.0,64,16384,1,2582.62
attention,16,24.0,128,16,1,50.7207
attention,16,24.0,128,24,1,51.0403
attention,16,24.0,128,36,1,51.6907
attention,16,24.0,128,54,1,52.5977
attention,16,24.0,128,81,1,55.0403
attention,16,24.0,128,122,1,59.9577
attention,16,24.0,128,182,1,88.0543
attention,16,24.0,128,273,1,120.417
attention,16,24.0,128,410,1,155.264
attention,16,24.0,128,615,1,199.788
attention,16,24.0,128,923,1,303.639
attention,16,24.0,128,1384,1,434.242
attention,16,24.0,128,2076,1,712.121
attention,16,24.0,128,3114,1,1536.65
attention,16,24.0,128,4671,1,2337.94
attention,16,24.0,128,7006,1,3485.83
attention,16,24.0,128,10509,1,5271.36
attention,16,24.0,128,15764,1,9197.03
attention,16,24.0,128,16384,1,9321.96
attention,16,36.0,0,0,1,7.43433
attention,16,36.0,1,16,1,8.24467
attention,16,36.0,1,24,1,8.26667
attention,16,36.0,1,36,1,8.288
attention,16,36.0,1,54,1,8.40533
attention,16,36.0,1,81,1,8.245
attention,16,36.0,1,122,1,8.41567
attention,16,36.0,1,182,1,10.1223
attention,16,36.0,1,273,1,12.6397
attention,16,36.0,1,410,1,15.104
attention,16,36.0,1,615,1,18.5387
attention,16,36.0,1,923,1,26.048
attention,16,36.0,1,1384,1,34.8057
attention,16,36.0,1,2076,1,51.6267
attention,16,36.0,1,3114,1,73.7497
attention,16,36.0,1,4671,1,107.307
attention,16,36.0,1,7006,1,156.065
attention,16,36.0,1,10509,1,233.633
attention,16,36.0,1,15764,1,346.817
attention,16,36.0,1,16384,1,360.78
attention,16,36.0,2,16,1,8.21333
attention,16,36.0,2,24,1,8.30933
attention,16,36.0,2,36,1,8.25633
attention,16,36.0,2,54,1,8.34133
attention,16,36.0,2,81,1,8.32
attention,16,36.0,2,122,1,8.33067
attention,16,36.0,2,182,1,10.134
attention,16,36.0,2,273,1,12.725
attention,16,36.0,2,410,1,15.1153
attention,16,36.0,2,615,1,18.5387
attention,16,36.0,2,923,1,26.027
attention,16,36.0,2,1384,1,34.8267
attention,16,36.0,2,2076,1,51.6903
attention,16,36.0,2,3114,1,73.9627
attention,16,36.0,2,4671,1,107.105
attention,16,36.0,2,7006,1,156.406
attention,16,36.0,2,10509,1,233.974
attention,16,36.0,2,15764,1,347.041
attention,16,36.0,2,16384,1,361.452
attention,16,36.0,4,16,1,7.96767
attention,16,36.0,4,24,1,8.011
attention,16,36.0,4,36,1,8.03167
attention,16,36.0,4,54,1,8.149
attention,16,36.0,4,81,1,8.20267
attention,16,36.0,4,122,1,8.30933
attention,16,36.0,4,182,1,10.0913
attention,16,36.0,4,273,1,12.6613
attention,16,36.0,4,410,1,15.0293
attention,16,36.0,4,615,1,18.4743
attention,16,36.0,4,923,1,25.9417
attention,16,36.0,4,1384,1,34.848
attention,16,36.0,4,2076,1,52.085
attention,16,36.0,4,3114,1,74.0703
attention,16,36.0,4,4671,1,107.446
attention,16,36.0,4,7006,1,156.982
attention,16,36.0,4,10509,1,235.073
attention,16,36.0,4,15764,1,349.004
attention,16,36.0,4,16384,1,362.412
attention,16,36.0,8,16,1,8.161
attention,16,36.0,8,24,1,8.22333
attention,16,36.0,8,36,1,8.139
attention,16,36.0,8,54,1,8.267
attention,16,36.0,8,81,1,8.24567
attention,16,36.0,8,122,1,8.40467
attention,16,36.0,8,182,1,10.2723
attention,16,36.0,8,273,1,12.7467
attention,16,36.0,8,410,1,15.339
attention,16,36.0,8,615,1,18.902
attention,16,36.0,8,923,1,26.56
attention,16,36.0,8,1384,1,35.8403
attention,16,36.0,8,2076,1,52.9497
attention,16,36.0,8,3114,1,74.9763
attention,16,36.0,8,4671,1,108.47
attention,16,36.0,8,7006,1,158.187
attention,16,36.0,8,10509,1,235.798
attention,16,36.0,8,15764,1,350.338
attention,16,36.0,8,16384,1,365.271
attention,16,36.0,16,16,1,12.3737
attention,16,36.0,16,24,1,12.3307
attention,16,36.0,16,36,1,12.341
attention,16,36.0,16,54,1,12.5437
attention,16,36.0,16,81,1,12.6613
attention,16,36.0,16,122,1,13.2903
attention,16,36.0,16,182,1,17.3123
attention,16,36.0,16,273,1,22.5707
attention,16,36.0,16,410,1,27.7547
attention,16,36.0,16,615,1,34.5817
attention,16,36.0,16,923,1,50.0803
attention,16,36.0,16,1384,1,67.5527
attention,16,36.0,16,2076,1,99.883
attention,16,36.0,16,3114,1,143.403
attention,16,36.0,16,4671,1,208.022
attention,16,36.0,16,7006,1,306.721
attention,16,36.0,16,10509,1,464.77
attention,16,36.0,16,15764,1,700.078
attention,16,36.0,16,16384,1,728.473
attention,16,36.0,32,16,1,16.7577
attention,16,36.0,32,24,1,16.7997
attention,16,36.0,32,36,1,16.8643
attention,16,36.0,32,54,1,17.1837
attention,16,36.0,32,81,1,17.7177
attention,16,36.0,32,122,1,18.6347
attention,16,36.0,32,182,1,24.981
attention,16,36.0,32,273,1,32.853
attention,16,36.0,32,410,1,41.099
attention,16,36.0,32,615,1,51.5203
attention,16,36.0,32,923,1,74.731
attention,16,36.0,32,1384,1,100.791
attention,16,36.0,32,2076,1,148.288
attention,16,36.0,32,3114,1,213.558
attention,16,36.0,32,4671,1,311.767
attention,16,36.0,32,7006,1,473.676
attention,16,36.0,32,10509,1,719.694
attention,16,36.0,32,15764,1,1069.4
attention,16,36.0,32,16384,1,1110.7
attention,16,36.0,64,16,1,28.928
attention,16,36.0,64,24,1,28.95
attention,16,36.0,64,36,1,29.28
attention,16,36.0,64,54,1,29.717
attention,16,36.0,64,81,1,30.4643
attention,16,36.0,64,122,1,32.2133
attention,16,36.0,64,182,1,46.3363
attention,16,36.0,64,273,1,62.1123
attention,16,36.0,64,410,1,78.3247
attention,16,36.0,64,615,1,97.931
attention,16,36.0,64,923,1,143.404
attention,16,36.0,64,1384,1,194.027
attention,16,36.0,64,2076,1,289.441
attention,16,36.0,64,3114,1,458.797
attention,16,36.0,64,4671,1,742.659
attention,16,36.0,64,7006,1,1105.22
attention,16,36.0,64,10509,1,1649.39
attention,16,36.0,64,15764,1,2458.66
attention,16,36.0,64,16384,1,2565.36
attention,16,36.0,128,16,1,50.8693
attention,16,36.0,128,24,1,51.0607
attention,16,36.0,128,36,1,51.6053
attention,16,36.0,128,54,1,52.8107
attention,16,36.0,128,81,1,54.9547
attention,16,36.0,128,122,1,60.0427
attention,16,36.0,128,182,1,88.353
attention,16,36.0,128,273,1,120.652
attention,16,36.0,128,410,1,155.19
attention,16,36.0,128,615,1,199.958
attention,16,36.0,128,923,1,303.532
attention,16,36.0,128,1384,1,433.623
attention,16,36.0,128,2076,1,710.434
attention,16,36.0,128,3114,1,1536.75
attention,16,36.0,128,4671,1,2334.72
attention,16,36.0,128,7006,1,3480.08
attention,16,36.0,128,10509,1,5304.46
attention,16,36.0,128,15764,1,8874.2
attention,16,36.0,128,16384,1,9524.65
attention,16,54.0,0,0,1,7.49867
attention,16,54.0,1,16,1,8.18133
attention,16,54.0,1,24,1,8.23467
attention,16,54.0,1,36,1,8.27767
attention,16,54.0,1,54,1,8.23467
attention,16,54.0,1,81,1,8.27733
attention,16,54.0,1,122,1,8.267
attention,16,54.0,1,182,1,10.123
attention,16,54.0,1,273,1,12.64
attention,16,54.0,1,410,1,15.104
attention,16,54.0,1,615,1,18.5493
attention,16,54.0,1,923,1,26.048
attention,16,54.0,1,1384,1,34.8807
attention,16,54.0,1,2076,1,51.7227
attention,16,54.0,1,3114,1,73.9413
attention,16,54.0,1,4671,1,107.211
attention,16,54.0,1,7006,1,156.705
attention,16,54.0,1,10509,1,234.465
attention,16,54.0,1,15764,1,347.895
attention,16,54.0,1,16384,1,362.135
attention,16,54.0,2,16,1,8.342
attention,16,54.0,2,24,1,8.267
attention,16,54.0,2,36,1,8.29867
attention,16,54.0,2,54,1,8.45867
attention,16,54.0,2,81,1,8.28767
attention,16,54.0,2,122,1,8.416
attention,16,54.0,2,182,1,10.112
attention,16,54.0,2,273,1,12.6933
attention,16,54.0,2,410,1,15.072
attention,16,54.0,2,615,1,18.592
attention,16,54.0,2,923,1,25.994
attention,16,54.0,2,1384,1,34.8477
attention,16,54.0,2,2076,1,51.5843
attention,16,54.0,2,3114,1,74.1227
attention,16,54.0,2,4671,1,107.233
attention,16,54.0,2,7006,1,156.683
attention,16,54.0,2,10509,1,233.953
attention,16,54.0,2,15764,1,347.511
attention,16,54.0,2,16384,1,361.303
attention,16,54.0,4,16,1,8.108
attention,16,54.0,4,24,1,8.19167
attention,16,54.0,4,36,1,8.10733
attention,16,54.0,4,54,1,8.171
attention,16,54.0,4,81,1,8.29933
attention,16,54.0,4,122,1,8.30933
attention,16,54.0,4,182,1,10.0587
attention,16,54.0,4,273,1,12.5867
attention,16,54.0,4,410,1,15.168
attention,16,54.0,4,615,1,18.517
attention,16,54.0,4,923,1,25.9083
attention,16,54.0,4,1384,1,34.9227
attention,16,54.0,4,2076,1,51.9147
attention,16,54.0,4,3114,1,73.9737
attention,16,54.0,4,4671,1,107.402
attention,16,54.0,4,7006,1,157.089
attention,16,54.0,4,10509,1,234.882
attention,16,54.0,4,15764,1,348.854
attention,16,54.0,4,16384,1,363.127
attention,16,54.0,8,16,1,8.23467
attention,16,54.0,8,24,1,8.203
attention,16,54.0,8,36,1,8.149
attention,16,54.0,8,54,1,8.182
attention,16,54.0,8,81,1,8.299
attention,16,54.0,8,122,1,8.39433
attention,16,54.0,8,182,1,10.421
attention,16,54.0,8,273,1,12.6613
attention,16,54.0,8,410,1,15.4993
attention,16,54.0,8,615,1,18.8583
