layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,36,122.0,32,10509,1,725.912
attention,36,122.0,32,15764,1,1081.33
attention,36,122.0,32,16384,1,1123.85
attention,36,122.0,64,16,1,32.5653
attention,36,122.0,64,24,1,32.6403
attention,36,122.0,64,36,1,32.8643
attention,36,122.0,64,54,1,33.0987
attention,36,122.0,64,81,1,34.1547
attention,36,122.0,64,122,1,35.7017
attention,36,122.0,64,182,1,48.1067
attention,36,122.0,64,273,1,63.6803
attention,36,122.0,64,410,1,80.555
attention,36,122.0,64,615,1,100.054
attention,36,122.0,64,923,1,149.473
attention,36,122.0,64,1384,1,198.305
attention,36,122.0,64,2076,1,296.268
attention,36,122.0,64,3114,1,518.498
attention,36,122.0,64,4671,1,836.857
attention,36,122.0,64,7006,1,1254.95
attention,36,122.0,64,10509,1,1881.84
attention,36,122.0,64,15764,1,2855.58
attention,36,122.0,64,16384,1,2934.4
attention,36,122.0,128,16,1,56.0213
attention,36,122.0,128,24,1,56.0967
attention,36,122.0,128,36,1,56.8853
attention,36,122.0,128,54,1,57.387
attention,36,122.0,128,81,1,59.4133
attention,36,122.0,128,122,1,63.926
attention,36,122.0,128,182,1,90.5393
attention,36,122.0,128,273,1,123.969
attention,36,122.0,128,410,1,162.23
attention,36,122.0,128,615,1,208.065
attention,36,122.0,128,923,1,308.802
attention,36,122.0,128,1384,1,425.676
attention,36,122.0,128,2076,1,784.996
attention,36,122.0,128,3114,1,1566.81
attention,36,122.0,128,4671,1,2442.02
attention,36,122.0,128,7006,1,3651.48
attention,36,122.0,128,10509,1,5543.41
attention,36,122.0,128,15764,1,9457.97
attention,36,122.0,128,16384,1,10230.9
attention,36,182.0,0,0,1,11.3813
attention,36,182.0,1,16,1,10.5173
attention,36,182.0,1,24,1,10.4113
attention,36,182.0,1,36,1,10.5707
attention,36,182.0,1,54,1,10.453
attention,36,182.0,1,81,1,10.613
attention,36,182.0,1,122,1,10.4637
attention,36,182.0,1,182,1,11.307
attention,36,182.0,1,273,1,12.8533
attention,36,182.0,1,410,1,15.402
attention,36,182.0,1,615,1,18.112
attention,36,182.0,1,923,1,25.5363
attention,36,182.0,1,1384,1,33.5787
attention,36,182.0,1,2076,1,48.8117
attention,36,182.0,1,3114,1,69.611
attention,36,182.0,1,4671,1,100.928
attention,36,182.0,1,7006,1,147.66
attention,36,182.0,1,10509,1,219.533
attention,36,182.0,1,15764,1,325.793
attention,36,182.0,1,16384,1,338.082
attention,36,182.0,2,16,1,10.5383
attention,36,182.0,2,24,1,10.3257
attention,36,182.0,2,36,1,10.5497
attention,36,182.0,2,54,1,10.4433
attention,36,182.0,2,81,1,10.5067
attention,36,182.0,2,122,1,10.496
attention,36,182.0,2,182,1,11.2847
attention,36,182.0,2,273,1,12.971
attention,36,182.0,2,410,1,15.456
attention,36,182.0,2,615,1,18.1113
attention,36,182.0,2,923,1,25.6427
attention,36,182.0,2,1384,1,33.7173
attention,36,182.0,2,2076,1,48.9917
attention,36,182.0,2,3114,1,69.5897
attention,36,182.0,2,4671,1,101.067
attention,36,182.0,2,7006,1,147.595
attention,36,182.0,2,10509,1,219.82
attention,36,182.0,2,15764,1,325.719
attention,36,182.0,2,16384,1,338.775
attention,36,182.0,4,16,1,10.219
attention,36,182.0,4,24,1,10.272
attention,36,182.0,4,36,1,10.1763
attention,36,182.0,4,54,1,10.2717
attention,36,182.0,4,81,1,10.4003
attention,36,182.0,4,122,1,10.3363
attention,36,182.0,4,182,1,11.2003
attention,36,182.0,4,273,1,12.736
attention,36,182.0,4,410,1,15.3067
attention,36,182.0,4,615,1,18.0483
attention,36,182.0,4,923,1,25.7283
attention,36,182.0,4,1384,1,33.8673
attention,36,182.0,4,2076,1,49.2373
attention,36,182.0,4,3114,1,70.038
attention,36,182.0,4,4671,1,101.334
attention,36,182.0,4,7006,1,147.819
attention,36,182.0,4,10509,1,221.451
attention,36,182.0,4,15764,1,329.537
attention,36,182.0,4,16384,1,343.191
attention,36,182.0,8,16,1,10.283
attention,36,182.0,8,24,1,10.2623
attention,36,182.0,8,36,1,10.24
attention,36,182.0,8,54,1,10.453
attention,36,182.0,8,81,1,10.6133
attention,36,182.0,8,122,1,10.72
attention,36,182.0,8,182,1,11.2737
attention,36,182.0,8,273,1,13.1417
attention,36,182.0,8,410,1,15.8613
attention,36,182.0,8,615,1,18.9437
attention,36,182.0,8,923,1,26.4427
attention,36,182.0,8,1384,1,35.296
attention,36,182.0,8,2076,1,51.179
attention,36,182.0,8,3114,1,73.1947
attention,36,182.0,8,4671,1,104.939
attention,36,182.0,8,7006,1,151.542
attention,36,182.0,8,10509,1,228.748
attention,36,182.0,8,15764,1,341.271
attention,36,182.0,8,16384,1,356.802
attention,36,182.0,16,16,1,15.6697
attention,36,182.0,16,24,1,15.8187
attention,36,182.0,16,36,1,15.883
attention,36,182.0,16,54,1,15.9893
attention,36,182.0,16,81,1,16.118
attention,36,182.0,16,122,1,16.363
attention,36,182.0,16,182,1,18.7843
attention,36,182.0,16,273,1,22.8373
attention,36,182.0,16,410,1,28.2667
attention,36,182.0,16,615,1,34.784
attention,36,182.0,16,923,1,50.624
attention,36,182.0,16,1384,1,68.3627
attention,36,182.0,16,2076,1,99.7767
attention,36,182.0,16,3114,1,142.763
attention,36,182.0,16,4671,1,206.188
attention,36,182.0,16,7006,1,306.177
attention,36,182.0,16,10509,1,466.498
attention,36,182.0,16,15764,1,698.691
attention,36,182.0,16,16384,1,726.414
attention,36,182.0,32,16,1,19.9573
attention,36,182.0,32,24,1,20.0637
attention,36,182.0,32,36,1,20.1277
attention,36,182.0,32,54,1,20.3627
attention,36,182.0,32,81,1,20.683
attention,36,182.0,32,122,1,21.6
attention,36,182.0,32,182,1,26.2183
attention,36,182.0,32,273,1,33.536
attention,36,182.0,32,410,1,42.1233
attention,36,182.0,32,615,1,52.4063
attention,36,182.0,32,923,1,76.2137
attention,36,182.0,32,1384,1,101.952
attention,36,182.0,32,2076,1,148.864
attention,36,182.0,32,3114,1,214.476
attention,36,182.0,32,4671,1,316.705
attention,36,182.0,32,7006,1,482.445
attention,36,182.0,32,10509,1,726.051
attention,36,182.0,32,15764,1,1079.46
attention,36,182.0,32,16384,1,1125.99
attention,36,182.0,64,16,1,32.6613
attention,36,182.0,64,24,1,32.854
attention,36,182.0,64,36,1,32.971
attention,36,182.0,64,54,1,33.664
attention,36,182.0,64,81,1,34.2083
attention,36,182.0,64,122,1,35.7763
attention,36,182.0,64,182,1,48.277
attention,36,182.0,64,273,1,63.7243
attention,36,182.0,64,410,1,80.4913
attention,36,182.0,64,615,1,99.723
attention,36,182.0,64,923,1,149.888
attention,36,182.0,64,1384,1,198.592
attention,36,182.0,64,2076,1,296.513
attention,36,182.0,64,3114,1,518.402
attention,36,182.0,64,4671,1,836.751
attention,36,182.0,64,7006,1,1252.68
attention,36,182.0,64,10509,1,1879.12
attention,36,182.0,64,15764,1,2837.87
attention,36,182.0,64,16384,1,2946.23
attention,36,182.0,128,16,1,56.6083
attention,36,182.0,128,24,1,56.736
attention,36,182.0,128,36,1,57.3657
attention,36,182.0,128,54,1,57.9097
attention,36,182.0,128,81,1,59.798
attention,36,182.0,128,122,1,64.1177
attention,36,182.0,128,182,1,91.4567
attention,36,182.0,128,273,1,124.235
attention,36,182.0,128,410,1,162.699
attention,36,182.0,128,615,1,207.98
attention,36,182.0,128,923,1,309.121
attention,36,182.0,128,1384,1,425.496
attention,36,182.0,128,2076,1,783.492
attention,36,182.0,128,3114,1,1594.11
attention,36,182.0,128,4671,1,2438.59
attention,36,182.0,128,7006,1,3654.53
attention,36,182.0,128,10509,1,5537.22
attention,36,182.0,128,15764,1,9471.73
attention,36,182.0,128,16384,1,10351.2
attention,36,273.0,0,0,1,13.7173
attention,36,273.0,1,16,1,12.768
attention,36,273.0,1,24,1,12.854
attention,36,273.0,1,36,1,12.7473
attention,36,273.0,1,54,1,12.8107
attention,36,273.0,1,81,1,12.907
attention,36,273.0,1,122,1,12.7467
attention,36,273.0,1,182,1,12.8427
attention,36,273.0,1,273,1,13.4503
attention,36,273.0,1,410,1,15.2853
attention,36,273.0,1,615,1,17.9947
attention,36,273.0,1,923,1,25.5573
attention,36,273.0,1,1384,1,33.6643
attention,36,273.0,1,2076,1,48.928
attention,36,273.0,1,3114,1,69.5257
attention,36,273.0,1,4671,1,100.758
attention,36,273.0,1,7006,1,147.425
attention,36,273.0,1,10509,1,219.692
attention,36,273.0,1,15764,1,325.516
attention,36,273.0,1,16384,1,338.359
attention,36,273.0,2,16,1,12.832
attention,36,273.0,2,24,1,12.7677
attention,36,273.0,2,36,1,12.896
attention,36,273.0,2,54,1,12.7893
attention,36,273.0,2,81,1,12.8747
attention,36,273.0,2,122,1,12.8107
attention,36,273.0,2,182,1,12.9173
attention,36,273.0,2,273,1,13.4397
attention,36,273.0,2,410,1,15.296
attention,36,273.0,2,615,1,18.2083
attention,36,273.0,2,923,1,25.6957
attention,36,273.0,2,1384,1,33.632
attention,36,273.0,2,2076,1,49.0667
attention,36,273.0,2,3114,1,69.7607
attention,36,273.0,2,4671,1,101.046
attention,36,273.0,2,7006,1,147.628
attention,36,273.0,2,10509,1,219.851
attention,36,273.0,2,15764,1,326.284
attention,36,273.0,2,16384,1,338.444
attention,36,273.0,4,16,1,12.7153
attention,36,273.0,4,24,1,12.7047
attention,36,273.0,4,36,1,12.7463
attention,36,273.0,4,54,1,12.7577
attention,36,273.0,4,81,1,12.7787
attention,36,273.0,4,122,1,12.8533
attention,36,273.0,4,182,1,12.7037
attention,36,273.0,4,273,1,13.248
attention,36,273.0,4,410,1,15.158
attention,36,273.0,4,615,1,18.0793
attention,36,273.0,4,923,1,25.6323
attention,36,273.0,4,1384,1,34.048
attention,36,273.0,4,2076,1,49.2807
attention,36,273.0,4,3114,1,70.3787
attention,36,273.0,4,4671,1,101.163
attention,36,273.0,4,7006,1,148.374
attention,36,273.0,4,10509,1,220.577
attention,36,273.0,4,15764,1,329.1
attention,36,273.0,4,16384,1,342.818
attention,36,273.0,8,16,1,12.6507
attention,36,273.0,8,24,1,12.693
attention,36,273.0,8,36,1,12.7467
attention,36,273.0,8,54,1,12.672
attention,36,273.0,8,81,1,12.864
attention,36,273.0,8,122,1,12.9813
attention,36,273.0,8,182,1,12.7683
attention,36,273.0,8,273,1,13.472
attention,36,273.0,8,410,1,15.8507
attention,36,273.0,8,615,1,18.8907
attention,36,273.0,8,923,1,26.411
attention,36,273.0,8,1384,1,35.264
attention,36,273.0,8,2076,1,51.2427
attention,36,273.0,8,3114,1,73.2597
attention,36,273.0,8,4671,1,105.035
attention,36,273.0,8,7006,1,151.425
attention,36,273.0,8,10509,1,228.886
attention,36,273.0,8,15764,1,341.559
attention,36,273.0,8,16384,1,356.514
attention,36,273.0,16,16,1,18.08
attention,36,273.0,16,24,1,18.2403
attention,36,273.0,16,36,1,18.2073
attention,36,273.0,16,54,1,18.3147
attention,36,273.0,16,81,1,18.5283
attention,36,273.0,16,122,1,18.688
attention,36,273.0,16,182,1,21.269
attention,36,273.0,16,273,1,23.7337
attention,36,273.0,16,410,1,28.384
attention,36,273.0,16,615,1,34.7093
attention,36,273.0,16,923,1,50.5383
attention,36,273.0,16,1384,1,68.5867
attention,36,273.0,16,2076,1,99.543
attention,36,273.0,16,3114,1,142.187
attention,36,273.0,16,4671,1,206.22
attention,36,273.0,16,7006,1,305.857
attention,36,273.0,16,10509,1,466.892
attention,36,273.0,16,15764,1,698.051
attention,36,273.0,16,16384,1,727.886
attention,36,273.0,32,16,1,22.6563
attention,36,273.0,32,24,1,22.6453
attention,36,273.0,32,36,1,22.933
attention,36,273.0,32,54,1,22.9013
attention,36,273.0,32,81,1,23.2533
attention,36,273.0,32,122,1,24.0107
attention,36,273.0,32,182,1,28.842
attention,36,273.0,32,273,1,34.0597
attention,36,273.0,32,410,1,42.1763
attention,36,273.0,32,615,1,52.288
attention,36,273.0,32,923,1,76.1497
attention,36,273.0,32,1384,1,102.071
attention,36,273.0,32,2076,1,149.387
attention,36,273.0,32,3114,1,214.924
attention,36,273.0,32,4671,1,316.951
attention,36,273.0,32,7006,1,482.071
attention,36,273.0,32,10509,1,726.062
attention,36,273.0,32,15764,1,1079.86
attention,36,273.0,32,16384,1,1122.21
attention,36,273.0,64,16,1,35.2427
attention,36,273.0,64,24,1,35.4457
attention,36,273.0,64,36,1,35.5413
attention,36,273.0,64,54,1,36.1707
attention,36,273.0,64,81,1,36.8647
attention,36,273.0,64,122,1,38.4753
attention,36,273.0,64,182,1,51.2213
attention,36,273.0,64,273,1,64.566
attention,36,273.0,64,410,1,80.5867
attention,36,273.0,64,615,1,100.075
attention,36,273.0,64,923,1,149.675
attention,36,273.0,64,1384,1,198.465
attention,36,273.0,64,2076,1,296.524
attention,36,273.0,64,3114,1,516.888
attention,36,273.0,64,4671,1,837.092
attention,36,273.0,64,7006,1,1254.05
attention,36,273.0,64,10509,1,1879.93
attention,36,273.0,64,15764,1,2870.99
attention,36,273.0,64,16384,1,2934.46
attention,36,273.0,128,16,1,59.3497
attention,36,273.0,128,24,1,59.435
attention,36,273.0,128,36,1,60.2243
attention,36,273.0,128,54,1,61.0567
attention,36,273.0,128,81,1,62.5817
attention,36,273.0,128,122,1,66.8593
attention,36,273.0,128,182,1,93.259
attention,36,273.0,128,273,1,124.982
attention,36,273.0,128,410,1,163.265
attention,36,273.0,128,615,1,208.353
attention,36,273.0,128,923,1,309.324
attention,36,273.0,128,1384,1,425.815
attention,36,273.0,128,2076,1,792.291
attention,36,273.0,128,3114,1,1603.73
attention,36,273.0,128,4671,1,2442.51
attention,36,273.0,128,7006,1,3653.89
attention,36,273.0,128,10509,1,5534.33
attention,36,273.0,128,15764,1,9329.78
attention,36,273.0,128,16384,1,10311
attention,36,410.0,0,0,1,15.989
attention,36,410.0,1,16,1,15.4033
attention,36,410.0,1,24,1,15.3707
attention,36,410.0,1,36,1,15.4883
attention,36,410.0,1,54,1,15.477
attention,36,410.0,1,81,1,15.4127
attention,36,410.0,1,122,1,15.3817
attention,36,410.0,1,182,1,15.3177
attention,36,410.0,1,273,1,15.3493
attention,36,410.0,1,410,1,15.968
attention,36,410.0,1,615,1,18.1227
attention,36,410.0,1,923,1,25.6323
attention,36,410.0,1,1384,1,33.525
attention,36,410.0,1,2076,1,48.8747
attention,36,410.0,1,3114,1,69.5573
attention,36,410.0,1,4671,1,100.63
attention,36,410.0,1,7006,1,147.361
attention,36,410.0,1,10509,1,219.798
attention,36,410.0,1,15764,1,325.452
attention,36,410.0,1,16384,1,337.611
attention,36,410.0,2,16,1,15.6053
attention,36,410.0,2,24,1,15.4453
attention,36,410.0,2,36,1,15.4667
attention,36,410.0,2,54,1,15.5093
attention,36,410.0,2,81,1,15.4353
attention,36,410.0,2,122,1,15.4563
attention,36,410.0,2,182,1,15.3813
attention,36,410.0,2,273,1,15.3387
attention,36,410.0,2,410,1,15.8507
attention,36,410.0,2,615,1,18.1227
attention,36,410.0,2,923,1,25.643
attention,36,410.0,2,1384,1,33.6643
attention,36,410.0,2,2076,1,48.907
attention,36,410.0,2,3114,1,69.7283
attention,36,410.0,2,4671,1,100.896
attention,36,410.0,2,7006,1,147.616
attention,36,410.0,2,10509,1,219.755
attention,36,410.0,2,15764,1,325.41
attention,36,410.0,2,16384,1,338.476
attention,36,410.0,4,16,1,15.2963
attention,36,410.0,4,24,1,15.2637
attention,36,410.0,4,36,1,15.2857
attention,36,410.0,4,54,1,15.253
attention,36,410.0,4,81,1,15.402
attention,36,410.0,4,122,1,15.3703
attention,36,410.0,4,182,1,15.2323
attention,36,410.0,4,273,1,15.264
attention,36,410.0,4,410,1,15.755
attention,36,410.0,4,615,1,18.1547
attention,36,410.0,4,923,1,25.664
attention,36,410.0,4,1384,1,33.856
attention,36,410.0,4,2076,1,49.515
attention,36,410.0,4,3114,1,70.1867
attention,36,410.0,4,4671,1,101.515
attention,36,410.0,4,7006,1,148.63
attention,36,410.0,4,10509,1,220.673
attention,36,410.0,4,15764,1,328.641
attention,36,410.0,4,16384,1,343.617
attention,36,410.0,8,16,1,15.36
attention,36,410.0,8,24,1,15.382
attention,36,410.0,8,36,1,15.3917
attention,36,410.0,8,54,1,15.4453
attention,36,410.0,8,81,1,15.8297
attention,36,410.0,8,122,1,15.798
attention,36,410.0,8,182,1,15.573
attention,36,410.0,8,273,1,15.4657
attention,36,410.0,8,410,1,16.021
attention,36,410.0,8,615,1,19.0517
attention,36,410.0,8,923,1,26.8693
attention,36,410.0,8,1384,1,35.104
attention,36,410.0,8,2076,1,51.6167
attention,36,410.0,8,3114,1,73.4403
attention,36,410.0,8,4671,1,104.854
attention,36,410.0,8,7006,1,152.161
attention,36,410.0,8,10509,1,228.183
attention,36,410.0,8,15764,1,340.951
attention,36,410.0,8,16384,1,356.12
attention,36,410.0,16,16,1,20.6183
attention,36,410.0,16,24,1,20.533
attention,36,410.0,16,36,1,20.843
attention,36,410.0,16,54,1,20.8747
attention,36,410.0,16,81,1,21.0657
attention,36,410.0,16,122,1,21.2373
attention,36,410.0,16,182,1,23.9573
attention,36,410.0,16,273,1,26.5707
attention,36,410.0,16,410,1,29.088
attention,36,410.0,16,615,1,34.9123
attention,36,410.0,16,923,1,50.7313
attention,36,410.0,16,1384,1,68.427
attention,36,410.0,16,2076,1,99.9043
attention,36,410.0,16,3114,1,142.283
attention,36,410.0,16,4671,1,206.092
attention,36,410.0,16,7006,1,306.861
attention,36,410.0,16,10509,1,465.795
attention,36,410.0,16,15764,1,698.659
attention,36,410.0,16,16384,1,729.006
attention,36,410.0,32,16,1,25.0347
attention,36,410.0,32,24,1,25.2797
attention,36,410.0,32,36,1,25.1843
attention,36,410.0,32,54,1,25.515
attention,36,410.0,32,81,1,26.048
attention,36,410.0,32,122,1,26.71
attention,36,410.0,32,182,1,31.4133
attention,36,410.0,32,273,1,36.896
attention,36,410.0,32,410,1,42.72
attention,36,410.0,32,615,1,52.2883
attention,36,410.0,32,923,1,76.7047
attention,36,410.0,32,1384,1,102.176
attention,36,410.0,32,2076,1,149.206
attention,36,410.0,32,3114,1,214.668
attention,36,410.0,32,4671,1,316.856
attention,36,410.0,32,7006,1,481.784
attention,36,410.0,32,10509,1,725.997
attention,36,410.0,32,15764,1,1081.58
attention,36,410.0,32,16384,1,1123.69
attention,36,410.0,64,16,1,37.8457
attention,36,410.0,64,24,1,38.1233
attention,36,410.0,64,36,1,38.2723
attention,36,410.0,64,54,1,39.008
attention,36,410.0,64,81,1,39.52
attention,36,410.0,64,122,1,41.206
attention,36,410.0,64,182,1,53.4293
attention,36,410.0,64,273,1,67.3607
attention,36,410.0,64,410,1,81.2057
attention,36,410.0,64,615,1,100.373
attention,36,410.0,64,923,1,149.345
attention,36,410.0,64,1384,1,197.75
attention,36,410.0,64,2076,1,297.377
attention,36,410.0,64,3114,1,517.4
attention,36,410.0,64,4671,1,837.305
attention,36,410.0,64,7006,1,1255.77
attention,36,410.0,64,10509,1,1879.06
attention,36,410.0,64,15764,1,2861.2
attention,36,410.0,64,16384,1,2963.47
attention,36,410.0,128,16,1,61.8347
attention,36,410.0,128,24,1,62.208
attention,36,410.0,128,36,1,62.848
attention,36,410.0,128,54,1,63.744
attention,36,410.0,128,81,1,65.1417
attention,36,410.0,128,122,1,69.7063
attention,36,410.0,128,182,1,96.7793
attention,36,410.0,128,273,1,128.171
attention,36,410.0,128,410,1,163.969
attention,36,410.0,128,615,1,209.516
attention,36,410.0,128,923,1,309.89
attention,36,410.0,128,1384,1,427.063
attention,36,410.0,128,2076,1,774.734
attention,36,410.0,128,3114,1,1607.62
attention,36,410.0,128,4671,1,2443.02
attention,36,410.0,128,7006,1,3658.7
attention,36,410.0,128,10509,1,5518.94
attention,36,410.0,128,15764,1,9725.45
attention,36,410.0,128,16384,1,9973.73
attention,36,615.0,0,0,1,18.5387
attention,36,615.0,1,16,1,18.1123
attention,36,615.0,1,24,1,18.0697
attention,36,615.0,1,36,1,18.0803
attention,36,615.0,1,54,1,18.0907
attention,36,615.0,1,81,1,18.0587
attention,36,615.0,1,122,1,18.1017
attention,36,615.0,1,182,1,17.9947
attention,36,615.0,1,273,1,17.9947
attention,36,615.0,1,410,1,17.952
attention,36,615.0,1,615,1,18.464
attention,36,615.0,1,923,1,25.6213
attention,36,615.0,1,1384,1,33.4617
attention,36,615.0,1,2076,1,48.864
attention,36,615.0,1,3114,1,69.6643
attention,36,615.0,1,4671,1,100.79
attention,36,615.0,1,7006,1,147.702
attention,36,615.0,1,10509,1,219.958
attention,36,615.0,1,15764,1,325.324
attention,36,615.0,1,16384,1,337.869
attention,36,615.0,2,16,1,18.1223
attention,36,615.0,2,24,1,18.1123
attention,36,615.0,2,36,1,18.1337
attention,36,615.0,2,54,1,18.0697
attention,36,615.0,2,81,1,18.1543
attention,36,615.0,2,122,1,18.1443
attention,36,615.0,2,182,1,18.1653
attention,36,615.0,2,273,1,18.0803
attention,36,615.0,2,410,1,18.0167
attention,36,615.0,2,615,1,18.4853
attention,36,615.0,2,923,1,25.5477
attention,36,615.0,2,1384,1,33.6853
attention,36,615.0,2,2076,1,48.9387
attention,36,615.0,2,3114,1,69.7817
attention,36,615.0,2,4671,1,100.886
attention,36,615.0,2,7006,1,147.382
attention,36,615.0,2,10509,1,220.288
attention,36,615.0,2,15764,1,326.114
attention,36,615.0,2,16384,1,338.433
attention,36,615.0,4,16,1,18.0693
attention,36,615.0,4,24,1,18.059
attention,36,615.0,4,36,1,18.0377
attention,36,615.0,4,54,1,18.0907
attention,36,615.0,4,81,1,18.059
attention,36,615.0,4,122,1,18.0693
attention,36,615.0,4,182,1,17.9517
attention,36,615.0,4,273,1,17.888
attention,36,615.0,4,410,1,17.9627
attention,36,615.0,4,615,1,18.3467
attention,36,615.0,4,923,1,25.7177
attention,36,615.0,4,1384,1,33.963
attention,36,615.0,4,2076,1,49.4087
attention,36,615.0,4,3114,1,70.433
attention,36,615.0,4,4671,1,101.718
attention,36,615.0,4,7006,1,148.075
attention,36,615.0,4,10509,1,221.089
attention,36,615.0,4,15764,1,328.62
attention,36,615.0,4,16384,1,343.084
attention,36,615.0,8,16,1,18.0377
attention,36,615.0,8,24,1,18.0267
attention,36,615.0,8,36,1,18.069
attention,36,615.0,8,54,1,18.1223
attention,36,615.0,8,81,1,18.4427
attention,36,615.0,8,122,1,18.496
attention,36,615.0,8,182,1,18.0687
attention,36,615.0,8,273,1,18.411
attention,36,615.0,8,410,1,18.4537
attention,36,615.0,8,615,1,19.0937
attention,36,615.0,8,923,1,26.4963
attention,36,615.0,8,1384,1,35.4237
attention,36,615.0,8,2076,1,51.6377
attention,36,615.0,8,3114,1,73.3127
attention,36,615.0,8,4671,1,105.271
attention,36,615.0,8,7006,1,152.47
attention,36,615.0,8,10509,1,227.99
attention,36,615.0,8,15764,1,343.543
attention,36,615.0,8,16384,1,356.812
attention,36,615.0,16,16,1,23.6057
attention,36,615.0,16,24,1,23.6373
attention,36,615.0,16,36,1,23.648
attention,36,615.0,16,54,1,23.7013
attention,36,615.0,16,81,1,23.7443
attention,36,615.0,16,122,1,24.3843
attention,36,615.0,16,182,1,26.7947
attention,36,615.0,16,273,1,29.3767
attention,36,615.0,16,410,1,31.9257
attention,36,615.0,16,615,1,35.2213
attention,36,615.0,16,923,1,50.902
attention,36,615.0,16,1384,1,68.6197
attention,36,615.0,16,2076,1,99.7333
attention,36,615.0,16,3114,1,142.411
attention,36,615.0,16,4671,1,206.764
attention,36,615.0,16,7006,1,305.356
attention,36,615.0,16,10509,1,468.589
attention,36,615.0,16,15764,1,702.029
attention,36,615.0,16,16384,1,727.428
attention,36,615.0,32,16,1,27.9577
attention,36,615.0,32,24,1,28.096
attention,36,615.0,32,36,1,28.192
attention,36,615.0,32,54,1,28.3413
attention,36,615.0,32,81,1,28.811
attention,36,615.0,32,122,1,29.6107
attention,36,615.0,32,182,1,34.5173
attention,36,615.0,32,273,1,39.7227
attention,36,615.0,32,410,1,45.5683
attention,36,615.0,32,615,1,52.8963
attention,36,615.0,32,923,1,76.6617
attention,36,615.0,32,1384,1,102.646
attention,36,615.0,32,2076,1,149.611
attention,36,615.0,32,3114,1,214.444
attention,36,615.0,32,4671,1,317.271
attention,36,615.0,32,7006,1,483.245
attention,36,615.0,32,10509,1,725.134
attention,36,615.0,32,15764,1,1081.49
attention,36,615.0,32,16384,1,1123.26
attention,36,615.0,64,16,1,40.8113
attention,36,615.0,64,24,1,41.0133
attention,36,615.0,64,36,1,41.345
attention,36,615.0,64,54,1,41.8563
attention,36,615.0,64,81,1,42.656
attention,36,615.0,64,122,1,44.4583
attention,36,615.0,64,182,1,56.534
attention,36,615.0,64,273,1,70.0693
attention,36,615.0,64,410,1,84.075
attention,36,615.0,64,615,1,100.833
attention,36,615.0,64,923,1,149.835
attention,36,615.0,64,1384,1,198.028
attention,36,615.0,64,2076,1,297.719
attention,36,615.0,64,3114,1,515.256
attention,36,615.0,64,4671,1,833.934
attention,36,615.0,64,7006,1,1254.54
attention,36,615.0,64,10509,1,1881.25
attention,36,615.0,64,15764,1,2874.44
attention,36,615.0,64,16384,1,2944.22
attention,36,615.0,128,16,1,64.8747
attention,36,615.0,128,24,1,65.1197
attention,36,615.0,128,36,1,65.6747
attention,36,615.0,128,54,1,66.4
attention,36,615.0,128,81,1,68.3947
attention,36,615.0,128,122,1,72.2997
attention,36,615.0,128,182,1,99.7443
attention,36,615.0,128,273,1,131.894
attention,36,615.0,128,410,1,167.052
attention,36,615.0,128,615,1,211.041
attention,36,615.0,128,923,1,310.413
attention,36,615.0,128,1384,1,428.077
attention,36,615.0,128,2076,1,780.516
attention,36,615.0,128,3114,1,1617.17
attention,36,615.0,128,4671,1,2442.52
attention,36,615.0,128,7006,1,3656.11
attention,36,615.0,128,10509,1,5536.28
attention,36,615.0,128,15764,1,9672.98
attention,36,615.0,128,16384,1,9743.88
attention,36,923.0,0,0,1,26.336
attention,36,923.0,1,16,1,25.8243
attention,36,923.0,1,24,1,25.7177
attention,36,923.0,1,36,1,25.8243
attention,36,923.0,1,54,1,25.7493
attention,36,923.0,1,81,1,25.728
attention,36,923.0,1,122,1,25.8453
attention,36,923.0,1,182,1,25.6857
attention,36,923.0,1,273,1,25.6323
attention,36,923.0,1,410,1,25.642
attention,36,923.0,1,615,1,25.5997
attention,36,923.0,1,923,1,26.0693
attention,36,923.0,1,1384,1,33.547
attention,36,923.0,1,2076,1,48.8643
attention,36,923.0,1,3114,1,69.59
attention,36,923.0,1,4671,1,100.8
attention,36,923.0,1,7006,1,147.436
attention,36,923.0,1,10509,1,219.777
attention,36,923.0,1,15764,1,325.974
attention,36,923.0,1,16384,1,338.23
attention,36,923.0,2,16,1,25.846
attention,36,923.0,2,24,1,25.8353
attention,36,923.0,2,36,1,25.8457
attention,36,923.0,2,54,1,25.8343
attention,36,923.0,2,81,1,25.91
attention,36,923.0,2,122,1,25.8133
attention,36,923.0,2,182,1,25.7493
attention,36,923.0,2,273,1,25.771
attention,36,923.0,2,410,1,25.771
attention,36,923.0,2,615,1,25.749
attention,36,923.0,2,923,1,26.1867
attention,36,923.0,2,1384,1,33.6533
attention,36,923.0,2,2076,1,48.9603
attention,36,923.0,2,3114,1,69.7817
attention,36,923.0,2,4671,1,100.705
attention,36,923.0,2,7006,1,147.606
attention,36,923.0,2,10509,1,219.809
attention,36,923.0,2,15764,1,325.911
attention,36,923.0,2,16384,1,338.103
attention,36,923.0,4,16,1,25.589
attention,36,923.0,4,24,1,25.6217
attention,36,923.0,4,36,1,25.6
attention,36,923.0,4,54,1,25.6957
attention,36,923.0,4,81,1,25.6963
attention,36,923.0,4,122,1,25.7277
attention,36,923.0,4,182,1,25.5467
attention,36,923.0,4,273,1,25.6853
