layer,prefill_chunk,kv_prefill,n_decode,kv_decode,decode_q_len,time_us
attention,16,0,4,1024,1,146.495
attention,16,0,4,2048,1,266.592
attention,16,0,4,4096,1,508.671
attention,16,0,4,8192,1,992.162
attention,16,0,4,16384,1,1952.55
attention,16,0,8,16,1,28.032
attention,16,0,8,32,1,28.064
attention,16,0,8,64,1,32.896
attention,16,0,8,128,1,40.544
attention,16,0,8,256,1,55.519
attention,16,0,8,512,1,86.211
attention,16,0,8,1024,1,147.583
attention,16,0,8,2048,1,270.08
attention,16,0,8,4096,1,511.489
attention,16,0,8,8192,1,997.25
attention,16,0,8,16384,1,1965.35
attention,16,0,16,16,1,42.527
attention,16,0,16,32,1,42.688
attention,16,0,16,64,1,53.6
attention,16,0,16,128,1,70.017
attention,16,0,16,256,1,100.513
attention,16,0,16,512,1,163.231
attention,16,0,16,1024,1,288.383
attention,16,0,16,2048,1,535.488
attention,16,0,16,4096,1,1028.81
attention,16,0,16,8192,1,2016.36
attention,16,0,16,16384,1,3951.05
attention,16,0,32,16,1,56.769
attention,16,0,32,32,1,57.216
attention,16,0,32,64,1,75.296
attention,16,0,32,128,1,100.033
attention,16,0,32,256,1,147.104
attention,16,0,32,512,1,240.416
attention,16,0,32,1024,1,430.338
attention,16,0,32,2048,1,800.931
attention,16,0,32,4096,1,1542.98
attention,16,0,32,8192,1,2998.53
attention,16,0,32,16384,1,5917.35
attention,16,0,64,16,1,84.704
attention,16,0,64,32,1,85.696
attention,16,0,64,64,1,119.2
attention,16,0,64,128,1,160.991
attention,16,0,64,256,1,241.922
attention,16,0,64,512,1,409.698
attention,16,0,64,1024,1,741.154
attention,16,0,64,2048,1,1416
attention,16,0,64,4096,1,2800.32
attention,16,0,64,8192,1,5436.04
attention,16,0,64,16384,1,10677.4
attention,16,0,128,16,1,140.671
attention,16,0,128,32,1,143.872
attention,16,0,128,64,1,215.872
attention,16,0,128,128,1,306.177
attention,16,0,128,256,1,488.994
attention,16,0,128,512,1,848.227
attention,16,0,128,1024,1,1642.66
attention,16,0,128,2048,1,4687.46
attention,16,0,128,4096,1,9169.77
attention,16,0,128,8192,1,22018.1
attention,16,0,128,16384,1,45973.2
attention,16,16,0,0,1,29.822
attention,16,16,1,16,1,29.311
attention,16,16,1,32,1,29.28
attention,16,16,1,64,1,33.634
attention,16,16,1,128,1,41.472
attention,16,16,1,256,1,55.872
attention,16,16,1,512,1,86.337
attention,16,16,1,1024,1,146.049
attention,16,16,1,2048,1,266.849
attention,16,16,1,4096,1,506.783
attention,16,16,1,8192,1,989.091
attention,16,16,1,16384,1,1951.59
attention,16,16,2,16,1,29.473
attention,16,16,2,32,1,29.6
attention,16,16,2,64,1,33.985
attention,16,16,2,128,1,41.502
attention,16,16,2,256,1,56.321
attention,16,16,2,512,1,86.528
attention,16,16,2,1024,1,146.434
attention,16,16,2,2048,1,267.264
attention,16,16,2,4096,1,508.193
attention,16,16,2,8192,1,989.73
attention,16,16,2,16384,1,1955.24
attention,16,16,4,16,1,28.767
attention,16,16,4,32,1,28.864
attention,16,16,4,64,1,33.536
attention,16,16,4,128,1,41.023
attention,16,16,4,256,1,55.775
attention,16,16,4,512,1,86.016
attention,16,16,4,1024,1,146.303
attention,16,16,4,2048,1,267.617
attention,16,16,4,4096,1,508.706
attention,16,16,4,8192,1,992.101
attention,16,16,4,16384,1,1953.06
attention,16,16,8,16,1,28.576
attention,16,16,8,32,1,28.8
attention,16,16,8,64,1,32.96
attention,16,16,8,128,1,40.864
attention,16,16,8,256,1,55.936
attention,16,16,8,512,1,86.017
attention,16,16,8,1024,1,147.231
attention,16,16,8,2048,1,267.968
attention,16,16,8,4096,1,510.496
attention,16,16,8,8192,1,994.594
attention,16,16,8,16384,1,1961.41
attention,16,16,16,16,1,42.719
attention,16,16,16,32,1,43.137
attention,16,16,16,64,1,53.537
attention,16,16,16,128,1,70.43
attention,16,16,16,256,1,100.735
attention,16,16,16,512,1,162.624
attention,16,16,16,1024,1,286.978
attention,16,16,16,2048,1,532.032
attention,16,16,16,4096,1,1019.74
attention,16,16,16,8192,1,2004.58
attention,16,16,16,16384,1,3955.62
attention,16,16,32,16,1,56.641
attention,16,16,32,32,1,57.376
attention,16,16,32,64,1,75.711
attention,16,16,32,128,1,99.938
attention,16,16,32,256,1,146.913
attention,16,16,32,512,1,240.671
attention,16,16,32,1024,1,427.584
attention,16,16,32,2048,1,791.552
attention,16,16,32,4096,1,1532.74
attention,16,16,32,8192,1,3003.43
attention,16,16,32,16384,1,5931.31
attention,16,16,64,16,1,84.576
attention,16,16,64,32,1,85.441
attention,16,16,64,64,1,119.519
attention,16,16,64,128,1,161.44
attention,16,16,64,256,1,243.072
attention,16,16,64,512,1,409.439
attention,16,16,64,1024,1,740.449
attention,16,16,64,2048,1,1413.95
attention,16,16,64,4096,1,2798.57
attention,16,16,64,8192,1,5437.29
attention,16,16,64,16384,1,10669.2
attention,16,16,128,16,1,140.258
attention,16,16,128,32,1,144.096
attention,16,16,128,64,1,215.808
attention,16,16,128,128,1,305.919
attention,16,16,128,256,1,490.114
attention,16,16,128,512,1,848.738
attention,16,16,128,1024,1,1640.42
attention,16,16,128,2048,1,4687.72
attention,16,16,128,4096,1,9169.42
attention,16,16,128,8192,1,21915.1
attention,16,16,128,16384,1,46296
attention,16,32,0,0,1,29.887
attention,16,32,1,16,1,29.472
attention,16,32,1,32,1,30.048
attention,16,32,1,64,1,34.08
attention,16,32,1,128,1,41.666
attention,16,32,1,256,1,56.287
attention,16,32,1,512,1,86.495
attention,16,32,1,1024,1,146.175
attention,16,32,1,2048,1,266.432
attention,16,32,1,4096,1,507.138
attention,16,32,1,8192,1,989.219
attention,16,32,1,16384,1,1951.59
attention,16,32,2,16,1,29.951
attention,16,32,2,32,1,29.664
attention,16,32,2,64,1,33.985
attention,16,32,2,128,1,41.439
attention,16,32,2,256,1,55.84
attention,16,32,2,512,1,86.336
attention,16,32,2,1024,1,146.112
attention,16,32,2,2048,1,266.4
attention,16,32,2,4096,1,507.68
attention,16,32,2,8192,1,988.64
attention,16,32,2,16384,1,1955.08
attention,16,32,4,16,1,28.801
attention,16,32,4,32,1,29.438
attention,16,32,4,64,1,33.663
attention,16,32,4,128,1,41.249
attention,16,32,4,256,1,55.776
attention,16,32,4,512,1,86.209
attention,16,32,4,1024,1,146.655
attention,16,32,4,2048,1,267.425
attention,16,32,4,4096,1,507.745
attention,16,32,4,8192,1,989.92
attention,16,32,4,16384,1,1952.07
attention,16,32,8,16,1,28.704
attention,16,32,8,32,1,29.087
attention,16,32,8,64,1,32.992
attention,16,32,8,128,1,40.702
attention,16,32,8,256,1,55.615
attention,16,32,8,512,1,86.047
attention,16,32,8,1024,1,147.263
attention,16,32,8,2048,1,268.48
attention,16,32,8,4096,1,510.53
attention,16,32,8,8192,1,991.779
attention,16,32,8,16384,1,1962.5
attention,16,32,16,16,1,43.072
attention,16,32,16,32,1,43.2
attention,16,32,16,64,1,53.438
attention,16,32,16,128,1,69.92
attention,16,32,16,256,1,100.48
attention,16,32,16,512,1,163.392
attention,16,32,16,1024,1,286.751
attention,16,32,16,2048,1,530.658
attention,16,32,16,4096,1,1019.14
attention,16,32,16,8192,1,2000.29
attention,16,32,16,16384,1,3953.16
attention,16,32,32,16,1,56.864
attention,16,32,32,32,1,57.408
attention,16,32,32,64,1,75.586
attention,16,32,32,128,1,99.584
attention,16,32,32,256,1,147.167
attention,16,32,32,512,1,241.057
attention,16,32,32,1024,1,426.05
attention,16,32,32,2048,1,792.929
attention,16,32,32,4096,1,1532.96
attention,16,32,32,8192,1,3005.83
attention,16,32,32,16384,1,5922.82
attention,16,32,64,16,1,85.12
attention,16,32,64,32,1,86.431
attention,16,32,64,64,1,119.84
attention,16,32,64,128,1,160.896
attention,16,32,64,256,1,242.912
attention,16,32,64,512,1,410.465
attention,16,32,64,1024,1,741.666
attention,16,32,64,2048,1,1414.08
attention,16,32,64,4096,1,2796.8
attention,16,32,64,8192,1,5440.62
attention,16,32,64,16384,1,10667.2
attention,16,32,128,16,1,140.384
attention,16,32,128,32,1,144.768
attention,16,32,128,64,1,216.896
attention,16,32,128,128,1,306.304
attention,16,32,128,256,1,489.599
attention,16,32,128,512,1,847.935
attention,16,32,128,1024,1,1641.12
attention,16,32,128,2048,1,4681.99
attention,16,32,128,4096,1,9168.24
attention,16,32,128,8192,1,21468.1
attention,16,32,128,16384,1,45966.7
attention,16,64,0,0,1,37.023
attention,16,64,1,16,1,34.174
attention,16,64,1,32,1,34.017
attention,16,64,1,64,1,36.35
attention,16,64,1,128,1,41.185
attention,16,64,1,256,1,56.033
attention,16,64,1,512,1,86.208
attention,16,64,1,1024,1,146.371
attention,16,64,1,2048,1,267.072
attention,16,64,1,4096,1,506.848
attention,16,64,1,8192,1,987.491
attention,16,64,1,16384,1,1951.46
attention,16,64,2,16,1,34.112
attention,16,64,2,32,1,34.207
attention,16,64,2,64,1,36.161
attention,16,64,2,128,1,41.44
attention,16,64,2,256,1,56.001
attention,16,64,2,512,1,85.953
attention,16,64,2,1024,1,146.592
attention,16,64,2,2048,1,266.688
attention,16,64,2,4096,1,507.743
attention,16,64,2,8192,1,988.929
attention,16,64,2,16384,1,1954.56
attention,16,64,4,16,1,33.759
attention,16,64,4,32,1,34.144
attention,16,64,4,64,1,35.872
attention,16,64,4,128,1,40.928
attention,16,64,4,256,1,55.808
attention,16,64,4,512,1,85.92
attention,16,64,4,1024,1,147.04
attention,16,64,4,2048,1,267.073
attention,16,64,4,4096,1,507.617
attention,16,64,4,8192,1,991.169
attention,16,64,4,16384,1,1952.35
attention,16,64,8,16,1,33.184
attention,16,64,8,32,1,33.505
attention,16,64,8,64,1,35.488
attention,16,64,8,128,1,40.704
attention,16,64,8,256,1,55.617
attention,16,64,8,512,1,85.824
attention,16,64,8,1024,1,147.041
attention,16,64,8,2048,1,267.647
attention,16,64,8,4096,1,511.585
attention,16,64,8,8192,1,997.314
attention,16,64,8,16384,1,1962.63
attention,16,64,16,16,1,50.558
attention,16,64,16,32,1,51.264
attention,16,64,16,64,1,57.28
attention,16,64,16,128,1,69.631
attention,16,64,16,256,1,99.744
attention,16,64,16,512,1,162.462
attention,16,64,16,1024,1,286.305
attention,16,64,16,2048,1,530.016
attention,16,64,16,4096,1,1019.01
attention,16,64,16,8192,1,2001.6
attention,16,64,16,16384,1,3942.47
attention,16,64,32,16,1,64.319
attention,16,64,32,32,1,65.345
attention,16,64,32,64,1,78.433
attention,16,64,32,128,1,99.552
attention,16,64,32,256,1,146.753
attention,16,64,32,512,1,240.513
attention,16,64,32,1024,1,426.625
attention,16,64,32,2048,1,790.85
attention,16,64,32,4096,1,1532.32
attention,16,64,32,8192,1,2995.33
attention,16,64,32,16384,1,5926.95
attention,16,64,64,16,1,92.32
attention,16,64,64,32,1,94.081
attention,16,64,64,64,1,122.272
attention,16,64,64,128,1,161.471
attention,16,64,64,256,1,243.073
attention,16,64,64,512,1,409.344
attention,16,64,64,1024,1,740.384
attention,16,64,64,2048,1,1413.54
attention,16,64,64,4096,1,2803.4
attention,16,64,64,8192,1,5439.34
attention,16,64,64,16384,1,10666.5
attention,16,64,128,16,1,148.864
attention,16,64,128,32,1,151.873
attention,16,64,128,64,1,219.808
attention,16,64,128,128,1,308.897
attention,16,64,128,256,1,491.167
attention,16,64,128,512,1,849.155
attention,16,64,128,1024,1,1638.11
attention,16,64,128,2048,1,4685.8
attention,16,64,128,4096,1,9166.89
attention,16,64,128,8192,1,21196.4
attention,16,64,128,16384,1,46812.4
attention,16,128,0,0,1,44.482
attention,16,128,1,16,1,42.112
attention,16,128,1,32,1,42.048
attention,16,128,1,64,1,41.855
attention,16,128,1,128,1,43.679
attention,16,128,1,256,1,55.839
attention,16,128,1,512,1,85.632
attention,16,128,1,1024,1,145.986
attention,16,128,1,2048,1,265.888
attention,16,128,1,4096,1,507.871
attention,16,128,1,8192,1,988.865
attention,16,128,1,16384,1,1943.05
attention,16,128,2,16,1,41.697
attention,16,128,2,32,1,41.857
attention,16,128,2,64,1,41.858
attention,16,128,2,128,1,43.521
attention,16,128,2,256,1,55.744
attention,16,128,2,512,1,85.952
attention,16,128,2,1024,1,146.016
attention,16,128,2,2048,1,266.754
attention,16,128,2,4096,1,507.103
attention,16,128,2,8192,1,991.491
attention,16,128,2,16384,1,1949.76
attention,16,128,4,16,1,41.344
attention,16,128,4,32,1,41.375
attention,16,128,4,64,1,41.407
attention,16,128,4,128,1,43.36
attention,16,128,4,256,1,55.648
attention,16,128,4,512,1,85.921
attention,16,128,4,1024,1,146.337
attention,16,128,4,2048,1,266.528
attention,16,128,4,4096,1,509.633
attention,16,128,4,8192,1,989.602
attention,16,128,4,16384,1,1958.66
attention,16,128,8,16,1,40.671
attention,16,128,8,32,1,41.215
attention,16,128,8,64,1,41.152
attention,16,128,8,128,1,43.039
attention,16,128,8,256,1,55.327
attention,16,128,8,512,1,86.018
attention,16,128,8,1024,1,146.976
attention,16,128,8,2048,1,267.905
attention,16,128,8,4096,1,509.761
attention,16,128,8,8192,1,996.897
attention,16,128,8,16384,1,1961.73
attention,16,128,16,16,1,58.783
attention,16,128,16,32,1,59.104
attention,16,128,16,64,1,65.502
attention,16,128,16,128,1,73.599
attention,16,128,16,256,1,100.225
attention,16,128,16,512,1,162.241
attention,16,128,16,1024,1,285.856
attention,16,128,16,2048,1,530.816
attention,16,128,16,4096,1,1018.91
attention,16,128,16,8192,1,2000.77
attention,16,128,16,16384,1,3953.8
attention,16,128,32,16,1,72.446
attention,16,128,32,32,1,72.958
attention,16,128,32,64,1,86.689
attention,16,128,32,128,1,103.936
attention,16,128,32,256,1,146.402
attention,16,128,32,512,1,240.193
attention,16,128,32,1024,1,426.465
attention,16,128,32,2048,1,792
attention,16,128,32,4096,1,1534.98
attention,16,128,32,8192,1,2997.19
attention,16,128,32,16384,1,5932.71
attention,16,128,64,16,1,100.383
attention,16,128,64,32,1,102.304
attention,16,128,64,64,1,130.431
attention,16,128,64,128,1,165.248
attention,16,128,64,256,1,242.816
attention,16,128,64,512,1,412.643
attention,16,128,64,1024,1,740.322
attention,16,128,64,2048,1,1413.54
attention,16,128,64,4096,1,2799.2
attention,16,128,64,8192,1,5440.58
attention,16,128,64,16384,1,10675.9
attention,16,128,128,16,1,157.25
attention,16,128,128,32,1,160.898
attention,16,128,128,64,1,228.32
attention,16,128,128,128,1,311.967
attention,16,128,128,256,1,490.049
attention,16,128,128,512,1,848.095
attention,16,128,128,1024,1,1641.44
attention,16,128,128,2048,1,4689.12
attention,16,128,128,4096,1,9171.47
attention,16,128,128,8192,1,21695.3
attention,16,128,128,16384,1,48245.6
attention,16,256,0,0,1,59.04
attention,16,256,1,16,1,56.544
attention,16,256,1,32,1,56.352
attention,16,256,1,64,1,56.256
attention,16,256,1,128,1,56.001
attention,16,256,1,256,1,58.656
attention,16,256,1,512,1,85.566
attention,16,256,1,1024,1,145.632
attention,16,256,1,2048,1,266.207
attention,16,256,1,4096,1,506.528
attention,16,256,1,8192,1,988.354
attention,16,256,1,16384,1,1950.08
attention,16,256,2,16,1,56.385
attention,16,256,2,32,1,56.446
attention,16,256,2,64,1,56.416
attention,16,256,2,128,1,55.681
attention,16,256,2,256,1,58.018
attention,16,256,2,512,1,85.952
attention,16,256,2,1024,1,146.078
attention,16,256,2,2048,1,267.072
attention,16,256,2,4096,1,507.619
attention,16,256,2,8192,1,987.715
attention,16,256,2,16384,1,1954.66
attention,16,256,4,16,1,55.872
attention,16,256,4,32,1,56.383
attention,16,256,4,64,1,56.095
attention,16,256,4,128,1,55.713
attention,16,256,4,256,1,58.176
attention,16,256,4,512,1,85.729
attention,16,256,4,1024,1,146.272
attention,16,256,4,2048,1,265.855
attention,16,256,4,4096,1,508.577
attention,16,256,4,8192,1,990.721
attention,16,256,4,16384,1,1952.99
attention,16,256,8,16,1,55.808
attention,16,256,8,32,1,55.84
attention,16,256,8,64,1,55.521
attention,16,256,8,128,1,55.552
attention,16,256,8,256,1,57.89
attention,16,256,8,512,1,85.951
attention,16,256,8,1024,1,147.871
attention,16,256,8,2048,1,268.128
attention,16,256,8,4096,1,511.327
attention,16,256,8,8192,1,995.395
attention,16,256,8,16384,1,1970.34
attention,16,256,16,16,1,72.832
attention,16,256,16,32,1,73.409
attention,16,256,16,64,1,79.808
attention,16,256,16,128,1,88.992
attention,16,256,16,256,1,104.415
attention,16,256,16,512,1,162.528
attention,16,256,16,1024,1,286.594
attention,16,256,16,2048,1,530.882
attention,16,256,16,4096,1,1019.11
attention,16,256,16,8192,1,2001.03
attention,16,256,16,16384,1,3944.77
attention,16,256,32,16,1,87.743
attention,16,256,32,32,1,87.456
attention,16,256,32,64,1,101.824
attention,16,256,32,128,1,119.584
attention,16,256,32,256,1,151.169
attention,16,256,32,512,1,240.352
attention,16,256,32,1024,1,426.432
attention,16,256,32,2048,1,792.769
attention,16,256,32,4096,1,1534.59
attention,16,256,32,8192,1,3000.55
attention,16,256,32,16384,1,5915.62
attention,16,256,64,16,1,115.872
attention,16,256,64,32,1,117.344
attention,16,256,64,64,1,145.472
attention,16,256,64,128,1,179.585
attention,16,256,64,256,1,246.431
attention,16,256,64,512,1,410.593
attention,16,256,64,1024,1,740.609
attention,16,256,64,2048,1,1416.07
attention,16,256,64,4096,1,2802.63
attention,16,256,64,8192,1,5441.8
attention,16,256,64,16384,1,10672.7
attention,16,256,128,16,1,172.641
attention,16,256,128,32,1,177.377
attention,16,256,128,64,1,243.328
attention,16,256,128,128,1,328.129
attention,16,256,128,256,1,498.144
attention,16,256,128,512,1,850.658
attention,16,256,128,1024,1,1637.16
attention,16,256,128,2048,1,4688.68
attention,16,256,128,4096,1,9173
attention,16,256,128,8192,1,21754.4
attention,16,256,128,16384,1,47617.2
attention,16,512,0,0,1,89.026
attention,16,512,1,16,1,86.719
attention,16,512,1,32,1,86.943
attention,16,512,1,64,1,86.848
attention,16,512,1,128,1,85.921
attention,16,512,1,256,1,86.432
attention,16,512,1,512,1,88.416
attention,16,512,1,1024,1,146.017
attention,16,512,1,2048,1,265.826
attention,16,512,1,4096,1,506.531
attention,16,512,1,8192,1,987.809
attention,16,512,1,16384,1,1952.23
attention,16,512,2,16,1,86.976
attention,16,512,2,32,1,86.592
attention,16,512,2,64,1,86.368
attention,16,512,2,128,1,85.855
attention,16,512,2,256,1,85.824
attention,16,512,2,512,1,88.289
attention,16,512,2,1024,1,145.568
attention,16,512,2,2048,1,266.369
attention,16,512,2,4096,1,508.256
attention,16,512,2,8192,1,988.8
attention,16,512,2,16384,1,1953.35
attention,16,512,4,16,1,86.368
attention,16,512,4,32,1,86.016
attention,16,512,4,64,1,85.855
attention,16,512,4,128,1,85.441
attention,16,512,4,256,1,85.985
attention,16,512,4,512,1,88.192
attention,16,512,4,1024,1,146.432
attention,16,512,4,2048,1,266.877
attention,16,512,4,4096,1,508.704
attention,16,512,4,8192,1,990.178
attention,16,512,4,16384,1,1952.77
attention,16,512,8,16,1,85.921
attention,16,512,8,32,1,85.92
attention,16,512,8,64,1,85.824
attention,16,512,8,128,1,85.632
attention,16,512,8,256,1,86.272
attention,16,512,8,512,1,87.84
attention,16,512,8,1024,1,147.425
attention,16,512,8,2048,1,268.129
attention,16,512,8,4096,1,510.463
attention,16,512,8,8192,1,994.146
attention,16,512,8,16384,1,1968.61
attention,16,512,16,16,1,103.616
attention,16,512,16,32,1,103.457
attention,16,512,16,64,1,109.824
attention,16,512,16,128,1,119.072
attention,16,512,16,256,1,135.104
attention,16,512,16,512,1,166.975
attention,16,512,16,1024,1,286.528
attention,16,512,16,2048,1,530.719
attention,16,512,16,4096,1,1018.88
attention,16,512,16,8192,1,1999.11
attention,16,512,16,16384,1,3948.39
attention,16,512,32,16,1,117.313
attention,16,512,32,32,1,117.921
attention,16,512,32,64,1,132.446
attention,16,512,32,128,1,150.015
attention,16,512,32,256,1,181.695
attention,16,512,32,512,1,243.583
attention,16,512,32,1024,1,425.887
attention,16,512,32,2048,1,792.577
attention,16,512,32,4096,1,1533.7
attention,16,512,32,8192,1,2999.68
attention,16,512,32,16384,1,5925.03
attention,16,512,64,16,1,145.855
attention,16,512,64,32,1,147.616
attention,16,512,64,64,1,176.257
attention,16,512,64,128,1,210.625
attention,16,512,64,256,1,277.409
attention,16,512,64,512,1,415.393
attention,16,512,64,1024,1,741.537
attention,16,512,64,2048,1,1416.42
attention,16,512,64,4096,1,2802.43
attention,16,512,64,8192,1,5442.15
attention,16,512,64,16384,1,10676.4
attention,16,512,128,16,1,202.144
attention,16,512,128,32,1,207.968
attention,16,512,128,64,1,273.28
attention,16,512,128,128,1,359.233
attention,16,512,128,256,1,526.882
attention,16,512,128,512,1,858.114
attention,16,512,128,1024,1,1644.07
attention,16,512,128,2048,1,4693.7
attention,16,512,128,4096,1,9182.76
attention,16,512,128,8192,1,22598.8
attention,16,512,128,16384,1,47255.8
attention,16,1024,0,0,1,149.214
attention,16,1024,1,16,1,147.329
attention,16,1024,1,32,1,146.721
attention,16,1024,1,64,1,146.785
attention,16,1024,1,128,1,146.017
attention,16,1024,1,256,1,146.305
attention,16,1024,1,512,1,146.592
attention,16,1024,1,1024,1,148.48
attention,16,1024,1,2048,1,266.4
attention,16,1024,1,4096,1,506.689
attention,16,1024,1,8192,1,987.682
attention,16,1024,1,16384,1,1951.43
attention,16,1024,2,16,1,146.562
attention,16,1024,2,32,1,146.849
attention,16,1024,2,64,1,146.881
attention,16,1024,2,128,1,146.017
attention,16,1024,2,256,1,146.75
attention,16,1024,2,512,1,145.888
attention,16,1024,2,1024,1,148.896
attention,16,1024,2,2048,1,266.4
attention,16,1024,2,4096,1,507.745
attention,16,1024,2,8192,1,991.585
attention,16,1024,2,16384,1,1952.58
attention,16,1024,4,16,1,147.041
attention,16,1024,4,32,1,146.498
attention,16,1024,4,64,1,146.175
attention,16,1024,4,128,1,146.017
attention,16,1024,4,256,1,145.922
attention,16,1024,4,512,1,146.08
attention,16,1024,4,1024,1,148.319
attention,16,1024,4,2048,1,266.304
attention,16,1024,4,4096,1,509.315
attention,16,1024,4,8192,1,990.913
attention,16,1024,4,16384,1,1952.74
attention,16,1024,8,16,1,145.824
attention,16,1024,8,32,1,145.664
attention,16,1024,8,64,1,145.184
attention,16,1024,8,128,1,146.368
attention,16,1024,8,256,1,145.823
attention,16,1024,8,512,1,146.624
attention,16,1024,8,1024,1,149.472
attention,16,1024,8,2048,1,269.28
attention,16,1024,8,4096,1,511.2
attention,16,1024,8,8192,1,995.904
attention,16,1024,8,16384,1,1966.15
attention,16,1024,16,16,1,163.008
attention,16,1024,16,32,1,163.553
attention,16,1024,16,64,1,169.793
attention,16,1024,16,128,1,179.265
attention,16,1024,16,256,1,195.81
attention,16,1024,16,512,1,226.75
attention,16,1024,16,1024,1,290.08
attention,16,1024,16,2048,1,530.913
attention,16,1024,16,4096,1,1018.47
attention,16,1024,16,8192,1,2003.01
attention,16,1024,16,16384,1,3946.47
attention,16,1024,32,16,1,177.952
attention,16,1024,32,32,1,178.272
attention,16,1024,32,64,1,192.384
attention,16,1024,32,128,1,209.538
attention,16,1024,32,256,1,241.216
attention,16,1024,32,512,1,303.199
attention,16,1024,32,1024,1,427.712
