layer,prefill_chunk,kv_prefill,n_decode,kv_decode,decode_q_len,time_us
attention,32,256,8,256,1,105.504
attention,32,256,8,512,1,161.76
attention,32,256,8,1024,1,285.249
attention,32,256,8,2048,1,528.096
attention,32,256,8,4096,1,1014.88
attention,32,256,8,8192,1,1990.44
attention,32,256,8,16384,1,3935.82
attention,32,256,16,16,1,87.936
attention,32,256,16,32,1,89.375
attention,32,256,16,64,1,102.561
attention,32,256,16,128,1,119.713
attention,32,256,16,256,1,150.688
attention,32,256,16,512,1,238.432
attention,32,256,16,1024,1,422.817
attention,32,256,16,2048,1,787.489
attention,32,256,16,4096,1,1517.19
attention,32,256,16,8192,1,2991.46
attention,32,256,16,16384,1,5911.73
attention,32,256,32,16,1,116.769
attention,32,256,32,32,1,118.016
attention,32,256,32,64,1,146.592
attention,32,256,32,128,1,180.29
attention,32,256,32,256,1,241.632
attention,32,256,32,512,1,389.12
attention,32,256,32,1024,1,693.698
attention,32,256,32,2048,1,1304.07
attention,32,256,32,4096,1,2534.92
attention,32,256,32,8192,1,4985.13
attention,32,256,32,16384,1,9850.3
attention,32,256,64,16,1,173.025
attention,32,256,64,32,1,175.682
attention,32,256,64,64,1,234.08
attention,32,256,64,128,1,299.937
attention,32,256,64,256,1,426.239
attention,32,256,64,512,1,714.563
attention,32,256,64,1024,1,1295.62
attention,32,256,64,2048,1,2620.04
attention,32,256,64,4096,1,5288.97
attention,32,256,64,8192,1,10300.6
attention,32,256,64,16384,1,20374.9
attention,32,256,128,16,1,280.96
attention,32,256,128,32,1,287.841
attention,32,256,128,64,1,424.77
attention,32,256,128,128,1,586.561
attention,32,256,128,256,1,908.292
attention,32,256,128,512,1,1572.16
attention,32,256,128,1024,1,3114.99
attention,32,256,128,2048,1,9349.91
attention,32,256,128,4096,1,18339.8
attention,32,256,128,8192,1,44333.2
attention,32,256,128,16384,1,95925.2
attention,32,512,0,0,1,89.697
attention,32,512,1,16,1,87.455
attention,32,512,1,32,1,87.327
attention,32,512,1,64,1,86.591
attention,32,512,1,128,1,87.231
attention,32,512,1,256,1,87.008
attention,32,512,1,512,1,88.319
attention,32,512,1,1024,1,145.76
attention,32,512,1,2048,1,267.714
attention,32,512,1,4096,1,507.074
attention,32,512,1,8192,1,996.962
attention,32,512,1,16384,1,1961.79
attention,32,512,2,16,1,87.009
attention,32,512,2,32,1,87.008
attention,32,512,2,64,1,86.273
attention,32,512,2,128,1,86.624
attention,32,512,2,256,1,86.688
attention,32,512,2,512,1,88.736
attention,32,512,2,1024,1,146.529
attention,32,512,2,2048,1,268.352
attention,32,512,2,4096,1,512.32
attention,32,512,2,8192,1,994.5
attention,32,512,2,16384,1,1953.09
attention,32,512,4,16,1,86.976
attention,32,512,4,32,1,87.136
attention,32,512,4,64,1,86.305
attention,32,512,4,128,1,87.168
attention,32,512,4,256,1,86.913
attention,32,512,4,512,1,88.129
attention,32,512,4,1024,1,147.456
attention,32,512,4,2048,1,269.504
attention,32,512,4,4096,1,512.224
attention,32,512,4,8192,1,997.186
attention,32,512,4,16384,1,1963.46
attention,32,512,8,16,1,103.935
attention,32,512,8,32,1,104.768
attention,32,512,8,64,1,111.681
attention,32,512,8,128,1,120.897
attention,32,512,8,256,1,136.834
attention,32,512,8,512,1,167.682
attention,32,512,8,1024,1,286.24
attention,32,512,8,2048,1,529.311
attention,32,512,8,4096,1,1013.19
attention,32,512,8,8192,1,1988.32
attention,32,512,8,16384,1,3942.02
attention,32,512,16,16,1,118.336
attention,32,512,16,32,1,119.232
attention,32,512,16,64,1,132.544
attention,32,512,16,128,1,150.882
attention,32,512,16,256,1,181.471
attention,32,512,16,512,1,243.586
attention,32,512,16,1024,1,422.304
attention,32,512,16,2048,1,787.936
attention,32,512,16,4096,1,1512.29
attention,32,512,16,8192,1,2999.94
attention,32,512,16,16384,1,5930.18
attention,32,512,32,16,1,147.136
attention,32,512,32,32,1,149.25
attention,32,512,32,64,1,176.96
attention,32,512,32,128,1,210.72
attention,32,512,32,256,1,271.137
attention,32,512,32,512,1,393.951
attention,32,512,32,1024,1,694.273
attention,32,512,32,2048,1,1302.08
attention,32,512,32,4096,1,2539.56
attention,32,512,32,8192,1,4990.51
attention,32,512,32,16384,1,9876.43
attention,32,512,64,16,1,204.256
attention,32,512,64,32,1,206.368
attention,32,512,64,64,1,264.479
attention,32,512,64,128,1,331.905
attention,32,512,64,256,1,457.952
attention,32,512,64,512,1,722.209
attention,32,512,64,1024,1,1300.55
attention,32,512,64,2048,1,2630.15
attention,32,512,64,4096,1,5295.34
attention,32,512,64,8192,1,10284.2
attention,32,512,64,16384,1,20387.6
attention,32,512,128,16,1,315.68
attention,32,512,128,32,1,326.848
attention,32,512,128,64,1,456.64
attention,32,512,128,128,1,619.618
attention,32,512,128,256,1,942.178
attention,32,512,128,512,1,1585.22
attention,32,512,128,1024,1,3152.87
attention,32,512,128,2048,1,9396.47
attention,32,512,128,4096,1,18364.8
attention,32,512,128,8192,1,47237.6
attention,32,512,128,16384,1,95392.6
attention,32,1024,0,0,1,150.464
attention,32,1024,1,16,1,147.681
attention,32,1024,1,32,1,147.618
attention,32,1024,1,64,1,146.911
attention,32,1024,1,128,1,147.519
attention,32,1024,1,256,1,148.034
attention,32,1024,1,512,1,148.063
attention,32,1024,1,1024,1,148.895
attention,32,1024,1,2048,1,267.776
attention,32,1024,1,4096,1,509.281
attention,32,1024,1,8192,1,991.073
attention,32,1024,1,16384,1,1952
attention,32,1024,2,16,1,147.905
attention,32,1024,2,32,1,147.647
attention,32,1024,2,64,1,147.264
attention,32,1024,2,128,1,146.72
attention,32,1024,2,256,1,147.744
attention,32,1024,2,512,1,147.745
attention,32,1024,2,1024,1,149.089
attention,32,1024,2,2048,1,267.521
attention,32,1024,2,4096,1,507.681
attention,32,1024,2,8192,1,992.962
attention,32,1024,2,16384,1,1959.69
attention,32,1024,4,16,1,147.072
attention,32,1024,4,32,1,147.456
attention,32,1024,4,64,1,147.648
attention,32,1024,4,128,1,147.488
attention,32,1024,4,256,1,147.937
attention,32,1024,4,512,1,148.191
attention,32,1024,4,1024,1,149.408
attention,32,1024,4,2048,1,269.889
attention,32,1024,4,4096,1,513.411
attention,32,1024,4,8192,1,999.105
attention,32,1024,4,16384,1,1962.47
attention,32,1024,8,16,1,165.248
attention,32,1024,8,32,1,166.08
attention,32,1024,8,64,1,171.745
attention,32,1024,8,128,1,180.511
attention,32,1024,8,256,1,197.089
attention,32,1024,8,512,1,228.417
attention,32,1024,8,1024,1,291.361
attention,32,1024,8,2048,1,529.281
attention,32,1024,8,4096,1,1016.26
attention,32,1024,8,8192,1,1985.73
attention,32,1024,8,16384,1,3938.57
attention,32,1024,16,16,1,177.856
attention,32,1024,16,32,1,179.489
attention,32,1024,16,64,1,193.377
attention,32,1024,16,128,1,210.721
attention,32,1024,16,256,1,243.296
attention,32,1024,16,512,1,304.288
attention,32,1024,16,1024,1,427.807
attention,32,1024,16,2048,1,788.034
attention,32,1024,16,4096,1,1520.39
attention,32,1024,16,8192,1,2996.52
attention,32,1024,16,16384,1,5923.05
attention,32,1024,32,16,1,207.042
attention,32,1024,32,32,1,208.64
attention,32,1024,32,64,1,236.896
attention,32,1024,32,128,1,271.073
attention,32,1024,32,256,1,333.536
attention,32,1024,32,512,1,455.265
attention,32,1024,32,1024,1,701.472
attention,32,1024,32,2048,1,1305.76
attention,32,1024,32,4096,1,2533.12
attention,32,1024,32,8192,1,4998.25
attention,32,1024,32,16384,1,9856.33
attention,32,1024,64,16,1,265.665
attention,32,1024,64,32,1,268.193
attention,32,1024,64,64,1,327.489
attention,32,1024,64,128,1,392.513
attention,32,1024,64,256,1,521.794
attention,32,1024,64,512,1,784.544
attention,32,1024,64,1024,1,1305.95
attention,32,1024,64,2048,1,2651.68
attention,32,1024,64,4096,1,5281.51
attention,32,1024,64,8192,1,10345.7
attention,32,1024,64,16384,1,20414.7
attention,32,1024,128,16,1,387.489
attention,32,1024,128,32,1,391.456
attention,32,1024,128,64,1,521.505
attention,32,1024,128,128,1,685.25
attention,32,1024,128,256,1,1004.32
attention,32,1024,128,512,1,1650.98
attention,32,1024,128,1024,1,3117.8
attention,32,1024,128,2048,1,9566.32
attention,32,1024,128,4096,1,21838.1
attention,32,1024,128,8192,1,48155.9
attention,32,1024,128,16384,1,97430.5
attention,32,2048,0,0,1,270.496
attention,32,2048,1,16,1,268.705
attention,32,2048,1,32,1,269.186
attention,32,2048,1,64,1,267.905
attention,32,2048,1,128,1,267.457
attention,32,2048,1,256,1,267.97
attention,32,2048,1,512,1,267.906
attention,32,2048,1,1024,1,267.68
attention,32,2048,1,2048,1,269.121
attention,32,2048,1,4096,1,507.937
attention,32,2048,1,8192,1,989.25
attention,32,2048,1,16384,1,1959.14
attention,32,2048,2,16,1,267.199
attention,32,2048,2,32,1,268.417
attention,32,2048,2,64,1,267.359
attention,32,2048,2,128,1,268.001
attention,32,2048,2,256,1,267.36
attention,32,2048,2,512,1,268.512
attention,32,2048,2,1024,1,268.128
attention,32,2048,2,2048,1,270.497
attention,32,2048,2,4096,1,509.952
attention,32,2048,2,8192,1,999.171
attention,32,2048,2,16384,1,1957.32
attention,32,2048,4,16,1,267.009
attention,32,2048,4,32,1,268.767
attention,32,2048,4,64,1,268.576
attention,32,2048,4,128,1,267.969
attention,32,2048,4,256,1,268.608
attention,32,2048,4,512,1,269.631
attention,32,2048,4,1024,1,270.272
attention,32,2048,4,2048,1,271.234
attention,32,2048,4,4096,1,513.09
attention,32,2048,4,8192,1,996.929
attention,32,2048,4,16384,1,1968.07
attention,32,2048,8,16,1,286.047
attention,32,2048,8,32,1,285.025
attention,32,2048,8,64,1,291.81
attention,32,2048,8,128,1,302.659
attention,32,2048,8,256,1,316.641
attention,32,2048,8,512,1,349.633
attention,32,2048,8,1024,1,411.074
attention,32,2048,8,2048,1,535.937
attention,32,2048,8,4096,1,1015.46
attention,32,2048,8,8192,1,1995.59
attention,32,2048,8,16384,1,3944.84
attention,32,2048,16,16,1,299.234
attention,32,2048,16,32,1,300.8
attention,32,2048,16,64,1,313.216
attention,32,2048,16,128,1,331.264
attention,32,2048,16,256,1,362.944
attention,32,2048,16,512,1,426.24
attention,32,2048,16,1024,1,546.946
attention,32,2048,16,2048,1,791.01
attention,32,2048,16,4096,1,1518.59
attention,32,2048,16,8192,1,2992.52
attention,32,2048,16,16384,1,5919.31
attention,32,2048,32,16,1,326.976
attention,32,2048,32,32,1,329.057
attention,32,2048,32,64,1,358.433
attention,32,2048,32,128,1,391.297
attention,32,2048,32,256,1,454.114
attention,32,2048,32,512,1,576.832
attention,32,2048,32,1024,1,822.114
attention,32,2048,32,2048,1,1308.93
attention,32,2048,32,4096,1,2543.23
attention,32,2048,32,8192,1,5013.23
attention,32,2048,32,16384,1,9905.84
attention,32,2048,64,16,1,385.889
attention,32,2048,64,32,1,388.417
attention,32,2048,64,64,1,448.961
attention,32,2048,64,128,1,516.928
attention,32,2048,64,256,1,645.187
attention,32,2048,64,512,1,910.113
attention,32,2048,64,1024,1,1439.01
attention,32,2048,64,2048,1,2797.73
attention,32,2048,64,4096,1,5788.62
attention,32,2048,64,8192,1,11345.3
attention,32,2048,64,16384,1,23416.4
attention,32,2048,128,16,1,507.778
attention,32,2048,128,32,1,514.976
attention,32,2048,128,64,1,655.68
attention,32,2048,128,128,1,812.835
attention,32,2048,128,256,1,1137.44
attention,32,2048,128,512,1,1770.69
attention,32,2048,128,1024,1,3394.79
attention,32,2048,128,2048,1,9686.13
attention,32,2048,128,4096,1,19877.2
attention,32,2048,128,8192,1,47219.1
attention,32,2048,128,16384,1,98601.2
attention,32,4096,0,0,1,511.234
attention,32,4096,1,16,1,510.081
attention,32,4096,1,32,1,509.631
attention,32,4096,1,64,1,511.616
attention,32,4096,1,128,1,509.346
attention,32,4096,1,256,1,509.889
attention,32,4096,1,512,1,509.663
attention,32,4096,1,1024,1,509.441
attention,32,4096,1,2048,1,509.633
attention,32,4096,1,4096,1,510.335
attention,32,4096,1,8192,1,992.93
attention,32,4096,1,16384,1,1949.35
attention,32,4096,2,16,1,508.899
attention,32,4096,2,32,1,511.744
attention,32,4096,2,64,1,512.32
attention,32,4096,2,128,1,509.441
attention,32,4096,2,256,1,511.36
attention,32,4096,2,512,1,511.776
attention,32,4096,2,1024,1,510.977
attention,32,4096,2,2048,1,510.721
attention,32,4096,2,4096,1,511.04
attention,32,4096,2,8192,1,993.667
attention,32,4096,2,16384,1,1954.05
attention,32,4096,4,16,1,510.178
attention,32,4096,4,32,1,510.304
attention,32,4096,4,64,1,510.399
attention,32,4096,4,128,1,511.744
attention,32,4096,4,256,1,510.562
attention,32,4096,4,512,1,510.528
attention,32,4096,4,1024,1,510.113
attention,32,4096,4,2048,1,513.568
attention,32,4096,4,4096,1,515.073
attention,32,4096,4,8192,1,999.682
attention,32,4096,4,16384,1,1973.16
attention,32,4096,8,16,1,529.858
attention,32,4096,8,32,1,529.761
attention,32,4096,8,64,1,533.09
attention,32,4096,8,128,1,541.761
attention,32,4096,8,256,1,558.179
attention,32,4096,8,512,1,593.569
attention,32,4096,8,1024,1,653.538
attention,32,4096,8,2048,1,775.714
attention,32,4096,8,4096,1,1020.74
attention,32,4096,8,8192,1,1991.11
attention,32,4096,8,16384,1,3946.85
attention,32,4096,16,16,1,542.401
attention,32,4096,16,32,1,542.017
attention,32,4096,16,64,1,556.131
attention,32,4096,16,128,1,570.881
attention,32,4096,16,256,1,604.931
attention,32,4096,16,512,1,668.032
attention,32,4096,16,1024,1,788.449
attention,32,4096,16,2048,1,1032
attention,32,4096,16,4096,1,1525.51
attention,32,4096,16,8192,1,2997.8
attention,32,4096,16,16384,1,5937.96
attention,32,4096,32,16,1,568.16
attention,32,4096,32,32,1,570.144
attention,32,4096,32,64,1,599.232
attention,32,4096,32,128,1,635.202
attention,32,4096,32,256,1,695.585
attention,32,4096,32,512,1,819.106
attention,32,4096,32,1024,1,1062.27
attention,32,4096,32,2048,1,1551.62
attention,32,4096,32,4096,1,2577.61
attention,32,4096,32,8192,1,5064.33
attention,32,4096,32,16384,1,10021.3
attention,32,4096,64,16,1,628.866
attention,32,4096,64,32,1,631.488
attention,32,4096,64,64,1,692.002
attention,32,4096,64,128,1,754.817
attention,32,4096,64,256,1,886.593
attention,32,4096,64,512,1,1160.32
attention,32,4096,64,1024,1,1698.88
attention,32,4096,64,2048,1,3162.4
attention,32,4096,64,4096,1,5615.18
attention,32,4096,64,8192,1,11794.9
attention,32,4096,64,16384,1,26542.4
attention,32,4096,128,16,1,754.527
attention,32,4096,128,32,1,757.152
attention,32,4096,128,64,1,897.186
attention,32,4096,128,128,1,1060
attention,32,4096,128,256,1,1378.43
attention,32,4096,128,512,1,2024.55
attention,32,4096,128,1024,1,3732.74
attention,32,4096,128,2048,1,10219.3
attention,32,4096,128,4096,1,22710.2
attention,32,4096,128,8192,1,48850.7
attention,32,4096,128,16384,1,97974.9
attention,32,8192,0,0,1,994.529
attention,32,8192,1,16,1,995.459
attention,32,8192,1,32,1,993.987
attention,32,8192,1,64,1,994.113
attention,32,8192,1,128,1,993.569
attention,32,8192,1,256,1,993.154
attention,32,8192,1,512,1,997.025
attention,32,8192,1,1024,1,992.994
attention,32,8192,1,2048,1,996.482
attention,32,8192,1,4096,1,997.635
attention,32,8192,1,8192,1,995.842
attention,32,8192,1,16384,1,1951.68
attention,32,8192,2,16,1,995.267
attention,32,8192,2,32,1,991.809
attention,32,8192,2,64,1,995.236
attention,32,8192,2,128,1,998.21
attention,32,8192,2,256,1,994.913
attention,32,8192,2,512,1,990.754
attention,32,8192,2,1024,1,995.265
attention,32,8192,2,2048,1,993.663
attention,32,8192,2,4096,1,992.482
attention,32,8192,2,8192,1,994.753
attention,32,8192,2,16384,1,1961.92
attention,32,8192,4,16,1,996.227
attention,32,8192,4,32,1,991.873
attention,32,8192,4,64,1,995.424
attention,32,8192,4,128,1,992.418
attention,32,8192,4,256,1,999.297
attention,32,8192,4,512,1,996.833
attention,32,8192,4,1024,1,998.657
attention,32,8192,4,2048,1,1000.67
attention,32,8192,4,4096,1,999.294
attention,32,8192,4,8192,1,999.649
attention,32,8192,4,16384,1,1967.49
attention,32,8192,8,16,1,1007.84
attention,32,8192,8,32,1,1010.02
attention,32,8192,8,64,1,1015.11
attention,32,8192,8,128,1,1027.39
attention,32,8192,8,256,1,1040.99
attention,32,8192,8,512,1,1075.14
attention,32,8192,8,1024,1,1134.34
attention,32,8192,8,2048,1,1261.92
attention,32,8192,8,4096,1,1506.15
attention,32,8192,8,8192,1,1994.66
attention,32,8192,8,16384,1,3944.49
attention,32,8192,16,16,1,1022.72
attention,32,8192,16,32,1,1025.41
attention,32,8192,16,64,1,1041.99
attention,32,8192,16,128,1,1052.61
attention,32,8192,16,256,1,1085.99
attention,32,8192,16,512,1,1153.67
attention,32,8192,16,1024,1,1274.37
attention,32,8192,16,2048,1,1518.59
attention,32,8192,16,4096,1,2008.77
attention,32,8192,16,8192,1,3000.29
attention,32,8192,16,16384,1,5930.12
attention,32,8192,32,16,1,1052.16
attention,32,8192,32,32,1,1051.97
attention,32,8192,32,64,1,1084.23
attention,32,8192,32,128,1,1114.98
attention,32,8192,32,256,1,1178.31
attention,32,8192,32,512,1,1304.2
attention,32,8192,32,1024,1,1551.17
attention,32,8192,32,2048,1,2053.99
attention,32,8192,32,4096,1,3110.69
attention,32,8192,32,8192,1,5048.07
attention,32,8192,32,16384,1,10013.4
attention,32,8192,64,16,1,1112.26
attention,32,8192,64,32,1,1116.64
attention,32,8192,64,64,1,1172.58
attention,32,8192,64,128,1,1239.78
attention,32,8192,64,256,1,1371.94
attention,32,8192,64,512,1,1641.19
attention,32,8192,64,1024,1,2212.68
attention,32,8192,64,2048,1,3776.71
attention,32,8192,64,4096,1,6439.15
attention,32,8192,64,8192,1,11019.4
attention,32,8192,64,16384,1,23479.6
attention,32,8192,128,16,1,1230.4
attention,32,8192,128,32,1,1237.03
attention,32,8192,128,64,1,1376.23
attention,32,8192,128,128,1,1543.33
attention,32,8192,128,256,1,1876.07
attention,32,8192,128,512,1,2504.36
attention,32,8192,128,1024,1,4349.48
attention,32,8192,128,2048,1,10734.1
attention,32,8192,128,4096,1,19814.2
attention,32,8192,128,8192,1,48570.9
attention,32,8192,128,16384,1,98112.5
attention,32,16384,0,0,1,1970.85
attention,32,16384,1,16,1,1956.55
attention,32,16384,1,32,1,1952.71
attention,32,16384,1,64,1,1963.24
attention,32,16384,1,128,1,1959.46
attention,32,16384,1,256,1,1963.94
attention,32,16384,1,512,1,1960.8
attention,32,16384,1,1024,1,1960.04
attention,32,16384,1,2048,1,1956.9
attention,32,16384,1,4096,1,1963.94
attention,32,16384,1,8192,1,1953.51
attention,32,16384,1,16384,1,1969.03
attention,32,16384,2,16,1,1970.02
attention,32,16384,2,32,1,1960.26
attention,32,16384,2,64,1,1959.53
attention,32,16384,2,128,1,1953.32
attention,32,16384,2,256,1,1961.19
attention,32,16384,2,512,1,1963.11
attention,32,16384,2,1024,1,1971.2
attention,32,16384,2,2048,1,1963.65
attention,32,16384,2,4096,1,1960.45
attention,32,16384,2,8192,1,1966.18
attention,32,16384,2,16384,1,1960
attention,32,16384,4,16,1,1959.97
attention,32,16384,4,32,1,1962.24
attention,32,16384,4,64,1,1954.72
attention,32,16384,4,128,1,1965.99
attention,32,16384,4,256,1,1966.56
attention,32,16384,4,512,1,1955.94
attention,32,16384,4,1024,1,1966.82
attention,32,16384,4,2048,1,1969.86
attention,32,16384,4,4096,1,1966.98
attention,32,16384,4,8192,1,1972.74
attention,32,16384,4,16384,1,1968.9
attention,32,16384,8,16,1,1972.58
attention,32,16384,8,32,1,1975.46
attention,32,16384,8,64,1,1986.53
attention,32,16384,8,128,1,1987.01
attention,32,16384,8,256,1,1999.11
attention,32,16384,8,512,1,2035.11
attention,32,16384,8,1024,1,2108.26
attention,32,16384,8,2048,1,2225.99
attention,32,16384,8,4096,1,2474.63
attention,32,16384,8,8192,1,2953.8
attention,32,16384,8,16384,1,3956.2
attention,32,16384,16,16,1,1988.61
attention,32,16384,16,32,1,1989
attention,32,16384,16,64,1,2009
attention,32,16384,16,128,1,2023.71
attention,32,16384,16,256,1,2054.27
attention,32,16384,16,512,1,2119.94
attention,32,16384,16,1024,1,2247.88
attention,32,16384,16,2048,1,2490.69
attention,32,16384,16,4096,1,2983.52
attention,32,16384,16,8192,1,3969.54
attention,32,16384,16,16384,1,5930.03
attention,32,16384,32,16,1,2010.98
attention,32,16384,32,32,1,2023.65
attention,32,16384,32,64,1,2046.24
attention,32,16384,32,128,1,2082.27
attention,32,16384,32,256,1,2142.76
attention,32,16384,32,512,1,2271.01
attention,32,16384,32,1024,1,2522.05
attention,32,16384,32,2048,1,3024.9
attention,32,16384,32,4096,1,4121.48
attention,32,16384,32,8192,1,6112.17
attention,32,16384,32,16384,1,9964.53
attention,32,16384,64,16,1,2077.38
attention,32,16384,64,32,1,2083.36
attention,32,16384,64,64,1,2143.33
attention,32,16384,64,128,1,2197
attention,32,16384,64,256,1,2346.63
attention,32,16384,64,512,1,2621.96
attention,32,16384,64,1024,1,3186.6
attention,32,16384,64,2048,1,4831.56
attention,32,16384,64,4096,1,7684.46
attention,32,16384,64,8192,1,12643.3
attention,32,16384,64,16384,1,21878
attention,32,16384,128,16,1,2212.77
attention,32,16384,128,32,1,2208.29
attention,32,16384,128,64,1,2356.23
attention,32,16384,128,128,1,2515.91
attention,32,16384,128,256,1,2841.83
attention,32,16384,128,512,1,3488.9
attention,32,16384,128,1024,1,5507.79
attention,32,16384,128,2048,1,12149.3
attention,32,16384,128,4096,1,21155.5
attention,32,16384,128,8192,1,48726.3
attention,32,16384,128,16384,1,99365.7
attention,64,0,0,0,1,31.875
attention,64,0,1,16,1,30.594
attention,64,0,1,32,1,30.785
attention,64,0,1,64,1,33.664
attention,64,0,1,128,1,41.76
attention,64,0,1,256,1,56.544
attention,64,0,1,512,1,86.688
attention,64,0,1,1024,1,147.042
attention,64,0,1,2048,1,267.297
attention,64,0,1,4096,1,511.072
attention,64,0,1,8192,1,998.274
attention,64,0,1,16384,1,1962.24
attention,64,0,2,16,1,30.239
attention,64,0,2,32,1,30.752
attention,64,0,2,64,1,34.336
attention,64,0,2,128,1,41.471
attention,64,0,2,256,1,56.544
attention,64,0,2,512,1,86.881
attention,64,0,2,1024,1,148.096
attention,64,0,2,2048,1,268.547
attention,64,0,2,4096,1,513.153
attention,64,0,2,8192,1,991.777
attention,64,0,2,16384,1,1963.14
attention,64,0,4,16,1,29.632
attention,64,0,4,32,1,29.664
attention,64,0,4,64,1,34.143
attention,64,0,4,128,1,41.249
attention,64,0,4,256,1,56.416
attention,64,0,4,512,1,86.814
attention,64,0,4,1024,1,148.064
attention,64,0,4,2048,1,269.792
attention,64,0,4,4096,1,512.801
attention,64,0,4,8192,1,1000.39
attention,64,0,4,16384,1,1967.52
attention,64,0,8,16,1,45.697
attention,64,0,8,32,1,45.76
attention,64,0,8,64,1,54.526
attention,64,0,8,128,1,70.624
attention,64,0,8,256,1,100.736
attention,64,0,8,512,1,162.881
attention,64,0,8,1024,1,285.695
attention,64,0,8,2048,1,529.506
attention,64,0,8,4096,1,1018.34
attention,64,0,8,8192,1,1993.06
attention,64,0,8,16384,1,3952.42
attention,64,0,16,16,1,58.88
attention,64,0,16,32,1,60.159
attention,64,0,16,64,1,76.577
attention,64,0,16,128,1,100.352
attention,64,0,16,256,1,147.04
attention,64,0,16,512,1,239.424
attention,64,0,16,1024,1,422.913
attention,64,0,16,2048,1,787.874
attention,64,0,16,4096,1,1523.97
attention,64,0,16,8192,1,3001.89
attention,64,0,16,16384,1,5918.67
attention,64,0,32,16,1,86.655
attention,64,0,32,32,1,88.479
attention,64,0,32,64,1,120.033
attention,64,0,32,128,1,159.489
attention,64,0,32,256,1,237.28
attention,64,0,32,512,1,389.506
attention,64,0,32,1024,1,696.256
attention,64,0,32,2048,1,1305.32
attention,64,0,32,4096,1,2535.97
attention,64,0,32,8192,1,4995.56
attention,64,0,32,16384,1,9889.49
attention,64,0,64,16,1,142.625
attention,64,0,64,32,1,145.504
attention,64,0,64,64,1,207.295
attention,64,0,64,128,1,280.64
attention,64,0,64,256,1,422.273
attention,64,0,64,512,1,716.066
attention,64,0,64,1024,1,1299.84
attention,64,0,64,2048,1,2626.76
attention,64,0,64,4096,1,5285.58
attention,64,0,64,8192,1,10301.5
attention,64,0,64,16384,1,20368.8
attention,64,0,128,16,1,253.888
attention,64,0,128,32,1,260.577
attention,64,0,128,64,1,395.907
attention,64,0,128,128,1,566.048
attention,64,0,128,256,1,905.412
attention,64,0,128,512,1,1559.71
attention,64,0,128,1024,1,3150.76
attention,64,0,128,2048,1,9356.31
attention,64,0,128,4096,1,18330.1
attention,64,0,128,8192,1,46926.7
attention,64,0,128,16384,1,95587.5
attention,64,16,0,0,1,39.167
attention,64,16,1,16,1,35.872
attention,64,16,1,32,1,35.744
attention,64,16,1,64,1,37.311
attention,64,16,1,128,1,41.536
attention,64,16,1,256,1,55.711
attention,64,16,1,512,1,85.696
attention,64,16,1,1024,1,146.369
attention,64,16,1,2048,1,267.457
attention,64,16,1,4096,1,508.321
attention,64,16,1,8192,1,992.003
attention,64,16,1,16384,1,1955.46
attention,64,16,2,16,1,35.231
attention,64,16,2,32,1,35.808
attention,64,16,2,64,1,36.64
attention,64,16,2,128,1,41.408
attention,64,16,2,256,1,56.64
attention,64,16,2,512,1,86.592
attention,64,16,2,1024,1,147.232
attention,64,16,2,2048,1,267.936
attention,64,16,2,4096,1,506.657
attention,64,16,2,8192,1,995.426
attention,64,16,2,16384,1,1958.34
attention,64,16,4,16,1,35.264
attention,64,16,4,32,1,35.584
attention,64,16,4,64,1,36.353
attention,64,16,4,128,1,41.535
attention,64,16,4,256,1,56.097
attention,64,16,4,512,1,87.136
attention,64,16,4,1024,1,147.968
attention,64,16,4,2048,1,268.864
attention,64,16,4,4096,1,512.352
attention,64,16,4,8192,1,997.538
attention,64,16,4,16384,1,1964.58
attention,64,16,8,16,1,53.217
attention,64,16,8,32,1,53.12
attention,64,16,8,64,1,59.328
attention,64,16,8,128,1,72.352
attention,64,16,8,256,1,99.744
attention,64,16,8,512,1,162.08
attention,64,16,8,1024,1,284.128
attention,64,16,8,2048,1,530.274
attention,64,16,8,4096,1,1017.25
attention,64,16,8,8192,1,1989.19
attention,64,16,8,16384,1,3945.1
attention,64,16,16,16,1,66.882
attention,64,16,16,32,1,67.009
attention,64,16,16,64,1,80.288
attention,64,16,16,128,1,99.391
attention,64,16,16,256,1,145.985
attention,64,16,16,512,1,238.434
attention,64,16,16,1024,1,422.656
attention,64,16,16,2048,1,787.616
attention,64,16,16,4096,1,1524.96
attention,64,16,16,8192,1,2999.91
attention,64,16,16,16384,1,5919.28
attention,64,16,32,16,1,94.24
attention,64,16,32,32,1,96.895
attention,64,16,32,64,1,123.681
attention,64,16,32,128,1,161.376
attention,64,16,32,256,1,237.153
attention,64,16,32,512,1,389.922
attention,64,16,32,1024,1,695.521
attention,64,16,32,2048,1,1306.69
attention,64,16,32,4096,1,2537.92
attention,64,16,32,8192,1,4994.44
attention,64,16,32,16384,1,9871.09
attention,64,16,64,16,1,149.824
attention,64,16,64,32,1,153.474
attention,64,16,64,64,1,210.817
attention,64,16,64,128,1,283.169
attention,64,16,64,256,1,421.985
attention,64,16,64,512,1,714.528
attention,64,16,64,1024,1,1301.32
attention,64,16,64,2048,1,2621.19
attention,64,16,64,4096,1,5288.52
attention,64,16,64,8192,1,10296
attention,64,16,64,16384,1,20469.8
attention,64,16,128,16,1,256.257
attention,64,16,128,32,1,268.513
attention,64,16,128,64,1,400.482
attention,64,16,128,128,1,572.417
attention,64,16,128,256,1,900.708
