timestamp,vllm:kv_cache_usage_perc,vllm:prefix_cache_queries_total,vllm:prefix_cache_hits_total,vllm:external_prefix_cache_queries_total,vllm:external_prefix_cache_hits_total
2025-12-12T14:43:34.230697,0.4808928700426208,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:35.257550,0.48255435960413207,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:36.283238,0.4840713718124684,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:37.309937,0.48558838402080473,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:38.336826,0.4869609188759662,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:39.361874,0.4881167377013653,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:40.386164,0.48927255652676443,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:41.412254,0.4899949432926389,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:42.438314,0.4907173300585133,63424.0,15088.0,0.0,0.0
2025-12-12T14:43:43.465259,0.49801343639384527,65349.0,15584.0,0.0,0.0
2025-12-12T14:43:44.493886,0.5131835584772086,69860.0,17152.0,0.0,0.0
2025-12-12T14:43:45.527697,0.5243083146716753,73463.0,18880.0,0.0,0.0
2025-12-12T14:43:46.556108,0.5355053095427291,76334.0,20000.0,0.0,0.0
2025-12-12T14:43:47.583920,0.5454020082352091,78661.0,20848.0,0.0,0.0
2025-12-12T14:43:48.615795,0.5660622697392184,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:49.643760,0.5719858412193889,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:50.655851,0.5776204579932096,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:51.687185,0.583038358737268,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:52.716380,0.5872282019793398,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:53.744709,0.5915625225745864,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:54.772807,0.5946687856678465,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:55.799357,0.5974138553781695,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:56.823231,0.5991475836162682,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:57.848019,0.6001589250884923,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:58.872834,0.6013147439138915,82645.0,21264.0,0.0,0.0
2025-12-12T14:43:59.898046,0.601892653326591,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:00.923140,0.602542801415878,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:01.949272,0.6033374268583399,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:02.975212,0.6039153362710395,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:04.000443,0.6045654843603265,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:05.025554,0.6047099617135014,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:06.050733,0.6049266777432637,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:07.075898,0.6050711550964386,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:08.100198,0.605287871126201,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:09.125432,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:10.150489,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:11.174905,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:12.199605,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:13.223354,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:14.247249,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:15.271537,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:16.293162,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:17.317301,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:18.341487,0.6053601098027884,82645.0,21264.0,0.0,0.0
2025-12-12T14:44:19.365507,0.6053601098027884,82645.0,21264.0,0.0,0.0
