layer,prefill_chunk,kv_prefill,n_decode,kv_decode,decode_q_len,time_us
attention,32,512,1,32,1,2265.92
attention,32,512,1,64,1,2265.24
attention,32,512,1,128,1,2261.36
attention,32,512,1,256,1,2254.94
attention,32,512,1,512,1,2246.84
attention,32,512,1,1024,1,2225.29
attention,32,512,1,2048,1,2175.27
attention,32,512,1,4096,1,2175.64
attention,32,512,1,8192,1,2174.32
attention,32,512,1,16384,1,2174.84
attention,32,512,2,16,1,2351.68
attention,32,512,2,32,1,2350.22
attention,32,512,2,64,1,2348.09
attention,32,512,2,128,1,2347.77
attention,32,512,2,256,1,2333.87
attention,32,512,2,512,1,2311.96
attention,32,512,2,1024,1,2268.93
attention,32,512,2,2048,1,2183.98
attention,32,512,2,4096,1,2183.57
attention,32,512,2,8192,1,2182.47
attention,32,512,2,16384,1,2183.59
attention,32,512,4,16,1,2508.52
attention,32,512,4,32,1,2505.17
attention,32,512,4,64,1,2498.95
attention,32,512,4,128,1,2486.67
attention,32,512,4,256,1,2469.84
attention,32,512,4,512,1,2431.03
attention,32,512,4,1024,1,2349.64
attention,32,512,4,2048,1,2186.11
attention,32,512,4,4096,1,2184.26
attention,32,512,4,8192,1,2184.56
attention,32,512,4,16384,1,2183.4
attention,32,512,8,16,1,2842.24
attention,32,512,8,32,1,2835.77
attention,32,512,8,64,1,2828.42
attention,32,512,8,128,1,2805.09
attention,32,512,8,256,1,2769.18
attention,32,512,8,512,1,2685.67
attention,32,512,8,1024,1,2524.46
attention,32,512,8,2048,1,2195.49
attention,32,512,8,4096,1,2196.02
attention,32,512,8,8192,1,2194.89
attention,32,512,8,16384,1,2194.15
attention,32,512,16,16,1,3549.84
attention,32,512,16,32,1,3530.3
attention,32,512,16,64,1,3532.89
attention,32,512,16,128,1,3500.91
attention,32,512,16,256,1,3445.91
attention,32,512,16,512,1,3360.61
attention,32,512,16,1024,1,3022.98
attention,32,512,16,2048,1,2325.34
attention,32,512,16,4096,1,2325.72
attention,32,512,16,8192,1,2328.36
attention,32,512,16,16384,1,2333.73
attention,32,512,32,16,1,4873.49
attention,32,512,32,32,1,4865.18
attention,32,512,32,64,1,4540.53
attention,32,512,32,128,1,4477.86
attention,32,512,32,256,1,4613.07
attention,32,512,32,512,1,4101.11
attention,32,512,32,1024,1,3473.46
attention,32,512,32,2048,1,2240.59
attention,32,512,32,4096,1,2247.89
attention,32,512,32,8192,1,2295.61
attention,32,512,32,16384,1,2351.41
attention,32,512,64,16,1,2527.78
attention,32,512,64,32,1,2566.46
attention,32,512,64,64,1,2447.04
attention,32,512,64,128,1,2537.02
attention,32,512,64,256,1,2547.78
attention,32,512,64,512,1,2466.27
attention,32,512,64,1024,1,2182
attention,32,512,64,2048,1,1243.36
attention,32,512,64,4096,1,1246.91
attention,32,512,64,8192,1,1267.79
attention,32,512,64,16384,1,1264.18
attention,32,512,128,16,1,4072.44
attention,32,512,128,32,1,4216.42
attention,32,512,128,64,1,4185.96
attention,32,512,128,128,1,4109.72
attention,32,512,128,256,1,3776.78
attention,32,512,128,512,1,3509.83
attention,32,512,128,1024,1,2912.06
attention,32,512,128,2048,1,1584.48
attention,32,512,128,4096,1,1586.55
attention,32,512,128,8192,1,1568.13
attention,32,512,128,16384,1,1567.54
attention,32,1024,0,0,1,1548.04
attention,32,1024,1,16,1,1628.8
attention,32,1024,1,32,1,1632.97
attention,32,1024,1,64,1,1630.56
attention,32,1024,1,128,1,1632.83
attention,32,1024,1,256,1,1631.12
attention,32,1024,1,512,1,1619.98
attention,32,1024,1,1024,1,1588.08
attention,32,1024,1,2048,1,1545.68
attention,32,1024,1,4096,1,1548.87
attention,32,1024,1,8192,1,1545.7
attention,32,1024,1,16384,1,1545.39
attention,32,1024,2,16,1,1701.9
attention,32,1024,2,32,1,1701
attention,32,1024,2,64,1,1701.27
attention,32,1024,2,128,1,1703.37
attention,32,1024,2,256,1,1698.24
attention,32,1024,2,512,1,1682.12
attention,32,1024,2,1024,1,1632.21
attention,32,1024,2,2048,1,1551.8
attention,32,1024,2,4096,1,1551.23
attention,32,1024,2,8192,1,1552.3
attention,32,1024,2,16384,1,1550.16
attention,32,1024,4,16,1,1863.44
attention,32,1024,4,32,1,1862.18
attention,32,1024,4,64,1,1862.43
attention,32,1024,4,128,1,1862.52
attention,32,1024,4,256,1,1842.96
attention,32,1024,4,512,1,1800.65
attention,32,1024,4,1024,1,1718.84
attention,32,1024,4,2048,1,1555.36
attention,32,1024,4,4096,1,1554.15
attention,32,1024,4,8192,1,1552.64
attention,32,1024,4,16384,1,1552.44
attention,32,1024,8,16,1,2190.13
attention,32,1024,8,32,1,2189.06
attention,32,1024,8,64,1,2187.43
attention,32,1024,8,128,1,2177.04
attention,32,1024,8,256,1,2136.74
attention,32,1024,8,512,1,2061.47
attention,32,1024,8,1024,1,1894.86
attention,32,1024,8,2048,1,1566.12
attention,32,1024,8,4096,1,1565.72
attention,32,1024,8,8192,1,1563.79
attention,32,1024,8,16384,1,1566.33
attention,32,1024,16,16,1,2870.83
attention,32,1024,16,32,1,2865.64
attention,32,1024,16,64,1,2852.04
attention,32,1024,16,128,1,2817.08
attention,32,1024,16,256,1,2779.64
attention,32,1024,16,512,1,2680.81
attention,32,1024,16,1024,1,2490.01
attention,32,1024,16,2048,1,1790.6
attention,32,1024,16,4096,1,1790.73
attention,32,1024,16,8192,1,1792.88
attention,32,1024,16,16384,1,1801.61
attention,32,1024,32,16,1,4059.77
attention,32,1024,32,32,1,4211.86
attention,32,1024,32,64,1,4181.65
attention,32,1024,32,128,1,4018.89
attention,32,1024,32,256,1,3949.69
attention,32,1024,32,512,1,3621.14
attention,32,1024,32,1024,1,3154.88
attention,32,1024,32,2048,1,1840.87
attention,32,1024,32,4096,1,1845.15
attention,32,1024,32,8192,1,1854.59
attention,32,1024,32,16384,1,1873.55
attention,32,1024,64,16,1,2281.61
attention,32,1024,64,32,1,2279.69
attention,32,1024,64,64,1,2292.8
attention,32,1024,64,128,1,2175.81
attention,32,1024,64,256,1,2202.29
attention,32,1024,64,512,1,2098.87
attention,32,1024,64,1024,1,2067.36
attention,32,1024,64,2048,1,1246.19
attention,32,1024,64,4096,1,1252.42
attention,32,1024,64,8192,1,1270.94
attention,32,1024,64,16384,1,1266.44
attention,32,1024,128,16,1,3894.55
attention,32,1024,128,32,1,4008.11
attention,32,1024,128,64,1,3949.41
attention,32,1024,128,128,1,3780.49
attention,32,1024,128,256,1,3606.81
attention,32,1024,128,512,1,3263.45
attention,32,1024,128,1024,1,2715.21
attention,32,1024,128,2048,1,1486.06
attention,32,1024,128,4096,1,1503.95
attention,32,1024,128,8192,1,1490.43
attention,32,1024,128,16384,1,1502.22
attention,32,2048,0,0,1,469.8
attention,32,2048,1,16,1,536.13
attention,32,2048,1,32,1,536.097
attention,32,2048,1,64,1,536.17
attention,32,2048,1,128,1,536.248
attention,32,2048,1,256,1,535.633
attention,32,2048,1,512,1,536.072
attention,32,2048,1,1024,1,536.048
attention,32,2048,1,2048,1,535.617
attention,32,2048,1,4096,1,535.922
attention,32,2048,1,8192,1,535.304
attention,32,2048,1,16384,1,535.984
attention,32,2048,2,16,1,537.281
attention,32,2048,2,32,1,537.562
attention,32,2048,2,64,1,537.97
attention,32,2048,2,128,1,537.058
attention,32,2048,2,256,1,537.84
attention,32,2048,2,512,1,538.769
attention,32,2048,2,1024,1,537.61
attention,32,2048,2,2048,1,537.216
attention,32,2048,2,4096,1,536.994
attention,32,2048,2,8192,1,536.16
attention,32,2048,2,16384,1,536.114
attention,32,2048,4,16,1,594.665
attention,32,2048,4,32,1,594.202
attention,32,2048,4,64,1,586.345
attention,32,2048,4,128,1,596.643
attention,32,2048,4,256,1,589.456
attention,32,2048,4,512,1,594.745
attention,32,2048,4,1024,1,560.528
attention,32,2048,4,2048,1,539.041
attention,32,2048,4,4096,1,538.224
attention,32,2048,4,8192,1,539.208
attention,32,2048,4,16384,1,536.697
attention,32,2048,8,16,1,942.312
attention,32,2048,8,32,1,943.61
attention,32,2048,8,64,1,937.761
attention,32,2048,8,128,1,928.483
attention,32,2048,8,256,1,906.658
attention,32,2048,8,512,1,861.498
attention,32,2048,8,1024,1,770.354
attention,32,2048,8,2048,1,609.338
attention,32,2048,8,4096,1,608.952
attention,32,2048,8,8192,1,606.848
attention,32,2048,8,16384,1,607.69
attention,32,2048,16,16,1,1584.21
attention,32,2048,16,32,1,1575.8
attention,32,2048,16,64,1,1560.83
attention,32,2048,16,128,1,1533.53
attention,32,2048,16,256,1,1478.02
attention,32,2048,16,512,1,1360.6
attention,32,2048,16,1024,1,1129.18
attention,32,2048,16,2048,1,744.041
attention,32,2048,16,4096,1,744.057
attention,32,2048,16,8192,1,748.193
attention,32,2048,16,16384,1,752.129
attention,32,2048,32,16,1,2935.44
attention,32,2048,32,32,1,2905.64
attention,32,2048,32,64,1,2874.54
attention,32,2048,32,128,1,2732.29
attention,32,2048,32,256,1,2653.85
attention,32,2048,32,512,1,2376.28
attention,32,2048,32,1024,1,1833.03
attention,32,2048,32,2048,1,873.329
attention,32,2048,32,4096,1,877.705
attention,32,2048,32,8192,1,887.051
attention,32,2048,32,16384,1,903.203
attention,32,2048,64,16,1,1915.75
attention,32,2048,64,32,1,1810.88
attention,32,2048,64,64,1,1824.22
attention,32,2048,64,128,1,1782.5
attention,32,2048,64,256,1,1791.07
attention,32,2048,64,512,1,1606.44
attention,32,2048,64,1024,1,1264.55
attention,32,2048,64,2048,1,1245.78
attention,32,2048,64,4096,1,1250.22
attention,32,2048,64,8192,1,1268.2
attention,32,2048,64,16384,1,1266.2
attention,32,2048,128,16,1,3516.44
attention,32,2048,128,32,1,3696.67
attention,32,2048,128,64,1,3540.82
attention,32,2048,128,128,1,3448.69
attention,32,2048,128,256,1,3343
attention,32,2048,128,512,1,2917.7
attention,32,2048,128,1024,1,2251.55
attention,32,2048,128,2048,1,1316.85
attention,32,2048,128,4096,1,1328.07
attention,32,2048,128,8192,1,1325.71
attention,32,2048,128,16384,1,1326.27
attention,32,4096,0,0,1,468.601
attention,32,4096,1,16,1,535.048
attention,32,4096,1,32,1,535.05
attention,32,4096,1,64,1,535.337
attention,32,4096,1,128,1,534.681
attention,32,4096,1,256,1,534.994
attention,32,4096,1,512,1,535.112
attention,32,4096,1,1024,1,535.265
attention,32,4096,1,2048,1,534.994
attention,32,4096,1,4096,1,535.402
attention,32,4096,1,8192,1,534.552
attention,32,4096,1,16384,1,534.945
attention,32,4096,2,16,1,536.282
attention,32,4096,2,32,1,536.121
attention,32,4096,2,64,1,544.839
attention,32,4096,2,128,1,539.425
attention,32,4096,2,256,1,536.096
attention,32,4096,2,512,1,536.978
attention,32,4096,2,1024,1,536.433
attention,32,4096,2,2048,1,535.864
attention,32,4096,2,4096,1,535.153
attention,32,4096,2,8192,1,535.417
attention,32,4096,2,16384,1,535.544
attention,32,4096,4,16,1,584.217
attention,32,4096,4,32,1,581.944
attention,32,4096,4,64,1,579.497
attention,32,4096,4,128,1,579.825
attention,32,4096,4,256,1,581.384
attention,32,4096,4,512,1,581.657
attention,32,4096,4,1024,1,557.465
attention,32,4096,4,2048,1,537.113
attention,32,4096,4,4096,1,537.314
attention,32,4096,4,8192,1,538.042
attention,32,4096,4,16384,1,536.529
attention,32,4096,8,16,1,944.114
attention,32,4096,8,32,1,939.57
attention,32,4096,8,64,1,937.722
attention,32,4096,8,128,1,923.25
attention,32,4096,8,256,1,898.497
attention,32,4096,8,512,1,856.778
attention,32,4096,8,1024,1,768.026
attention,32,4096,8,2048,1,608.137
attention,32,4096,8,4096,1,608.242
attention,32,4096,8,8192,1,606.648
attention,32,4096,8,16384,1,607.905
attention,32,4096,16,16,1,1579.33
attention,32,4096,16,32,1,1575.79
attention,32,4096,16,64,1,1555.9
attention,32,4096,16,128,1,1528.59
attention,32,4096,16,256,1,1455.58
attention,32,4096,16,512,1,1357.18
attention,32,4096,16,1024,1,1121.25
attention,32,4096,16,2048,1,744.401
attention,32,4096,16,4096,1,744.098
attention,32,4096,16,8192,1,747.961
attention,32,4096,16,16384,1,752.562
attention,32,4096,32,16,1,2887.87
attention,32,4096,32,32,1,2841.32
attention,32,4096,32,64,1,2843.02
attention,32,4096,32,128,1,2797.06
attention,32,4096,32,256,1,2649.99
attention,32,4096,32,512,1,2253.48
attention,32,4096,32,1024,1,1830.67
attention,32,4096,32,2048,1,873.632
attention,32,4096,32,4096,1,878.936
attention,32,4096,32,8192,1,887.61
attention,32,4096,32,16384,1,904.226
attention,32,4096,64,16,1,1912.81
attention,32,4096,64,32,1,1881.73
attention,32,4096,64,64,1,1875.43
attention,32,4096,64,128,1,1849.47
attention,32,4096,64,256,1,1771.43
attention,32,4096,64,512,1,1632.43
attention,32,4096,64,1024,1,1292.23
attention,32,4096,64,2048,1,1245.19
attention,32,4096,64,4096,1,1250.72
attention,32,4096,64,8192,1,1268.8
attention,32,4096,64,16384,1,1267.83
attention,32,4096,128,16,1,3520.22
attention,32,4096,128,32,1,3558.58
attention,32,4096,128,64,1,3608.8
attention,32,4096,128,128,1,3580.68
attention,32,4096,128,256,1,3248.01
attention,32,4096,128,512,1,2882.33
attention,32,4096,128,1024,1,2229.02
attention,32,4096,128,2048,1,1317.77
attention,32,4096,128,4096,1,1327.71
attention,32,4096,128,8192,1,1326.44
attention,32,4096,128,16384,1,1328.5
attention,32,8192,0,0,1,469.93
attention,32,8192,1,16,1,540.656
attention,32,8192,1,32,1,534.953
attention,32,8192,1,64,1,534.929
attention,32,8192,1,128,1,535.049
attention,32,8192,1,256,1,535.042
attention,32,8192,1,512,1,535.138
attention,32,8192,1,1024,1,534.729
attention,32,8192,1,2048,1,535.602
attention,32,8192,1,4096,1,535.281
attention,32,8192,1,8192,1,535.096
attention,32,8192,1,16384,1,534.776
attention,32,8192,2,16,1,535.504
attention,32,8192,2,32,1,535.466
attention,32,8192,2,64,1,536.082
attention,32,8192,2,128,1,535.914
attention,32,8192,2,256,1,536.041
attention,32,8192,2,512,1,536.448
attention,32,8192,2,1024,1,536.193
attention,32,8192,2,2048,1,536.792
attention,32,8192,2,4096,1,536.113
attention,32,8192,2,8192,1,536.569
attention,32,8192,2,16384,1,535.177
attention,32,8192,4,16,1,590.329
attention,32,8192,4,32,1,592.128
attention,32,8192,4,64,1,590.466
attention,32,8192,4,128,1,588.176
attention,32,8192,4,256,1,592.745
attention,32,8192,4,512,1,590.568
attention,32,8192,4,1024,1,557.633
attention,32,8192,4,2048,1,538.736
attention,32,8192,4,4096,1,537.721
attention,32,8192,4,8192,1,538.282
attention,32,8192,4,16384,1,536.529
attention,32,8192,8,16,1,946.995
attention,32,8192,8,32,1,941.082
attention,32,8192,8,64,1,935.41
attention,32,8192,8,128,1,925.554
attention,32,8192,8,256,1,909.282
attention,32,8192,8,512,1,862.186
attention,32,8192,8,1024,1,774.154
attention,32,8192,8,2048,1,608.395
attention,32,8192,8,4096,1,608.699
attention,32,8192,8,8192,1,607.329
attention,32,8192,8,16384,1,609.937
attention,32,8192,16,16,1,1582.18
attention,32,8192,16,32,1,1574.35
attention,32,8192,16,64,1,1541.28
attention,32,8192,16,128,1,1511.25
attention,32,8192,16,256,1,1443.54
attention,32,8192,16,512,1,1360.3
attention,32,8192,16,1024,1,1125.83
attention,32,8192,16,2048,1,744.498
attention,32,8192,16,4096,1,745.585
attention,32,8192,16,8192,1,747.714
attention,32,8192,16,16384,1,752.824
attention,32,8192,32,16,1,2927.79
attention,32,8192,32,32,1,2907.22
attention,32,8192,32,64,1,2850.82
attention,32,8192,32,128,1,2803.45
attention,32,8192,32,256,1,2653.1
attention,32,8192,32,512,1,2375.59
attention,32,8192,32,1024,1,1808.72
attention,32,8192,32,2048,1,874.939
attention,32,8192,32,4096,1,879.402
attention,32,8192,32,8192,1,887.905
attention,32,8192,32,16384,1,901.449
attention,32,8192,64,16,1,1914.27
attention,32,8192,64,32,1,1901.46
attention,32,8192,64,64,1,1880.47
attention,32,8192,64,128,1,1770.36
attention,32,8192,64,256,1,1725.83
attention,32,8192,64,512,1,1633.71
attention,32,8192,64,1024,1,1265.79
attention,32,8192,64,2048,1,1248.09
attention,32,8192,64,4096,1,1251.17
attention,32,8192,64,8192,1,1268.89
attention,32,8192,64,16384,1,1267.06
attention,32,8192,128,16,1,3680.6
attention,32,8192,128,32,1,3486.01
attention,32,8192,128,64,1,3475.9
attention,32,8192,128,128,1,3381.64
attention,32,8192,128,256,1,3283.91
attention,32,8192,128,512,1,2994.59
attention,32,8192,128,1024,1,2191.75
attention,32,8192,128,2048,1,1319.12
attention,32,8192,128,4096,1,1327.16
attention,32,8192,128,8192,1,1326.59
attention,32,8192,128,16384,1,1324.03
attention,32,16384,0,0,1,468.673
attention,32,16384,1,16,1,535.056
attention,32,16384,1,32,1,534.92
attention,32,16384,1,64,1,534.76
attention,32,16384,1,128,1,535.912
attention,32,16384,1,256,1,535.45
attention,32,16384,1,512,1,535.823
attention,32,16384,1,1024,1,536.273
attention,32,16384,1,2048,1,535.832
attention,32,16384,1,4096,1,535.257
attention,32,16384,1,8192,1,534.993
attention,32,16384,1,16384,1,535.033
attention,32,16384,2,16,1,536.138
attention,32,16384,2,32,1,536.193
attention,32,16384,2,64,1,536.697
attention,32,16384,2,128,1,536.001
attention,32,16384,2,256,1,536.544
attention,32,16384,2,512,1,536.394
attention,32,16384,2,1024,1,535.68
attention,32,16384,2,2048,1,536.513
attention,32,16384,2,4096,1,536.449
attention,32,16384,2,8192,1,535.776
attention,32,16384,2,16384,1,536.112
attention,32,16384,4,16,1,591.202
attention,32,16384,4,32,1,588.913
attention,32,16384,4,64,1,586.634
attention,32,16384,4,128,1,591.513
attention,32,16384,4,256,1,587.034
attention,32,16384,4,512,1,590.353
attention,32,16384,4,1024,1,558.289
attention,32,16384,4,2048,1,538.898
attention,32,16384,4,4096,1,538.153
attention,32,16384,4,8192,1,537.36
attention,32,16384,4,16384,1,537.53
attention,32,16384,8,16,1,945.883
attention,32,16384,8,32,1,937.77
attention,32,16384,8,64,1,932.546
attention,32,16384,8,128,1,925.082
attention,32,16384,8,256,1,898.969
attention,32,16384,8,512,1,856.826
attention,32,16384,8,1024,1,775.568
attention,32,16384,8,2048,1,607.336
attention,32,16384,8,4096,1,607.073
attention,32,16384,8,8192,1,607.33
attention,32,16384,8,16384,1,609.841
attention,32,16384,16,16,1,1585.53
attention,32,16384,16,32,1,1556.74
attention,32,16384,16,64,1,1560.66
attention,32,16384,16,128,1,1526.58
attention,32,16384,16,256,1,1474.81
attention,32,16384,16,512,1,1351.83
attention,32,16384,16,1024,1,1126.8
attention,32,16384,16,2048,1,743.816
attention,32,16384,16,4096,1,745.713
attention,32,16384,16,8192,1,748.498
attention,32,16384,16,16384,1,753.128
attention,32,16384,32,16,1,2925.28
attention,32,16384,32,32,1,2903.93
attention,32,16384,32,64,1,2821.78
attention,32,16384,32,128,1,2810.01
attention,32,16384,32,256,1,2655.67
attention,32,16384,32,512,1,2374.52
attention,32,16384,32,1024,1,1831.74
attention,32,16384,32,2048,1,875.065
attention,32,16384,32,4096,1,880.57
attention,32,16384,32,8192,1,887.728
attention,32,16384,32,16384,1,903.096
attention,32,16384,64,16,1,1914.74
attention,32,16384,64,32,1,1829.01
attention,32,16384,64,64,1,1879.1
attention,32,16384,64,128,1,1772.99
attention,32,16384,64,256,1,1695.12
attention,32,16384,64,512,1,1598.04
attention,32,16384,64,1024,1,1322.02
attention,32,16384,64,2048,1,1247.57
attention,32,16384,64,4096,1,1253.41
attention,32,16384,64,8192,1,1271.26
attention,32,16384,64,16384,1,1267.44
attention,32,16384,128,16,1,3512.7
attention,32,16384,128,32,1,3485.53
attention,32,16384,128,64,1,3602.47
attention,32,16384,128,128,1,3478.38
attention,32,16384,128,256,1,3231.6
attention,32,16384,128,512,1,2889.3
attention,32,16384,128,1024,1,2228.66
attention,32,16384,128,2048,1,1321.12
attention,32,16384,128,4096,1,1326.84
attention,32,16384,128,8192,1,1323.97
attention,32,16384,128,16384,1,1323.62
attention,64,0,0,0,1,5144.81
attention,64,0,1,16,1,1775.68
attention,64,0,1,32,1,1775.75
attention,64,0,1,64,1,1775.22
attention,64,0,1,128,1,1774.55
attention,64,0,1,256,1,1773.38
attention,64,0,1,512,1,1769.97
attention,64,0,1,1024,1,1763.64
attention,64,0,1,2048,1,1840.79
attention,64,0,1,4096,1,1796.78
attention,64,0,1,8192,1,1760.37
attention,64,0,1,16384,1,1858.99
attention,64,0,2,16,1,1911.57
attention,64,0,2,32,1,1911.36
attention,64,0,2,64,1,1910.48
attention,64,0,2,128,1,1909.16
attention,64,0,2,256,1,1906.31
attention,64,0,2,512,1,1798.65
attention,64,0,2,1024,1,1851.54
attention,64,0,2,2048,1,1753.08
attention,64,0,2,4096,1,1753.04
attention,64,0,2,8192,1,1752.63
attention,64,0,2,16384,1,1752.76
attention,64,0,4,16,1,1852.71
attention,64,0,4,32,1,1852.15
attention,64,0,4,64,1,1850.44
attention,64,0,4,128,1,1847.38
attention,64,0,4,256,1,1841.34
attention,64,0,4,512,1,1829.34
attention,64,0,4,1024,1,1805.03
attention,64,0,4,2048,1,1755.76
attention,64,0,4,4096,1,1755.34
attention,64,0,4,8192,1,1836.16
attention,64,0,4,16384,1,1862.56
attention,64,0,8,16,1,2075.62
attention,64,0,8,32,1,2074.26
attention,64,0,8,64,1,2070.64
attention,64,0,8,128,1,2064.34
attention,64,0,8,256,1,2051.72
attention,64,0,8,512,1,2025.24
attention,64,0,8,1024,1,1972.8
attention,64,0,8,2048,1,1868.27
attention,64,0,8,4096,1,1868.96
attention,64,0,8,8192,1,1832.44
attention,64,0,8,16384,1,1832.52
attention,64,0,16,16,1,2261
attention,64,0,16,32,1,2290.63
attention,64,0,16,64,1,2284.64
attention,64,0,16,128,1,2271.39
attention,64,0,16,256,1,2114.49
attention,64,0,16,512,1,2065.56
attention,64,0,16,1024,1,1966.49
attention,64,0,16,2048,1,1861.71
attention,64,0,16,4096,1,1843.72
attention,64,0,16,8192,1,1843.64
attention,64,0,16,16384,1,1879.25
attention,64,0,32,16,1,2860.65
attention,64,0,32,32,1,2801.46
attention,64,0,32,64,1,2848.98
attention,64,0,32,128,1,2834.87
attention,64,0,32,256,1,2641.14
attention,64,0,32,512,1,2436.61
attention,64,0,32,1024,1,2271.48
attention,64,0,32,2048,1,1845.64
attention,64,0,32,4096,1,1845.53
attention,64,0,32,8192,1,1866.77
attention,64,0,32,16384,1,1902.2
attention,64,0,64,16,1,3488.16
attention,64,0,64,32,1,3619.9
attention,64,0,64,64,1,3506.21
attention,64,0,64,128,1,3370.32
attention,64,0,64,256,1,3296.56
attention,64,0,64,512,1,3040.36
attention,64,0,64,1024,1,2804.64
attention,64,0,64,2048,1,1872.99
attention,64,0,64,4096,1,1885.42
attention,64,0,64,8192,1,1956.91
attention,64,0,64,16384,1,1998.72
attention,64,0,128,16,1,5087.94
attention,64,0,128,32,1,5067.61
attention,64,0,128,64,1,5024.9
attention,64,0,128,128,1,5120.96
attention,64,0,128,256,1,4837.22
attention,64,0,128,512,1,4456.62
attention,64,0,128,1024,1,3833.53
attention,64,0,128,2048,1,2463.24
attention,64,0,128,4096,1,2477.89
attention,64,0,128,8192,1,2438.52
attention,64,0,128,16384,1,2473.16
attention,64,16,0,0,1,5146.76
attention,64,16,1,16,1,1824.86
attention,64,16,1,32,1,1872.08
attention,64,16,1,64,1,1835.69
attention,64,16,1,128,1,1870.69
attention,64,16,1,256,1,1833.02
attention,64,16,1,512,1,1856.68
attention,64,16,1,1024,1,1859.12
attention,64,16,1,2048,1,1846
attention,64,16,1,4096,1,1748.45
attention,64,16,1,8192,1,1846.14
attention,64,16,1,16384,1,1845.96
attention,64,16,2,16,1,1889.68
attention,64,16,2,32,1,1899.23
attention,64,16,2,64,1,1788.05
attention,64,16,2,128,1,1786.66
attention,64,16,2,256,1,1783.82
attention,64,16,2,512,1,1778.06
attention,64,16,2,1024,1,1765.64
attention,64,16,2,2048,1,1847.28
attention,64,16,2,4096,1,1741.15
attention,64,16,2,8192,1,1740.59
attention,64,16,2,16384,1,1740.49
attention,64,16,4,16,1,1841.31
attention,64,16,4,32,1,1840.25
attention,64,16,4,64,1,1839.23
attention,64,16,4,128,1,1835.68
attention,64,16,4,256,1,1942.46
attention,64,16,4,512,1,1928.84
attention,64,16,4,1024,1,1902.54
attention,64,16,4,2048,1,1823.47
attention,64,16,4,4096,1,1850.38
attention,64,16,4,8192,1,1841.44
attention,64,16,4,16384,1,1849.67
attention,64,16,8,16,1,2063.62
attention,64,16,8,32,1,1941.79
attention,64,16,8,64,1,1939.11
attention,64,16,8,128,1,2052.24
attention,64,16,8,256,1,2039.11
attention,64,16,8,512,1,1896.22
attention,64,16,8,1024,1,1847.31
attention,64,16,8,2048,1,1747.87
attention,64,16,8,4096,1,1748.47
attention,64,16,8,8192,1,1747.3
attention,64,16,8,16384,1,1748.57
attention,64,16,16,16,1,2148.8
attention,64,16,16,32,1,2145.57
attention,64,16,16,64,1,2139.1
attention,64,16,16,128,1,2232.87
attention,64,16,16,256,1,2232.69
attention,64,16,16,512,1,2053.95
attention,64,16,16,1024,1,2034.82
attention,64,16,16,2048,1,1821.71
attention,64,16,16,4096,1,1866.51
attention,64,16,16,8192,1,1867.9
attention,64,16,16,16384,1,1874.85
attention,64,16,32,16,1,2832.91
attention,64,16,32,32,1,2819.64
attention,64,16,32,64,1,2877.56
attention,64,16,32,128,1,2944.88
attention,64,16,32,256,1,2766.66
attention,64,16,32,512,1,2684.1
attention,64,16,32,1024,1,2185.62
attention,64,16,32,2048,1,1852.56
attention,64,16,32,4096,1,1890.85
attention,64,16,32,8192,1,1789.03
attention,64,16,32,16384,1,1805.16
attention,64,16,64,16,1,3398.48
attention,64,16,64,32,1,3390.41
attention,64,16,64,64,1,3553.46
attention,64,16,64,128,1,3513.34
attention,64,16,64,256,1,3400.2
attention,64,16,64,512,1,3122
attention,64,16,64,1024,1,2779.24
attention,64,16,64,2048,1,1902.94
attention,64,16,64,4096,1,1945.29
attention,64,16,64,8192,1,1962.45
attention,64,16,64,16384,1,1883.14
attention,64,16,128,16,1,5380.82
attention,64,16,128,32,1,5174.74
attention,64,16,128,64,1,5114.33
attention,64,16,128,128,1,4990.96
attention,64,16,128,256,1,4849
attention,64,16,128,512,1,4541.7
attention,64,16,128,1024,1,3504.19
attention,64,16,128,2048,1,2434.32
attention,64,16,128,4096,1,2447.56
attention,64,16,128,8192,1,2446.9
attention,64,16,128,16384,1,2450.02
attention,64,32,0,0,1,5215.64
attention,64,32,1,16,1,1752.4
attention,64,32,1,32,1,1859.48
attention,64,32,1,64,1,1858.79
attention,64,32,1,128,1,1750.88
attention,64,32,1,256,1,1749.48
attention,64,32,1,512,1,1852.87
attention,64,32,1,1024,1,1846.52
attention,64,32,1,2048,1,1833.55
attention,64,32,1,4096,1,1833.57
attention,64,32,1,8192,1,1833.71
attention,64,32,1,16384,1,1832.61
attention,64,32,2,16,1,1854.85
attention,64,32,2,32,1,1858.84
attention,64,32,2,64,1,1885.46
attention,64,32,2,128,1,1883.91
attention,64,32,2,256,1,1844.95
attention,64,32,2,512,1,1855.42
attention,64,32,2,1024,1,1860.1
attention,64,32,2,2048,1,1799.3
attention,64,32,2,4096,1,1834.82
attention,64,32,2,8192,1,1834.59
attention,64,32,2,16384,1,1834.17
attention,64,32,4,16,1,1941.44
attention,64,32,4,32,1,1902.59
attention,64,32,4,64,1,1939.19
attention,64,32,4,128,1,1898.48
attention,64,32,4,256,1,1929.01
attention,64,32,4,512,1,1915.72
attention,64,32,4,1024,1,1780.03
attention,64,32,4,2048,1,1731.11
attention,64,32,4,4096,1,1836.86
attention,64,32,4,8192,1,1818.84
attention,64,32,4,16384,1,1836.71
