layer,prefill_chunk,kv_prefill,n_decode,kv_decode,decode_q_len,time_us
attention,16,16384,64,32,3,3323.6
attention,16,16384,64,32,5,5498.33
attention,16,16384,64,32,9,9907.21
attention,16,16384,64,64,1,1136.4
attention,16,16384,64,64,2,2367.18
attention,16,16384,64,64,3,3279.23
attention,16,16384,64,64,5,5659.19
attention,16,16384,64,64,9,10478.6
attention,16,16384,64,128,1,1113.81
attention,16,16384,64,128,2,2309.05
attention,16,16384,64,128,3,3193.83
attention,16,16384,64,128,5,5269.44
attention,16,16384,64,128,9,10093.7
attention,16,16384,64,256,1,1054.09
attention,16,16384,64,256,2,2173.85
attention,16,16384,64,256,3,3009.43
attention,16,16384,64,256,5,4949.01
attention,16,16384,64,256,9,8908.11
attention,16,16384,64,512,1,928.591
attention,16,16384,64,512,2,1900.75
attention,16,16384,64,512,3,2646.22
attention,16,16384,64,512,5,4306.97
attention,16,16384,64,512,9,8107.82
attention,16,16384,64,1024,1,689.987
attention,16,16384,64,1024,2,1360.71
attention,16,16384,64,1024,3,1848.33
attention,16,16384,64,1024,5,3032.62
attention,16,16384,64,1024,9,5701
attention,16,16384,64,2048,1,302.338
attention,16,16384,64,2048,2,556.44
attention,16,16384,64,2048,3,680.825
attention,16,16384,64,2048,5,1090.12
attention,16,16384,64,2048,9,1852.23
attention,16,16384,64,4096,1,301.793
attention,16,16384,64,4096,2,558.829
attention,16,16384,64,4096,3,684.621
attention,16,16384,64,4096,5,1093.9
attention,16,16384,64,4096,9,1850.03
attention,16,16384,64,8192,1,307.671
attention,16,16384,64,8192,2,562.424
attention,16,16384,64,8192,3,688.515
attention,16,16384,64,8192,5,1095.3
attention,16,16384,64,8192,9,1853.65
attention,16,16384,64,16384,1,307.351
attention,16,16384,64,16384,2,561.432
attention,16,16384,64,16384,3,688.419
attention,16,16384,64,16384,5,1092.54
attention,16,16384,64,16384,9,1851.41
attention,16,16384,64,32768,1,305.058
attention,16,16384,64,32768,2,559.726
attention,16,16384,64,32768,3,683.768
attention,16,16384,64,32768,5,1093.54
attention,16,16384,64,32768,9,1852.2
attention,16,16384,64,65536,1,299.659
attention,16,16384,64,65536,2,559.458
attention,16,16384,64,65536,3,684.044
attention,16,16384,64,65536,5,1094.05
attention,16,16384,64,65536,9,1854.87
attention,16,16384,64,131072,1,305.282
attention,16,16384,64,131072,2,557.923
attention,16,16384,64,131072,3,680.962
attention,16,16384,64,131072,5,1086.39
attention,16,16384,64,131072,9,1850.93
attention,16,16384,64,163830,1,299.65
attention,16,16384,64,163830,2,558.413
attention,16,16384,64,163830,3,687.299
attention,16,16384,64,163830,5,1093.69
attention,16,16384,64,163830,9,1853.81
attention,16,16384,128,16,1,2253.6
attention,16,16384,128,16,2,4704.53
attention,16,16384,128,16,3,6694.28
attention,16,16384,128,16,5,11107.3
attention,16,16384,128,16,9,20368.8
attention,16,16384,128,32,1,2236.86
attention,16,16384,128,32,2,4720.27
attention,16,16384,128,32,3,6644.04
attention,16,16384,128,32,5,11028.7
attention,16,16384,128,32,9,19840.8
attention,16,16384,128,64,1,2206.28
attention,16,16384,128,64,2,4687.5
attention,16,16384,128,64,3,6546.75
attention,16,16384,128,64,5,10863.5
attention,16,16384,128,64,9,19559.5
attention,16,16384,128,128,1,2152.66
attention,16,16384,128,128,2,4564.11
attention,16,16384,128,128,3,6356.45
attention,16,16384,128,128,5,10589.5
attention,16,16384,128,128,9,18972.9
attention,16,16384,128,256,1,2174.24
attention,16,16384,128,256,2,4291.46
attention,16,16384,128,256,3,5962.46
attention,16,16384,128,256,5,9914.88
attention,16,16384,128,256,9,18149
attention,16,16384,128,512,1,1902.77
attention,16,16384,128,512,2,3739.48
attention,16,16384,128,512,3,5172.39
attention,16,16384,128,512,5,8616.29
attention,16,16384,128,512,9,15468.9
attention,16,16384,128,1024,1,1332.46
attention,16,16384,128,1024,2,2631.91
attention,16,16384,128,1024,3,3627.37
attention,16,16384,128,1024,5,6029.9
attention,16,16384,128,1024,9,10814.6
attention,16,16384,128,2048,1,569.271
attention,16,16384,128,2048,2,849.935
attention,16,16384,128,2048,3,1259.18
attention,16,16384,128,2048,5,2033.67
attention,16,16384,128,2048,9,3637.41
attention,16,16384,128,4096,1,570.265
attention,16,16384,128,4096,2,851.408
attention,16,16384,128,4096,3,1258.73
attention,16,16384,128,4096,5,2031.49
attention,16,16384,128,4096,9,3636.09
attention,16,16384,128,8192,1,571.299
attention,16,16384,128,8192,2,854.064
attention,16,16384,128,8192,3,1260.35
attention,16,16384,128,8192,5,2031.11
attention,16,16384,128,8192,9,3635.48
attention,16,16384,128,16384,1,571.16
attention,16,16384,128,16384,2,849.573
attention,16,16384,128,16384,3,1259.39
attention,16,16384,128,16384,5,2030.93
attention,16,16384,128,16384,9,3634.25
attention,16,16384,128,32768,1,570.083
attention,16,16384,128,32768,2,844.655
attention,16,16384,128,32768,3,1258.05
attention,16,16384,128,32768,5,2035.73
attention,16,16384,128,32768,9,3634.15
attention,16,16384,128,65536,1,567.245
attention,16,16384,128,65536,2,852.207
attention,16,16384,128,65536,3,1250.66
attention,16,16384,128,65536,5,2030.51
attention,16,16384,128,65536,9,3643.35
attention,16,16384,128,131072,1,569.464
attention,16,16384,128,131072,2,845.883
attention,16,16384,128,131072,3,1258.46
attention,16,16384,128,131072,5,2028.57
attention,16,16384,128,131072,9,3629.26
attention,16,16384,128,163830,1,566.989
attention,16,16384,128,163830,2,843.876
attention,16,16384,128,163830,3,1260.33
attention,16,16384,128,163830,5,2013.47
attention,16,16384,128,163830,9,3636.39
attention,16,32768,0,0,1,138.805
attention,16,32768,1,16,1,137.355
attention,16,32768,1,16,2,191.936
attention,16,32768,1,16,3,232.791
attention,16,32768,1,16,5,335.244
attention,16,32768,1,16,9,580.055
attention,16,32768,1,32,1,137.686
attention,16,32768,1,32,2,190.689
attention,16,32768,1,32,3,231.072
attention,16,32768,1,32,5,337.249
attention,16,32768,1,32,9,577.987
attention,16,32768,1,64,1,137.826
attention,16,32768,1,64,2,188.578
attention,16,32768,1,64,3,231.522
attention,16,32768,1,64,5,333.325
attention,16,32768,1,64,9,572.387
attention,16,32768,1,128,1,137.195
attention,16,32768,1,128,2,186.369
attention,16,32768,1,128,3,229.314
attention,16,32768,1,128,5,328.812
attention,16,32768,1,128,9,561.154
attention,16,32768,1,256,1,140.331
attention,16,32768,1,256,2,185.9
attention,16,32768,1,256,3,222.657
attention,16,32768,1,256,5,315.724
attention,16,32768,1,256,9,539.234
attention,16,32768,1,512,1,149.004
attention,16,32768,1,512,2,183.446
attention,16,32768,1,512,3,216.801
attention,16,32768,1,512,5,296.471
attention,16,32768,1,512,9,494.178
attention,16,32768,1,1024,1,167.648
attention,16,32768,1,1024,2,174.347
attention,16,32768,1,1024,3,182.273
attention,16,32768,1,1024,5,243.009
attention,16,32768,1,1024,9,407.584
attention,16,32768,1,2048,1,187.863
attention,16,32768,1,2048,2,161.825
attention,16,32768,1,2048,3,163.018
attention,16,32768,1,2048,5,168.129
attention,16,32768,1,2048,9,224.139
attention,16,32768,1,4096,1,187.756
attention,16,32768,1,4096,2,161.612
attention,16,32768,1,4096,3,163.051
attention,16,32768,1,4096,5,167.948
attention,16,32768,1,4096,9,225.121
attention,16,32768,1,8192,1,188.406
attention,16,32768,1,8192,2,161.729
attention,16,32768,1,8192,3,163.541
attention,16,32768,1,8192,5,166.593
attention,16,32768,1,8192,9,224.737
attention,16,32768,1,16384,1,187.926
attention,16,32768,1,16384,2,161.9
attention,16,32768,1,16384,3,163.702
attention,16,32768,1,16384,5,166.646
attention,16,32768,1,16384,9,224.608
attention,16,32768,1,32768,1,188.566
attention,16,32768,1,32768,2,161.676
attention,16,32768,1,32768,3,164.32
attention,16,32768,1,32768,5,166.444
attention,16,32768,1,32768,9,225.142
attention,16,32768,1,65536,1,188.576
attention,16,32768,1,65536,2,162.305
attention,16,32768,1,65536,3,163.979
attention,16,32768,1,65536,5,172.608
attention,16,32768,1,65536,9,226.474
attention,16,32768,1,131072,1,189.75
attention,16,32768,1,131072,2,166.315
attention,16,32768,1,131072,3,164.992
attention,16,32768,1,131072,5,181.569
attention,16,32768,1,131072,9,226.667
attention,16,32768,1,163830,1,189.484
attention,16,32768,1,163830,2,162.912
attention,16,32768,1,163830,3,165.323
attention,16,32768,1,163830,5,175.265
attention,16,32768,1,163830,9,227.531
attention,16,32768,2,16,1,188.128
attention,16,32768,2,16,2,308.194
attention,16,32768,2,16,3,391.053
attention,16,32768,2,16,5,598.797
attention,16,32768,2,16,9,1101.36
attention,16,32768,2,32,1,188.587
attention,16,32768,2,32,2,307.042
attention,16,32768,2,32,3,387.435
attention,16,32768,2,32,5,595.811
attention,16,32768,2,32,9,1093.16
attention,16,32768,2,64,1,189.643
attention,16,32768,2,64,2,304.641
attention,16,32768,2,64,3,385.664
attention,16,32768,2,64,5,590.212
attention,16,32768,2,64,9,1079.77
attention,16,32768,2,128,1,185.323
attention,16,32768,2,128,2,300.29
attention,16,32768,2,128,3,381.037
attention,16,32768,2,128,5,576.259
attention,16,32768,2,128,9,1053.15
attention,16,32768,2,256,1,185.483
attention,16,32768,2,256,2,291.009
attention,16,32768,2,256,3,367.371
attention,16,32768,2,256,5,554.146
attention,16,32768,2,256,9,1001.09
attention,16,32768,2,512,1,181.43
attention,16,32768,2,512,2,271.105
attention,16,32768,2,512,3,347.244
attention,16,32768,2,512,5,507.874
attention,16,32768,2,512,9,892.888
attention,16,32768,2,1024,1,174.282
attention,16,32768,2,1024,2,231.574
attention,16,32768,2,1024,3,286.039
attention,16,32768,2,1024,5,392.088
attention,16,32768,2,1024,9,675.256
attention,16,32768,2,2048,1,186.689
attention,16,32768,2,2048,2,164.204
attention,16,32768,2,2048,3,173.568
attention,16,32768,2,2048,5,226.038
attention,16,32768,2,2048,9,281.399
attention,16,32768,2,4096,1,186.945
attention,16,32768,2,4096,2,164.439
attention,16,32768,2,4096,3,175.436
attention,16,32768,2,4096,5,226.625
attention,16,32768,2,4096,9,282.593
attention,16,32768,2,8192,1,186.753
attention,16,32768,2,8192,2,164.449
attention,16,32768,2,8192,3,173.686
attention,16,32768,2,8192,5,226.359
attention,16,32768,2,8192,9,280.129
attention,16,32768,2,16384,1,186.709
attention,16,32768,2,16384,2,164.706
attention,16,32768,2,16384,3,177.505
attention,16,32768,2,16384,5,226.337
attention,16,32768,2,16384,9,279.095
attention,16,32768,2,32768,1,187.137
attention,16,32768,2,32768,2,164.951
attention,16,32768,2,32768,3,177.153
attention,16,32768,2,32768,5,227.415
attention,16,32768,2,32768,9,280.022
attention,16,32768,2,65536,1,187.969
attention,16,32768,2,65536,2,165.27
attention,16,32768,2,65536,3,184.001
attention,16,32768,2,65536,5,227.745
attention,16,32768,2,65536,9,283.383
attention,16,32768,2,131072,1,189.271
attention,16,32768,2,131072,2,169.292
attention,16,32768,2,131072,3,179.691
attention,16,32768,2,131072,5,230.891
attention,16,32768,2,131072,9,291.073
attention,16,32768,2,163830,1,189.783
attention,16,32768,2,163830,2,167.649
attention,16,32768,2,163830,3,188.065
attention,16,32768,2,163830,5,231.489
attention,16,32768,2,163830,9,285.174
attention,16,32768,4,16,1,307.757
attention,16,32768,4,16,2,526.563
attention,16,32768,4,16,3,710.594
attention,16,32768,4,16,5,1125.85
attention,16,32768,4,16,9,2126.92
attention,16,32768,4,32,1,304.224
attention,16,32768,4,32,2,523.363
attention,16,32768,4,32,3,703.235
attention,16,32768,4,32,5,1117.79
attention,16,32768,4,32,9,2118.43
attention,16,32768,4,64,1,298.454
attention,16,32768,4,64,2,518.765
attention,16,32768,4,64,3,696.365
attention,16,32768,4,64,5,1104.19
attention,16,32768,4,64,9,2089.28
attention,16,32768,4,128,1,294.796
attention,16,32768,4,128,2,508.984
attention,16,32768,4,128,3,681.347
attention,16,32768,4,128,5,1078.35
attention,16,32768,4,128,9,2025.15
attention,16,32768,4,256,1,288.044
attention,16,32768,4,256,2,487.309
attention,16,32768,4,256,3,646.99
attention,16,32768,4,256,5,1022.36
attention,16,32768,4,256,9,1904.45
attention,16,32768,4,512,1,268.184
attention,16,32768,4,512,2,450.35
attention,16,32768,4,512,3,585.923
attention,16,32768,4,512,5,909.475
attention,16,32768,4,512,9,1671.56
attention,16,32768,4,1024,1,230.317
attention,16,32768,4,1024,2,372.462
attention,16,32768,4,1024,3,445.463
attention,16,32768,4,1024,5,689.604
attention,16,32768,4,1024,9,1203.97
attention,16,32768,4,2048,1,187.659
attention,16,32768,4,2048,2,223.468
attention,16,32768,4,2048,3,229.186
attention,16,32768,4,2048,5,284.194
attention,16,32768,4,2048,9,399.436
attention,16,32768,4,4096,1,188.906
attention,16,32768,4,4096,2,223.649
attention,16,32768,4,4096,3,229.686
attention,16,32768,4,4096,5,286.434
attention,16,32768,4,4096,9,399.65
attention,16,32768,4,8192,1,189.292
attention,16,32768,4,8192,2,223.853
attention,16,32768,4,8192,3,230.059
attention,16,32768,4,8192,5,284.002
attention,16,32768,4,8192,9,399.193
attention,16,32768,4,16384,1,189.687
attention,16,32768,4,16384,2,224.885
attention,16,32768,4,16384,3,229.548
attention,16,32768,4,16384,5,284.694
attention,16,32768,4,16384,9,398.562
attention,16,32768,4,32768,1,189.931
attention,16,32768,4,32768,2,224.504
attention,16,32768,4,32768,3,229.867
attention,16,32768,4,32768,5,282.327
attention,16,32768,4,32768,9,400.439
attention,16,32768,4,65536,1,190.988
attention,16,32768,4,65536,2,226.764
attention,16,32768,4,65536,3,231.745
attention,16,32768,4,65536,5,284.225
attention,16,32768,4,65536,9,402.583
attention,16,32768,4,131072,1,193.942
attention,16,32768,4,131072,2,228.663
attention,16,32768,4,131072,3,236.225
attention,16,32768,4,131072,5,288.417
attention,16,32768,4,131072,9,405.612
attention,16,32768,4,163830,1,195.074
attention,16,32768,4,163830,2,229.121
attention,16,32768,4,163830,3,234.284
attention,16,32768,4,163830,5,288.993
attention,16,32768,4,163830,9,403.906
attention,16,32768,8,16,1,527.191
attention,16,32768,8,16,2,983.387
attention,16,32768,8,16,3,1378.92
attention,16,32768,8,16,5,2185
attention,16,32768,8,16,9,1380.94
attention,16,32768,8,32,1,523.32
attention,16,32768,8,32,2,975.057
attention,16,32768,8,32,3,1367.01
attention,16,32768,8,32,5,2168.59
attention,16,32768,8,32,9,1371.62
attention,16,32768,8,64,1,518.339
attention,16,32768,8,64,2,963.344
attention,16,32768,8,64,3,1347.77
attention,16,32768,8,64,5,2141.87
attention,16,32768,8,64,9,1354.62
attention,16,32768,8,128,1,507.427
attention,16,32768,8,128,2,939.302
attention,16,32768,8,128,3,1310.39
attention,16,32768,8,128,5,2080.24
attention,16,32768,8,128,9,1327.09
attention,16,32768,8,256,1,485.752
attention,16,32768,8,256,2,890.692
attention,16,32768,8,256,3,1235.81
attention,16,32768,8,256,5,1958.24
attention,16,32768,8,256,9,1251.51
attention,16,32768,8,512,1,448.675
attention,16,32768,8,512,2,797.54
attention,16,32768,8,512,3,1088.86
attention,16,32768,8,512,5,1728.24
attention,16,32768,8,512,9,1103.21
attention,16,32768,8,1024,1,374.487
attention,16,32768,8,1024,2,608.644
attention,16,32768,8,1024,3,803.662
attention,16,32768,8,1024,5,1235.09
attention,16,32768,8,1024,9,806.106
attention,16,32768,8,2048,1,223.158
attention,16,32768,8,2048,2,238.71
attention,16,32768,8,2048,3,294.668
attention,16,32768,8,2048,5,404.715
attention,16,32768,8,2048,9,297.697
attention,16,32768,8,4096,1,223.809
attention,16,32768,8,4096,2,239.35
attention,16,32768,8,4096,3,296.523
attention,16,32768,8,4096,5,406.498
attention,16,32768,8,4096,9,298.476
attention,16,32768,8,8192,1,224.652
attention,16,32768,8,8192,2,240.481
attention,16,32768,8,8192,3,295.457
attention,16,32768,8,8192,5,406.221
attention,16,32768,8,8192,9,298.317
attention,16,32768,8,16384,1,225.314
attention,16,32768,8,16384,2,241.004
attention,16,32768,8,16384,3,296.812
attention,16,32768,8,16384,5,406.082
attention,16,32768,8,16384,9,300.151
attention,16,32768,8,32768,1,226.839
attention,16,32768,8,32768,2,243.66
attention,16,32768,8,32768,3,296.748
attention,16,32768,8,32768,5,405.538
attention,16,32768,8,32768,9,303.296
attention,16,32768,8,65536,1,228.705
attention,16,32768,8,65536,2,244.395
attention,16,32768,8,65536,3,299.489
attention,16,32768,8,65536,5,407.138
attention,16,32768,8,65536,9,307.585
attention,16,32768,8,131072,1,231.339
attention,16,32768,8,131072,2,248.247
attention,16,32768,8,131072,3,304.183
attention,16,32768,8,131072,5,405.784
attention,16,32768,8,131072,9,301.836
attention,16,32768,8,163830,1,228.204
attention,16,32768,8,163830,2,244.289
attention,16,32768,8,163830,3,303.052
attention,16,32768,8,163830,5,402.925
attention,16,32768,8,163830,9,298.711
attention,16,32768,16,16,1,992.111
attention,16,32768,16,16,2,1908.96
attention,16,32768,16,16,3,2673.55
attention,16,32768,16,16,5,1421.25
attention,16,32768,16,16,9,2726.52
attention,16,32768,16,32,1,977.882
attention,16,32768,16,32,2,1890.88
attention,16,32768,16,32,3,2654.21
attention,16,32768,16,32,5,1411.24
attention,16,32768,16,32,9,2705.74
attention,16,32768,16,64,1,967.077
attention,16,32768,16,64,2,1869.83
attention,16,32768,16,64,3,2615.03
attention,16,32768,16,64,5,1392.75
attention,16,32768,16,64,9,2481.97
attention,16,32768,16,128,1,944.26
attention,16,32768,16,128,2,1805.65
attention,16,32768,16,128,3,2533.39
attention,16,32768,16,128,5,1363.92
attention,16,32768,16,128,9,2421.56
attention,16,32768,16,256,1,895.279
attention,16,32768,16,256,2,1703.6
attention,16,32768,16,256,3,2374.2
attention,16,32768,16,256,5,1286.99
attention,16,32768,16,256,9,2279.37
attention,16,32768,16,512,1,797.507
attention,16,32768,16,512,2,1496.97
attention,16,32768,16,512,3,2069.76
attention,16,32768,16,512,5,1133.63
attention,16,32768,16,512,9,1999.72
attention,16,32768,16,1024,1,610.018
attention,16,32768,16,1024,2,1085.96
attention,16,32768,16,1024,3,1452.73
attention,16,32768,16,1024,5,826.883
attention,16,32768,16,1024,9,1414.32
attention,16,32768,16,2048,1,253.708
attention,16,32768,16,2048,2,394.189
attention,16,32768,16,2048,3,418.616
attention,16,32768,16,2048,5,411.906
attention,16,32768,16,2048,9,553.922
attention,16,32768,16,4096,1,255.148
attention,16,32768,16,4096,2,394.903
attention,16,32768,16,4096,3,420.557
attention,16,32768,16,4096,5,413.601
attention,16,32768,16,4096,9,554.594
attention,16,32768,16,8192,1,256.301
attention,16,32768,16,8192,2,395.191
attention,16,32768,16,8192,3,421.272
attention,16,32768,16,8192,5,414.54
attention,16,32768,16,8192,9,556.738
attention,16,32768,16,16384,1,256.855
attention,16,32768,16,16384,2,396.002
attention,16,32768,16,16384,3,423.736
attention,16,32768,16,16384,5,416.738
attention,16,32768,16,16384,9,561.625
attention,16,32768,16,32768,1,260.289
attention,16,32768,16,32768,2,399.34
attention,16,32768,16,32768,3,426.283
attention,16,32768,16,32768,5,419.106
attention,16,32768,16,32768,9,563.022
attention,16,32768,16,65536,1,263.041
attention,16,32768,16,65536,2,399.203
attention,16,32768,16,65536,3,422.988
attention,16,32768,16,65536,5,416.386
attention,16,32768,16,65536,9,561.379
attention,16,32768,16,131072,1,254.231
attention,16,32768,16,131072,2,393.666
attention,16,32768,16,131072,3,425.591
attention,16,32768,16,131072,5,418.039
attention,16,32768,16,131072,9,559.126
attention,16,32768,16,163830,1,253.643
attention,16,32768,16,163830,2,393.325
attention,16,32768,16,163830,3,432.172
attention,16,32768,16,163830,5,416.333
attention,16,32768,16,163830,9,556.482
attention,16,32768,32,16,1,1926.97
attention,16,32768,32,16,2,1239.47
attention,16,32768,32,16,3,1735.08
attention,16,32768,32,16,5,2798.2
attention,16,32768,32,16,9,4989.7
attention,16,32768,32,32,1,1900.71
attention,16,32768,32,32,2,1231.79
attention,16,32768,32,32,3,1721.78
attention,16,32768,32,32,5,2777.44
attention,16,32768,32,32,9,4956.51
attention,16,32768,32,64,1,1880.35
attention,16,32768,32,64,2,1215.86
attention,16,32768,32,64,3,1701.37
attention,16,32768,32,64,5,2737.18
attention,16,32768,32,64,9,5255.51
attention,16,32768,32,128,1,1821.47
attention,16,32768,32,128,2,1193.71
attention,16,32768,32,128,3,1662.43
attention,16,32768,32,128,5,2667.9
attention,16,32768,32,128,9,4756.64
attention,16,32768,32,256,1,1716.28
attention,16,32768,32,256,2,1125.05
attention,16,32768,32,256,3,1564.53
attention,16,32768,32,256,5,2519.41
attention,16,32768,32,256,9,4462.41
attention,16,32768,32,512,1,1505.26
attention,16,32768,32,512,2,992.421
attention,16,32768,32,512,3,1370.13
attention,16,32768,32,512,5,2202.62
attention,16,32768,32,512,9,3895.22
attention,16,32768,32,1024,1,1090.64
attention,16,32768,32,1024,2,730.254
attention,16,32768,32,1024,3,981.914
attention,16,32768,32,1024,5,1577.33
attention,16,32768,32,1024,9,2930.41
attention,16,32768,32,2048,1,397.304
attention,16,32768,32,2048,2,296.663
attention,16,32768,32,2048,3,417.9
attention,16,32768,32,2048,5,562.04
attention,16,32768,32,2048,9,955.791
attention,16,32768,32,4096,1,397.751
attention,16,32768,32,4096,2,296.726
attention,16,32768,32,4096,3,418.283
attention,16,32768,32,4096,5,564.152
attention,16,32768,32,4096,9,958.329
attention,16,32768,32,8192,1,397.314
attention,16,32768,32,8192,2,299.457
attention,16,32768,32,8192,3,420.652
attention,16,32768,32,8192,5,566.84
attention,16,32768,32,8192,9,963.78
attention,16,32768,32,16384,1,400.364
attention,16,32768,32,16384,2,303.064
attention,16,32768,32,16384,3,423.873
attention,16,32768,32,16384,5,569.603
attention,16,32768,32,16384,9,964.164
attention,16,32768,32,32768,1,399.458
attention,16,32768,32,32768,2,301.229
attention,16,32768,32,32768,3,421.239
attention,16,32768,32,32768,5,565.956
attention,16,32768,32,32768,9,963.63
attention,16,32768,32,65536,1,395.052
attention,16,32768,32,65536,2,300.759
attention,16,32768,32,65536,3,422.796
attention,16,32768,32,65536,5,565.453
attention,16,32768,32,65536,9,960.59
attention,16,32768,32,131072,1,399.276
attention,16,32768,32,131072,2,296.353
attention,16,32768,32,131072,3,419.096
attention,16,32768,32,131072,5,565.666
attention,16,32768,32,131072,9,963.717
attention,16,32768,32,163830,1,394.486
attention,16,32768,32,163830,2,295.597
attention,16,32768,32,163830,3,423.66
attention,16,32768,32,163830,5,563.148
attention,16,32768,32,163830,9,956.761
attention,16,32768,64,16,1,1241.19
attention,16,32768,64,16,2,2419.9
attention,16,32768,64,16,3,3349.37
attention,16,32768,64,16,5,5540.66
attention,16,32768,64,16,9,9974.84
attention,16,32768,64,32,1,1229.99
attention,16,32768,64,32,2,2402.09
attention,16,32768,64,32,3,3324.23
attention,16,32768,64,32,5,5499.89
attention,16,32768,64,32,9,10382.7
attention,16,32768,64,64,1,1214.58
attention,16,32768,64,64,2,2369.33
attention,16,32768,64,64,3,3278.3
attention,16,32768,64,64,5,5421.09
attention,16,32768,64,64,9,10295.1
attention,16,32768,64,128,1,1195.83
attention,16,32768,64,128,2,2310.79
attention,16,32768,64,128,3,3202.09
attention,16,32768,64,128,5,5269.55
attention,16,32768,64,128,9,10199.4
attention,16,32768,64,256,1,1128.11
attention,16,32768,64,256,2,2174.53
attention,16,32768,64,256,3,3010.8
attention,16,32768,64,256,5,4949.49
attention,16,32768,64,256,9,8904.09
attention,16,32768,64,512,1,993.188
attention,16,32768,64,512,2,1903.27
attention,16,32768,64,512,3,2635.63
attention,16,32768,64,512,5,4309.32
attention,16,32768,64,512,9,8288.53
attention,16,32768,64,1024,1,730.936
attention,16,32768,64,1024,2,1360.42
attention,16,32768,64,1024,3,1848.72
attention,16,32768,64,1024,5,3035.86
attention,16,32768,64,1024,9,5413.83
attention,16,32768,64,2048,1,303.277
attention,16,32768,64,2048,2,555.684
attention,16,32768,64,2048,3,682.264
attention,16,32768,64,2048,5,1090.14
attention,16,32768,64,2048,9,1851.22
attention,16,32768,64,4096,1,302.689
attention,16,32768,64,4096,2,559.117
attention,16,32768,64,4096,3,685.88
attention,16,32768,64,4096,5,1092.8
attention,16,32768,64,4096,9,1849.03
attention,16,32768,64,8192,1,308.141
attention,16,32768,64,8192,2,562.19
attention,16,32768,64,8192,3,687.096
attention,16,32768,64,8192,5,1094.93
attention,16,32768,64,8192,9,1850.82
attention,16,32768,64,16384,1,306.402
attention,16,32768,64,16384,2,559.577
attention,16,32768,64,16384,3,687.789
attention,16,32768,64,16384,5,1093.44
attention,16,32768,64,16384,9,1853.04
attention,16,32768,64,32768,1,305.292
attention,16,32768,64,32768,2,561.464
attention,16,32768,64,32768,3,682.915
attention,16,32768,64,32768,5,1093.37
attention,16,32768,64,32768,9,1852.21
attention,16,32768,64,65536,1,300.47
attention,16,32768,64,65536,2,560.898
attention,16,32768,64,65536,3,682.477
attention,16,32768,64,65536,5,1093.17
attention,16,32768,64,65536,9,1851.49
attention,16,32768,64,131072,1,306.583
attention,16,32768,64,131072,2,560.206
attention,16,32768,64,131072,3,680.268
attention,16,32768,64,131072,5,1085.88
attention,16,32768,64,131072,9,1850.73
attention,16,32768,64,163830,1,299.713
attention,16,32768,64,163830,2,559.63
attention,16,32768,64,163830,3,687.876
attention,16,32768,64,163830,5,1093.44
attention,16,32768,64,163830,9,1852.07
attention,16,32768,128,16,1,2253.92
attention,16,32768,128,16,2,4797.16
attention,16,32768,128,16,3,6694.51
attention,16,32768,128,16,5,11111.6
attention,16,32768,128,16,9,19985.6
attention,16,32768,128,32,1,2237.48
attention,16,32768,128,32,2,4650.59
attention,16,32768,128,32,3,6645.61
attention,16,32768,128,32,5,11031.6
attention,16,32768,128,32,9,19839.8
attention,16,32768,128,64,1,2206.46
attention,16,32768,128,64,2,4476.92
attention,16,32768,128,64,3,6550.26
attention,16,32768,128,64,5,10866.9
attention,16,32768,128,64,9,19568.6
attention,16,32768,128,128,1,2152.64
attention,16,32768,128,128,2,4391.06
attention,16,32768,128,128,3,6358.52
attention,16,32768,128,128,5,10563.6
attention,16,32768,128,128,9,18974.3
attention,16,32768,128,256,1,2173.57
attention,16,32768,128,256,2,4295.38
attention,16,32768,128,256,3,5964.3
attention,16,32768,128,256,5,9915.68
attention,16,32768,128,256,9,17805.4
attention,16,32768,128,512,1,1903.43
attention,16,32768,128,512,2,3735.28
attention,16,32768,128,512,3,5174.96
attention,16,32768,128,512,5,8615.14
attention,16,32768,128,512,9,15470.3
attention,16,32768,128,1024,1,1275.12
attention,16,32768,128,1024,2,2637.94
attention,16,32768,128,1024,3,3626.66
attention,16,32768,128,1024,5,6025.42
attention,16,32768,128,1024,9,10804.7
attention,16,32768,128,2048,1,565.806
attention,16,32768,128,2048,2,851.481
attention,16,32768,128,2048,3,1260.65
attention,16,32768,128,2048,5,2030.59
attention,16,32768,128,2048,9,3640.06
attention,16,32768,128,4096,1,570.594
attention,16,32768,128,4096,2,851.407
attention,16,32768,128,4096,3,1257.91
attention,16,32768,128,4096,5,2031.27
attention,16,32768,128,4096,9,3640.29
attention,16,32768,128,8192,1,571.417
attention,16,32768,128,8192,2,854.82
attention,16,32768,128,8192,3,1260.28
attention,16,32768,128,8192,5,2028.86
attention,16,32768,128,8192,9,3638.2
attention,16,32768,128,16384,1,571.639
attention,16,32768,128,16384,2,850.608
attention,16,32768,128,16384,3,1259.66
attention,16,32768,128,16384,5,2030.81
attention,16,32768,128,16384,9,3634.19
attention,16,32768,128,32768,1,569.538
attention,16,32768,128,32768,2,843.492
attention,16,32768,128,32768,3,1258.09
attention,16,32768,128,32768,5,2029.44
attention,16,32768,128,32768,9,3638.73
attention,16,32768,128,65536,1,566.478
attention,16,32768,128,65536,2,851.343
attention,16,32768,128,65536,3,1250.35
attention,16,32768,128,65536,5,2030.51
attention,16,32768,128,65536,9,3634.19
