layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,0,0.0,128,81,1,26.571
attention,0,0.0,128,122,1,32.9393
attention,0,0.0,128,182,1,45.664
attention,0,0.0,128,273,1,63.8827
attention,0,0.0,128,410,1,91.392
attention,0,0.0,128,615,1,132.682
attention,0,0.0,128,923,1,186.667
attention,0,0.0,128,1384,1,265.73
attention,0,0.0,128,2076,1,389.409
attention,0,0.0,128,3114,1,565.667
attention,0,0.0,128,4671,1,834.008
attention,0,0.0,128,7006,1,1235.57
attention,0,0.0,128,10509,1,1835.12
attention,0,0.0,128,15764,1,2735.58
attention,0,0.0,128,16384,1,2849.64
attention,0,0.0,256,16,1,24.2453
attention,0,0.0,256,24,1,25.3333
attention,0,0.0,256,36,1,28.2457
attention,0,0.0,256,54,1,33.3437
attention,0,0.0,256,81,1,45.237
attention,0,0.0,256,122,1,63.8413
attention,0,0.0,256,182,1,92.075
attention,0,0.0,256,273,1,131.5
attention,0,0.0,256,410,1,182.368
attention,0,0.0,256,615,1,253.762
attention,0,0.0,256,923,1,360.066
attention,0,0.0,256,1384,1,520.653
attention,0,0.0,256,2076,1,754.446
attention,0,0.0,256,3114,1,1113.05
attention,0,0.0,256,4671,1,1643.36
attention,0,0.0,256,7006,1,2441.56
attention,0,0.0,256,10509,1,3645.76
attention,0,0.0,256,15764,1,5449.78
attention,0,0.0,256,16384,1,5661.06
attention,16,16.0,0,0,1,8.64033
attention,16,16.0,1,16,1,8.58667
attention,16,16.0,1,24,1,8.363
attention,16,16.0,1,36,1,8.34133
attention,16,16.0,1,54,1,8.34133
attention,16,16.0,1,81,1,8.50133
attention,16,16.0,1,122,1,8.56533
attention,16,16.0,1,182,1,10.3673
attention,16,16.0,1,273,1,12.832
attention,16,16.0,1,410,1,15.3173
attention,16,16.0,1,615,1,18.1547
attention,16,16.0,1,923,1,25.6643
attention,16,16.0,1,1384,1,33.8773
attention,16,16.0,1,2076,1,49.216
