instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,4,meta-llama/Llama-3.1-70B,27,55,587870262,1299569587,711699325,60064166,137677935,21260051,"[23666455, 21257938, 21257938, 21257938, 21257938, 21257938, 21257938, 21257938, 21361325, 21361325, 21361325, 21361325, 21361325, 21361325, 21361325, 20875186, 20875186, 20875186, 20875186, 20875186, 20875186, 21128163, 21128163, 21128163, 21128163, 21128163, 21128163]"
0,14,meta-llama/Llama-3.1-70B,4,28,1601985365,2342570207,740584842,32545055,221618630,22563748,"[25892102, 21487136, 21487136, 21487136, 22121057, 22121057, 22121057, 22121057, 22271246, 22271246, 22271246, 22664597, 22664597, 22664597, 22732959, 22732959, 22732959, 22732959, 22865586, 22865586, 22865586, 22865586, 22926765]"
0,35,meta-llama/Llama-3.1-70B,17,22,3336021694,3512930421,176908727,17631,76620260,25072116,"[28291476, 23998997, 23998997, 23998997]"
0,31,meta-llama/Llama-3.1-70B,1998,2048,2529630331,4049673243,1520042912,114539473,329099638,24304964,"[38948902, 23496595, 23496595, 23587732, 23587732, 23587732, 23587732, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23676754, 23676754, 23676754, 23676754, 23676754, 23676754, 23998997, 23998997, 23998997, 23998997, 24093280, 24094560, 24094560, 24094560, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24655201, 24655201, 24657121, 24657121]"
0,43,meta-llama/Llama-3.1-70B,469,470,3880823975,4098989921,218165946,66289808,179431682,0,[38734264]
0,23,meta-llama/Llama-3.1-70B,21,134,2013730478,4823687233,2809956755,45663428,122529301,23994887,"[23722442, 22732959, 22732959, 22732959, 22865586, 22865586, 22865586, 22865586, 22926765, 22865586, 22865586, 22865586, 22865586, 22865586, 22926045, 22926045, 22926045, 22926045, 22926045, 23195580, 23195580, 23195580, 23195580, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23496595, 23496595, 23496595, 23587732, 23587732, 23587732, 23587732, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23676754, 23676754, 23676754, 23676754, 23676754, 23676754, 23998997, 23998997, 23998997, 23998997, 24093280, 24094560, 24094560, 24094560, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24655201, 24655201, 24657121, 24657121, 24592202, 24724476, 24655201, 24655201, 24655201, 24655201, 24655201, 24831919, 24831919, 24831919, 25048614, 25048614, 25048614, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958]"
0,3,meta-llama/Llama-3.1-70B,26,209,570907775,4848846191,4277938416,4257,77026653,23081932,"[38424454, 20798916, 20798916, 21257938, 21257938, 21257938, 21257938, 21257938, 21257938, 21257938, 21257938, 21361325, 21361325, 21361325, 21361325, 21361325, 21361325, 21361325, 20875186, 20875186, 20875186, 20875186, 20875186, 20875186, 21128163, 21128163, 21128163, 21128163, 21128163, 21128163, 21015156, 21015156, 21015156, 21015156, 21015156, 21015156, 21015156, 21015156, 21128163, 21128163, 21128163, 21128163, 21128163, 21128163, 21128163, 21128163, 21254758, 21254758, 21254758, 21254758, 21254758, 21254758, 21254758, 21254758, 21254758, 21487136, 21487136, 21487136, 21487136, 22121057, 22121057, 22121057, 22121057, 22271246, 22271246, 22271246, 22664597, 22664597, 22664597, 22732959, 22732959, 22732959, 22732959, 22865586, 22865586, 22865586, 22865586, 22926765, 22865586, 22865586, 22865586, 22865586, 22865586, 22926045, 22926045, 22926045, 22926045, 22926045, 23195580, 23195580, 23195580, 23195580, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23496595, 23496595, 23496595, 23587732, 23587732, 23587732, 23587732, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23676754, 23676754, 23676754, 23676754, 23676754, 23676754, 23998997, 23998997, 23998997, 23998997, 24093280, 24094560, 24094560, 24094560, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24655201, 24655201, 24657121, 24657121, 24592202, 24724476, 24655201, 24655201, 24655201, 24655201, 24655201, 24831919, 24831919, 24831919, 25048614, 25048614, 25048614, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958]"
0,44,meta-llama/Llama-3.1-70B,165,216,3910769752,5325714409,1414944657,36344031,149485905,25309175,"[38734264, 24655201, 24655201, 24655201, 24655201, 24655201, 24831919, 24831919, 24831919, 25048614, 25048614, 25048614, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238]"
0,28,meta-llama/Llama-3.1-70B,20,153,2412644520,5806910153,3394265633,29365741,146967631,24600742,"[35111791, 23195580, 23195580, 23195580, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23319066, 23496595, 23496595, 23496595, 23587732, 23587732, 23587732, 23587732, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23585092, 23676754, 23676754, 23676754, 23676754, 23676754, 23676754, 23998997, 23998997, 23998997, 23998997, 24093280, 24094560, 24094560, 24094560, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24363164, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24655201, 24655201, 24657121, 24657121, 24592202, 24724476, 24655201, 24655201, 24655201, 24655201, 24655201, 24831919, 24831919, 24831919, 25048614, 25048614, 25048614, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25325410, 25325410, 25325410, 25879011, 25879011]"
0,39,meta-llama/Llama-3.1-70B,121,208,3555912370,5936252418,2380340048,35492569,213357426,25197472,"[35036743, 24457010, 24457010, 24457010, 24457010, 24457010, 24457010, 24655201, 24655201, 24657121, 24657121, 24592202, 24724476, 24655201, 24655201, 24655201, 24655201, 24655201, 24831919, 24831919, 24831919, 25048614, 25048614, 25048614, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25158958, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25068830, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25162238, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25281254, 25325410, 25325410, 25325410, 25879011, 25879011, 25826221, 25879011, 25879011, 25879011, 25879011]"
