2025/12/11 21:08:19.444, 0, 0, 33.38
2025/12/11 21:08:19.646, 0, 0, 33.38
2025/12/11 21:08:19.847, 0, 0, 33.38
2025/12/11 21:08:20.047, 0, 0, 32.74
2025/12/11 21:08:20.247, 0, 0, 32.74
2025/12/11 21:08:20.447, 0, 0, 32.74
2025/12/11 21:08:20.647, 0, 0, 32.74
2025/12/11 21:08:20.848, 0, 0, 32.74
2025/12/11 21:08:21.048, 0, 0, 32.73
2025/12/11 21:08:21.248, 0, 0, 32.73
2025/12/11 21:08:21.448, 0, 0, 32.73
2025/12/11 21:08:21.648, 0, 0, 32.73
2025/12/11 21:08:21.849, 0, 0, 32.73
2025/12/11 21:08:22.049, 0, 0, 32.75
2025/12/11 21:08:22.249, 0, 0, 32.75
2025/12/11 21:08:22.450, 0, 0, 32.75
2025/12/11 21:08:22.650, 0, 0, 32.75
2025/12/11 21:08:22.850, 0, 0, 32.75
2025/12/11 21:08:23.050, 0, 0, 32.76
2025/12/11 21:08:23.251, 0, 0, 32.76
2025/12/11 21:08:23.451, 0, 0, 32.76
2025/12/11 21:08:23.651, 0, 0, 32.76
2025/12/11 21:08:23.851, 0, 0, 32.76
2025/12/11 21:08:24.051, 0, 0, 32.78
2025/12/11 21:08:24.252, 0, 0, 32.78
2025/12/11 21:08:24.452, 0, 0, 32.78
2025/12/11 21:08:24.652, 0, 0, 32.78
2025/12/11 21:08:24.852, 0, 0, 32.78
2025/12/11 21:08:25.053, 0, 0, 32.90
2025/12/11 21:08:25.253, 0, 0, 32.90
2025/12/11 21:08:25.453, 0, 0, 32.90
2025/12/11 21:08:25.653, 0, 0, 32.90
2025/12/11 21:08:25.853, 0, 0, 32.90
2025/12/11 21:08:26.054, 0, 0, 32.91
2025/12/11 21:08:26.254, 0, 0, 32.91
2025/12/11 21:08:26.454, 0, 0, 32.91
2025/12/11 21:08:26.654, 0, 0, 32.91
2025/12/11 21:08:26.854, 0, 0, 32.91
2025/12/11 21:08:27.055, 0, 0, 32.92
2025/12/11 21:08:27.255, 0, 0, 32.92
2025/12/11 21:08:27.455, 0, 0, 32.92
2025/12/11 21:08:27.655, 0, 0, 32.92
2025/12/11 21:08:27.856, 0, 0, 32.92
2025/12/11 21:08:28.056, 0, 0, 32.90
2025/12/11 21:08:28.256, 0, 0, 32.90
2025/12/11 21:08:28.456, 0, 0, 40.44
2025/12/11 21:08:28.657, 0, 0, 40.44
2025/12/11 21:08:28.857, 0, 0, 40.44
2025/12/11 21:08:29.057, 0, 95, 99.38
2025/12/11 21:08:29.257, 0, 95, 99.38
2025/12/11 21:08:29.457, 0, 95, 276.73
2025/12/11 21:08:29.658, 0, 95, 276.73
2025/12/11 21:08:29.858, 0, 95, 276.73
2025/12/11 21:08:30.058, 0, 96, 298.84
2025/12/11 21:08:30.258, 0, 96, 298.84
2025/12/11 21:08:30.458, 0, 96, 298.97
2025/12/11 21:08:30.659, 0, 96, 298.97
2025/12/11 21:08:30.859, 0, 96, 298.97
2025/12/11 21:08:31.059, 0, 96, 298.62
2025/12/11 21:08:31.259, 0, 96, 298.62
2025/12/11 21:08:31.460, 0, 96, 298.72
2025/12/11 21:08:31.660, 0, 96, 298.72
2025/12/11 21:08:31.860, 0, 96, 298.72
2025/12/11 21:08:32.060, 0, 95, 298.59
2025/12/11 21:08:32.260, 0, 95, 298.59
2025/12/11 21:08:32.461, 0, 95, 299.05
2025/12/11 21:08:32.661, 0, 95, 299.05
2025/12/11 21:08:32.861, 0, 95, 299.05
2025/12/11 21:08:33.061, 0, 96, 299.06
2025/12/11 21:08:33.261, 0, 96, 299.06
2025/12/11 21:08:33.462, 0, 96, 298.85
2025/12/11 21:08:33.662, 0, 96, 298.85
2025/12/11 21:08:33.862, 0, 96, 298.85
2025/12/11 21:08:34.062, 0, 96, 298.81
2025/12/11 21:08:34.263, 0, 96, 298.81
2025/12/11 21:08:34.463, 0, 96, 299.02
2025/12/11 21:08:34.663, 0, 96, 299.02
2025/12/11 21:08:34.863, 0, 96, 299.02
2025/12/11 21:08:35.063, 0, 96, 297.61
2025/12/11 21:08:35.264, 0, 96, 297.61
2025/12/11 21:08:35.464, 0, 96, 298.89
2025/12/11 21:08:35.664, 0, 96, 298.89
2025/12/11 21:08:35.864, 0, 96, 298.89
2025/12/11 21:08:36.064, 0, 96, 299.29
2025/12/11 21:08:36.265, 0, 96, 299.29
2025/12/11 21:08:36.465, 0, 96, 299.20
2025/12/11 21:08:36.665, 0, 96, 299.20
2025/12/11 21:08:36.865, 0, 96, 299.20
2025/12/11 21:08:37.065, 0, 96, 299.01
2025/12/11 21:08:37.266, 0, 96, 299.01
2025/12/11 21:08:37.466, 0, 96, 298.39
2025/12/11 21:08:37.666, 0, 96, 298.39
2025/12/11 21:08:37.866, 0, 96, 298.39
2025/12/11 21:08:38.067, 0, 96, 299.13
2025/12/11 21:08:38.267, 0, 96, 299.13
2025/12/11 21:08:38.467, 0, 96, 299.13
2025/12/11 21:08:38.667, 0, 96, 299.13
2025/12/11 21:08:38.867, 0, 96, 299.13
2025/12/11 21:08:39.068, 0, 96, 299.04
2025/12/11 21:08:39.268, 0, 96, 299.04
2025/12/11 21:08:39.468, 0, 96, 298.58
2025/12/11 21:08:39.668, 0, 96, 298.58
2025/12/11 21:08:39.869, 0, 96, 298.58
2025/12/11 21:08:40.069, 0, 96, 298.10
2025/12/11 21:08:40.269, 0, 96, 298.10
2025/12/11 21:08:40.469, 0, 96, 282.52
2025/12/11 21:08:40.669, 0, 96, 282.52
2025/12/11 21:08:40.870, 0, 96, 282.52
2025/12/11 21:08:41.070, 0, 0, 191.11
2025/12/11 21:08:41.270, 0, 0, 191.11
2025/12/11 21:08:41.470, 0, 0, 117.17
2025/12/11 21:08:41.671, 0, 0, 117.17
2025/12/11 21:08:41.871, 0, 0, 117.17
2025/12/11 21:08:42.071, 0, 0, 117.17
2025/12/11 21:08:42.271, 0, 0, 117.17
2025/12/11 21:08:42.472, 0, 0, 94.96
2025/12/11 21:08:42.672, 0, 0, 94.96
2025/12/11 21:08:42.872, 0, 0, 94.96
2025/12/11 21:08:43.072, 0, 0, 94.96
2025/12/11 21:08:43.272, 0, 0, 94.96
2025/12/11 21:08:43.473, 0, 0, 91.97
2025/12/11 21:08:43.673, 0, 0, 91.97
2025/12/11 21:08:43.873, 0, 0, 91.97
2025/12/11 21:08:44.073, 0, 0, 91.97
2025/12/11 21:08:44.273, 0, 0, 91.97
2025/12/11 21:08:44.474, 0, 0, 89.25
2025/12/11 21:08:44.674, 0, 0, 89.25
2025/12/11 21:08:44.874, 0, 0, 89.25
2025/12/11 21:08:45.074, 0, 0, 89.25
2025/12/11 21:08:45.275, 0, 0, 89.25
2025/12/11 21:08:45.475, 0, 0, 89.21
2025/12/11 21:08:45.675, 0, 0, 89.21
2025/12/11 21:08:45.875, 0, 0, 89.21
2025/12/11 21:08:46.075, 0, 0, 89.21
2025/12/11 21:08:46.276, 0, 0, 89.21
2025/12/11 21:08:46.476, 0, 0, 89.01
2025/12/11 21:08:46.676, 0, 0, 89.01
2025/12/11 21:08:46.876, 0, 0, 89.01
